region,area,gym,sub_area,group,role,trainer_class,name,game,version_group,canonical,tier,tier_note,prize,prize_note,team_size,slot,species,ndex,level,gender,type1,type2,ability,moves,held_item,page,source
kanto,Route 18,,,,trainer,Bird Keeper,Jacob,FRLG,firered-leafgreen,1,base,,624,,4,1,Spearow,21,26,male,,,,,,Kanto Route 18,bulbapedia
kanto,Route 18,,,,trainer,Bird Keeper,Jacob,FRLG,firered-leafgreen,1,base,,624,,4,2,Spearow,21,26,male,,,,,,Kanto Route 18,bulbapedia
kanto,Route 18,,,,trainer,Bird Keeper,Jacob,FRLG,firered-leafgreen,1,base,,624,,4,3,Fearow,22,26,male,,,,,,Kanto Route 18,bulbapedia
kanto,Route 18,,,,trainer,Bird Keeper,Jacob,FRLG,firered-leafgreen,1,base,,624,,4,4,Spearow,21,26,male,,,,,,Kanto Route 18,bulbapedia
kanto,Route 18,,,,trainer,Bird Keeper,Wilton,FRLG,firered-leafgreen,1,base,,696,,2,1,Spearow,21,29,male,,,,,,Kanto Route 18,bulbapedia
kanto,Route 18,,,,trainer,Bird Keeper,Wilton,FRLG,firered-leafgreen,1,base,,696,,2,2,Fearow,22,29,male,,,,,,Kanto Route 18,bulbapedia
kanto,Route 18,,,,trainer,Bird Keeper,Ramiro,FRLG,firered-leafgreen,1,base,,816,,1,1,Dodrio,85,34,male,,,,,,Kanto Route 18,bulbapedia
kanto,Route 18,,,,trainer,Bird Keeper,Jacob,FRLG,firered-leafgreen,1,rematch,Rematch,672,,4,1,Fearow,22,28,male,,,,,,Kanto Route 18,bulbapedia
kanto,Route 18,,,,trainer,Bird Keeper,Jacob,FRLG,firered-leafgreen,1,rematch,Rematch,672,,4,2,Spearow,21,28,male,,,,,,Kanto Route 18,bulbapedia
kanto,Route 18,,,,trainer,Bird Keeper,Jacob,FRLG,firered-leafgreen,1,rematch,Rematch,672,,4,3,Fearow,22,28,male,,,,,,Kanto Route 18,bulbapedia
kanto,Route 18,,,,trainer,Bird Keeper,Jacob,FRLG,firered-leafgreen,1,rematch,Rematch,672,,4,4,Spearow,21,28,male,,,,,,Kanto Route 18,bulbapedia
kanto,Route 18,,,,trainer,Bird Keeper,Jacob,FRLG,firered-leafgreen,1,after-becoming-champion,After becoming Champion and defeating the previous team,1128,,4,1,Fearow,22,47,male,,,,,,Kanto Route 18,bulbapedia
kanto,Route 18,,,,trainer,Bird Keeper,Jacob,FRLG,firered-leafgreen,1,after-becoming-champion,After becoming Champion and defeating the previous team,1128,,4,2,Fearow,22,47,male,,,,,,Kanto Route 18,bulbapedia
kanto,Route 18,,,,trainer,Bird Keeper,Jacob,FRLG,firered-leafgreen,1,after-becoming-champion,After becoming Champion and defeating the previous team,1128,,4,3,Fearow,22,47,male,,,,,,Kanto Route 18,bulbapedia
kanto,Route 18,,,,trainer,Bird Keeper,Jacob,FRLG,firered-leafgreen,1,after-becoming-champion,After becoming Champion and defeating the previous team,1128,,4,4,Fearow,22,47,male,,,,,,Kanto Route 18,bulbapedia
kanto,Route 18,,,,trainer,Bird Keeper,Wilton,PE,lets-go-pikachu-lets-go-eevee,0,base,,2340,3 Poké Balls,2,1,Fearow,22,39,male,,,,,,Kanto Route 18,bulbapedia
kanto,Route 18,,,,trainer,Bird Keeper,Wilton,PE,lets-go-pikachu-lets-go-eevee,0,base,,2340,3 Poké Balls,2,2,Dodrio,85,39,male,,,,,,Kanto Route 18,bulbapedia
kanto,Route 18,,,,trainer,Bird Keeper,Ramiro,PE,lets-go-pikachu-lets-go-eevee,0,base,,2340,3 Poké Balls,1,1,Pidgeot,18,39,male,,,,,,Kanto Route 18,bulbapedia
kanto,Route 18,,,,trainer,Bird Keeper,Jacob,PE,lets-go-pikachu-lets-go-eevee,0,base,,2340,3 Poké Balls,3,1,Farfetch'd,83,39,male,,,,,,Kanto Route 18,bulbapedia
kanto,Route 18,,,,trainer,Bird Keeper,Jacob,PE,lets-go-pikachu-lets-go-eevee,0,base,,2340,3 Poké Balls,3,2,Farfetch'd,83,39,male,,,,,,Kanto Route 18,bulbapedia
kanto,Route 18,,,,trainer,Bird Keeper,Jacob,PE,lets-go-pikachu-lets-go-eevee,0,base,,2340,3 Poké Balls,3,3,Farfetch'd,83,39,male,,,,,,Kanto Route 18,bulbapedia
kanto,Route 24,,,Nugget Bridge,trainer,Bug Catcher,Cale,FRLG,firered-leafgreen,1,base,,120,,4,1,Caterpie,10,10,male,,,,,,Kanto Route 24,bulbapedia
kanto,Route 24,,,Nugget Bridge,trainer,Bug Catcher,Cale,FRLG,firered-leafgreen,1,base,,120,,4,2,Weedle,13,10,male,,,,,,Kanto Route 24,bulbapedia
kanto,Route 24,,,Nugget Bridge,trainer,Bug Catcher,Cale,FRLG,firered-leafgreen,1,base,,120,,4,3,Metapod,11,10,male,,,,,,Kanto Route 24,bulbapedia
kanto,Route 24,,,Nugget Bridge,trainer,Bug Catcher,Cale,FRLG,firered-leafgreen,1,base,,120,,4,4,Kakuna,14,10,male,,,,,,Kanto Route 24,bulbapedia
kanto,Route 24,,,Nugget Bridge,trainer,Lass,Ali,FRLG,firered-leafgreen,1,base,,192,,3,1,Pidgey,16,12,female,,,,,,Kanto Route 24,bulbapedia
kanto,Route 24,,,Nugget Bridge,trainer,Lass,Ali,FRLG,firered-leafgreen,1,base,,192,,3,2,Oddish,43,12,female,,,,,,Kanto Route 24,bulbapedia
kanto,Route 24,,,Nugget Bridge,trainer,Lass,Ali,FRLG,firered-leafgreen,1,base,,192,,3,3,Bellsprout,69,12,female,,,,,,Kanto Route 24,bulbapedia
kanto,Route 24,,,Nugget Bridge,trainer,Youngster,Timmy,FRLG,firered-leafgreen,1,base,,224,,2,1,Sandshrew,27,14,male,,,,,,Kanto Route 24,bulbapedia
kanto,Route 24,,,Nugget Bridge,trainer,Youngster,Timmy,FRLG,firered-leafgreen,1,base,,224,,2,2,Ekans,23,14,male,,,,,,Kanto Route 24,bulbapedia
kanto,Route 24,,,Nugget Bridge,trainer,Lass,Reli,FRLG,firered-leafgreen,1,base,,256,,2,1,Nidoran♂,32,16,,,,,,,Kanto Route 24,bulbapedia
kanto,Route 24,,,Nugget Bridge,trainer,Lass,Reli,FRLG,firered-leafgreen,1,base,,256,,2,2,Nidoran♀,29,16,,,,,,,Kanto Route 24,bulbapedia
kanto,Route 24,,,Nugget Bridge,trainer,Camper,Ethan,FRLG,firered-leafgreen,1,base,,360,,1,1,Mankey,56,18,male,,,,,,Kanto Route 24,bulbapedia
kanto,Route 24,,,Nugget Bridge,trainer,Team Rocket Grunt,,FRLG,firered-leafgreen,1,base,,480,,2,1,Ekans,23,15,male,,,,,,Kanto Route 24,bulbapedia
kanto,Route 24,,,Nugget Bridge,trainer,Team Rocket Grunt,,FRLG,firered-leafgreen,1,base,,480,,2,2,Zubat,41,15,male,,,,,,Kanto Route 24,bulbapedia
kanto,Route 24,,,Grassy area,trainer,Camper,Shane,FRLG,firered-leafgreen,1,base,,280,,2,1,Rattata,19,14,male,,,,,,Kanto Route 24,bulbapedia
kanto,Route 24,,,Grassy area,trainer,Camper,Shane,FRLG,firered-leafgreen,1,base,,280,,2,2,Ekans,23,14,male,,,,,,Kanto Route 24,bulbapedia
kanto,Route 24,,,Grassy area,trainer,Youngster,Timmy,FRLG,firered-leafgreen,1,rematch,Rematch,304,,3,1,Raticate,20,19,male,,,,,,Kanto Route 24,bulbapedia
kanto,Route 24,,,Grassy area,trainer,Youngster,Timmy,FRLG,firered-leafgreen,1,rematch,Rematch,304,,3,2,Ekans,23,19,male,,,,,,Kanto Route 24,bulbapedia
kanto,Route 24,,,Grassy area,trainer,Youngster,Timmy,FRLG,firered-leafgreen,1,rematch,Rematch,304,,3,3,Zubat,41,19,male,,,,,,Kanto Route 24,bulbapedia
kanto,Route 24,,,Grassy area,trainer,Youngster,Timmy,FRLG,firered-leafgreen,1,after-reaching-fuchsia-city,After reaching Fuchsia City and defeating the previous team,432,,3,1,Raticate,20,27,male,,,,,,Kanto Route 24,bulbapedia
kanto,Route 24,,,Grassy area,trainer,Youngster,Timmy,FRLG,firered-leafgreen,1,after-reaching-fuchsia-city,After reaching Fuchsia City and defeating the previous team,432,,3,2,Ekans,23,27,male,,,,,,Kanto Route 24,bulbapedia
kanto,Route 24,,,Grassy area,trainer,Youngster,Timmy,FRLG,firered-leafgreen,1,after-reaching-fuchsia-city,After reaching Fuchsia City and defeating the previous team,432,,3,3,Golbat,42,27,male,,,,,,Kanto Route 24,bulbapedia
kanto,Route 24,,,Grassy area,trainer,Youngster,Timmy,FRLG,firered-leafgreen,1,after-delivering-the-sapphire-to-celio,After delivering the Sapphire to Celio and defeating the previous team,832,,3,1,Raticate,20,52,male,,,,,,Kanto Route 24,bulbapedia
kanto,Route 24,,,Grassy area,trainer,Youngster,Timmy,FRLG,firered-leafgreen,1,after-delivering-the-sapphire-to-celio,After delivering the Sapphire to Celio and defeating the previous team,832,,3,2,Arbok,24,52,male,,,,,,Kanto Route 24,bulbapedia
kanto,Route 24,,,Grassy area,trainer,Youngster,Timmy,FRLG,firered-leafgreen,1,after-delivering-the-sapphire-to-celio,After delivering the Sapphire to Celio and defeating the previous team,832,,3,3,Golbat,42,52,male,,,,,,Kanto Route 24,bulbapedia
kanto,Route 24,,,Grassy area,trainer,Lass,Reli,FRLG,firered-leafgreen,1,rematch,Rematch,320,,2,1,Pidgey,16,20,female,,,,,,Kanto Route 24,bulbapedia
kanto,Route 24,,,Grassy area,trainer,Lass,Reli,FRLG,firered-leafgreen,1,rematch,Rematch,320,,2,2,Nidoran♀,29,20,,,,,,,Kanto Route 24,bulbapedia
kanto,Route 24,,,Grassy area,trainer,Lass,Reli,FRLG,firered-leafgreen,1,after-reaching-fuchsia-city,After reaching Fuchsia City and defeating the previous team,448,,2,1,Pidgeotto,17,28,female,,,,,,Kanto Route 24,bulbapedia
kanto,Route 24,,,Grassy area,trainer,Lass,Reli,FRLG,firered-leafgreen,1,after-reaching-fuchsia-city,After reaching Fuchsia City and defeating the previous team,448,,2,2,Nidorina,30,28,female,,,,,,Kanto Route 24,bulbapedia
kanto,Route 24,,,Nugget Bridge,trainer,Bug Catcher,Cale,PE,lets-go-pikachu-lets-go-eevee,0,base,,108,3 Poké Balls,1,1,Venonat,48,9,male,,,,,,Kanto Route 24,bulbapedia
kanto,Route 24,,,Nugget Bridge,trainer,Lass,Ali,PE,lets-go-pikachu-lets-go-eevee,0,base,,200,3 Poké Balls,1,1,Psyduck,54,10,male,,,,,,Kanto Route 24,bulbapedia
kanto,Route 24,,,Nugget Bridge,trainer,Youngster,Timmy,PE,lets-go-pikachu-lets-go-eevee,0,base,,200,3 Poké Balls,1,1,Sandshrew,27,10,male,,,,,,Kanto Route 24,bulbapedia
kanto,Route 24,,,Nugget Bridge,trainer,Lass,Reli,PE,lets-go-pikachu-lets-go-eevee,0,base,,200,3 Poké Balls,1,1,Meowth,52,10,female,,,,,,Kanto Route 24,bulbapedia
kanto,Route 24,,,Nugget Bridge,trainer,Camper,Kevin,PE,lets-go-pikachu-lets-go-eevee,0,base,,220,2 Great Balls,1,1,Growlithe,58,11,male,,,,,,Kanto Route 24,bulbapedia
kanto,Route 24,,,Nugget Bridge,trainer,Team Rocket Grunt,,PE,lets-go-pikachu-lets-go-eevee,0,base,,308,,2,1,Zubat,41,11,male,,,,,,Kanto Route 24,bulbapedia
kanto,Route 24,,,Nugget Bridge,trainer,Team Rocket Grunt,,PE,lets-go-pikachu-lets-go-eevee,0,base,,308,,2,2,Koffing,109,11,male,,,,,,Kanto Route 24,bulbapedia
kanto,Route 24,,,Grassy area,trainer,Camper,Shane,PE,lets-go-pikachu-lets-go-eevee,0,base,,220,2 Great Balls,1,1,Spearow,21,11,male,,,,,,Kanto Route 24,bulbapedia
kanto,Route 25,,,,trainer,Hiker,Franklin,FRLG,firered-leafgreen,1,base,,540,,2,1,Machop,66,15,male,,,,,,Kanto Route 25,bulbapedia
kanto,Route 25,,,,trainer,Hiker,Franklin,FRLG,firered-leafgreen,1,base,,540,,2,2,Geodude,74,15,male,,,,,,Kanto Route 25,bulbapedia
kanto,Route 25,,,,trainer,Hiker,Wayne,FRLG,firered-leafgreen,1,base,,612,,1,1,Onix,95,17,male,,,,,,Kanto Route 25,bulbapedia
kanto,Route 25,,,,trainer,Youngster,Joey,FRLG,firered-leafgreen,1,base,,240,,2,1,Rattata,19,15,male,,,,,,Kanto Route 25,bulbapedia
kanto,Route 25,,,,trainer,Youngster,Joey,FRLG,firered-leafgreen,1,base,,240,,2,2,Spearow,21,15,male,,,,,,Kanto Route 25,bulbapedia
kanto,Route 25,,,,trainer,Youngster,Dan,FRLG,firered-leafgreen,1,base,,272,,1,1,Slowpoke,79,17,male,,,,,,Kanto Route 25,bulbapedia
kanto,Route 25,,,,trainer,Picnicker,Kelsey,FRLG,firered-leafgreen,1,base,,300,,2,1,Nidoran♂,32,15,,,,,,,Kanto Route 25,bulbapedia
kanto,Route 25,,,,trainer,Picnicker,Kelsey,FRLG,firered-leafgreen,1,base,,300,,2,2,Nidoran♀,29,15,,,,,,,Kanto Route 25,bulbapedia
kanto,Route 25,,,,trainer,Hiker,Nob,FRLG,firered-leafgreen,1,base,,468,,4,1,Geodude,74,13,male,,,,,,Kanto Route 25,bulbapedia
kanto,Route 25,,,,trainer,Hiker,Nob,FRLG,firered-leafgreen,1,base,,468,,4,2,Geodude,74,13,male,,,,,,Kanto Route 25,bulbapedia
kanto,Route 25,,,,trainer,Hiker,Nob,FRLG,firered-leafgreen,1,base,,468,,4,3,Machop,66,13,male,,,,,,Kanto Route 25,bulbapedia
kanto,Route 25,,,,trainer,Hiker,Nob,FRLG,firered-leafgreen,1,base,,468,,4,4,Geodude,74,13,male,,,,,,Kanto Route 25,bulbapedia
kanto,Route 25,,,,trainer,Camper,Flint,FRLG,firered-leafgreen,1,base,,280,,2,1,Rattata,19,14,male,,,,,,Kanto Route 25,bulbapedia
kanto,Route 25,,,,trainer,Camper,Flint,FRLG,firered-leafgreen,1,base,,280,,2,2,Ekans,23,14,male,,,,,,Kanto Route 25,bulbapedia
kanto,Route 25,,,,trainer,Youngster,Chad,FRLG,firered-leafgreen,1,base,,224,,2,1,Ekans,23,14,male,,,,,,Kanto Route 25,bulbapedia
kanto,Route 25,,,,trainer,Youngster,Chad,FRLG,firered-leafgreen,1,base,,224,,2,2,Sandshrew,27,14,male,,,,,,Kanto Route 25,bulbapedia
kanto,Route 25,,,,trainer,Lass,Haley,FRLG,firered-leafgreen,1,base,,208,,3,1,Oddish,43,13,female,,,,,,Kanto Route 25,bulbapedia
kanto,Route 25,,,,trainer,Lass,Haley,FRLG,firered-leafgreen,1,base,,208,,3,2,Pidgey,16,13,female,,,,,,Kanto Route 25,bulbapedia
kanto,Route 25,,,,trainer,Lass,Haley,FRLG,firered-leafgreen,1,base,,208,,3,3,Oddish,43,13,female,,,,,,Kanto Route 25,bulbapedia
kanto,Route 25,,,,trainer,Hiker,Franklin,FRLG,firered-leafgreen,1,after-reaching-celadon-city,After reaching Celadon City,900,,2,1,Machoke,67,25,male,,,,,,Kanto Route 25,bulbapedia
kanto,Route 25,,,,trainer,Hiker,Franklin,FRLG,firered-leafgreen,1,after-reaching-celadon-city,After reaching Celadon City,900,,2,2,Graveler,75,25,male,,,,,,Kanto Route 25,bulbapedia
kanto,Route 25,,,,trainer,Picnicker,Kelsey,FRLG,firered-leafgreen,1,rematch,Rematch,360,,2,1,Nidoran♂,32,21,,,,,,,Kanto Route 25,bulbapedia
kanto,Route 25,,,,trainer,Picnicker,Kelsey,FRLG,firered-leafgreen,1,rematch,Rematch,360,,2,2,Nidoran♀,29,21,,,,,,,Kanto Route 25,bulbapedia
kanto,Route 25,,,,trainer,Picnicker,Kelsey,FRLG,firered-leafgreen,1,after-reaching-fuchsia-city,After reaching Fuchsia City and defeating the previous team,420,,2,1,Nidorino,33,29,male,,,,,,Kanto Route 25,bulbapedia
kanto,Route 25,,,,trainer,Picnicker,Kelsey,FRLG,firered-leafgreen,1,after-reaching-fuchsia-city,After reaching Fuchsia City and defeating the previous team,420,,2,2,Nidorina,30,29,female,,,,,,Kanto Route 25,bulbapedia
kanto,Route 25,,,,trainer,Picnicker,Kelsey,FRLG,firered-leafgreen,1,after-becoming-champion,After becoming Champion and defeating the previous team,980,,2,1,Nidorino,33,49,male,,,,,,Kanto Route 25,bulbapedia
kanto,Route 25,,,,trainer,Picnicker,Kelsey,FRLG,firered-leafgreen,1,after-becoming-champion,After becoming Champion and defeating the previous team,980,,2,2,Nidorina,30,49,female,,,,,,Kanto Route 25,bulbapedia
kanto,Route 25,,,,trainer,Youngster,Chad,FRLG,firered-leafgreen,1,rematch,Rematch,320,,2,1,Ekans,23,20,male,,,,,,Kanto Route 25,bulbapedia
kanto,Route 25,,,,trainer,Youngster,Chad,FRLG,firered-leafgreen,1,rematch,Rematch,320,,2,2,Sandshrew,27,20,male,,,,,,Kanto Route 25,bulbapedia
kanto,Route 25,,,,trainer,Youngster,Chad,FRLG,firered-leafgreen,1,after-reaching-fuchsia-city,After reaching Fuchsia City and defeating the previous team,448,,2,1,Arbok,24,28,male,,,,,,Kanto Route 25,bulbapedia
kanto,Route 25,,,,trainer,Youngster,Chad,FRLG,firered-leafgreen,1,after-reaching-fuchsia-city,After reaching Fuchsia City and defeating the previous team,448,,2,2,Sandshrew,27,28,male,,,,,,Kanto Route 25,bulbapedia
kanto,Route 25,,,,trainer,Youngster,Chad,FRLG,firered-leafgreen,1,after-becoming-champion,After becoming Champion and defeating the previous team,768,,2,1,Arbok,24,48,male,,,,,,Kanto Route 25,bulbapedia
kanto,Route 25,,,,trainer,Youngster,Chad,FRLG,firered-leafgreen,1,after-becoming-champion,After becoming Champion and defeating the previous team,768,,2,2,Sandslash,28,48,male,,,,,,Kanto Route 25,bulbapedia
kanto,Route 25,,,,trainer,Hiker,Franklin,PE,lets-go-pikachu-lets-go-eevee,0,base,,560,3 Poké Balls,1,1,Onix,95,14,male,,,,,,Kanto Route 25,bulbapedia
kanto,Route 25,,,,trainer,Youngster,Chad,PE,lets-go-pikachu-lets-go-eevee,0,base,,240,3 Poké Balls,1,1,Diglett,50,12,male,,,,,,Kanto Route 25,bulbapedia
kanto,Route 25,,,,trainer,Bird Keeper,Joey,PE,lets-go-pikachu-lets-go-eevee,0,base,,900,3 Poké Balls,1,1,Pidgeotto,17,15,male,,,,,,Kanto Route 25,bulbapedia
kanto,Route 25,,,,trainer,Youngster,Dan,PE,lets-go-pikachu-lets-go-eevee,0,base,,240,3 Poké Balls,2,1,Ekans,23,12,male,,,,,,Kanto Route 25,bulbapedia
kanto,Route 25,,,,trainer,Youngster,Dan,PE,lets-go-pikachu-lets-go-eevee,0,base,,240,3 Poké Balls,2,2,Rattata,19,12,male,,,,,,Kanto Route 25,bulbapedia
kanto,Route 25,,,,trainer,Hiker,Nob,PE,lets-go-pikachu-lets-go-eevee,0,base,,560,3 Poké Balls,2,1,Geodude,74,14,male,,,,,,Kanto Route 25,bulbapedia
kanto,Route 25,,,,trainer,Hiker,Nob,PE,lets-go-pikachu-lets-go-eevee,0,base,,560,3 Poké Balls,2,2,Machop,66,14,male,,,,,,Kanto Route 25,bulbapedia
kanto,Route 25,,,,trainer,Picnicker,Kelsey,PE,lets-go-pikachu-lets-go-eevee,0,base,,260,2 Great Balls,1,1,Goldeen,118,13,female,,,,,,Kanto Route 25,bulbapedia
kanto,Route 25,,,,trainer,Camper,Dustin,PE,lets-go-pikachu-lets-go-eevee,0,base,,260,2 Great Balls,1,1,Squirtle,7,13,male,,,,,,Kanto Route 25,bulbapedia
kanto,Route 25,,,,trainer,Lass,Haley,PE,lets-go-pikachu-lets-go-eevee,0,base,,240,3 Poké Balls,2,1,Oddish,43,12,male,,,,,,Kanto Route 25,bulbapedia
kanto,Route 25,,,,trainer,Lass,Haley,PE,lets-go-pikachu-lets-go-eevee,0,base,,240,3 Poké Balls,2,2,Pidgey,16,12,female,,,,,,Kanto Route 25,bulbapedia
kanto,Route 25,,,,trainer,Fisherman,Wayne,PE,lets-go-pikachu-lets-go-eevee,0,base,,560,3 Poké Balls,2,1,Magikarp,129,14,male,,,,,,Kanto Route 25,bulbapedia
kanto,Route 25,,,,trainer,Fisherman,Wayne,PE,lets-go-pikachu-lets-go-eevee,0,base,,560,3 Poké Balls,2,2,Krabby,98,14,male,,,,,,Kanto Route 25,bulbapedia
kanto,Route 25,,,,trainer,Coach Trainer,Amala,PE,lets-go-pikachu-lets-go-eevee,0,base,,1600,,1,1,Machop,66,16,male,,,,,,Kanto Route 25,bulbapedia
kanto,Sea Route 19,,,,trainer,Swimmer♂,Richard,FRLG,firered-leafgreen,1,base,,120,,2,1,Tentacool,72,30,male,,,,,,Kanto Route 19,bulbapedia
kanto,Sea Route 19,,,,trainer,Swimmer♂,Richard,FRLG,firered-leafgreen,1,base,,120,,2,2,Shellder,90,30,male,,,,,,Kanto Route 19,bulbapedia
kanto,Sea Route 19,,,,trainer,Swimmer♂,Reece,FRLG,firered-leafgreen,1,base,,116,,3,1,Goldeen,118,29,male,,,,,,Kanto Route 19,bulbapedia
kanto,Sea Route 19,,,,trainer,Swimmer♂,Reece,FRLG,firered-leafgreen,1,base,,116,,3,2,Horsea,116,29,male,,,,,,Kanto Route 19,bulbapedia
kanto,Sea Route 19,,,,trainer,Swimmer♂,Reece,FRLG,firered-leafgreen,1,base,,116,,3,3,Staryu,120,29,,,,,,,Kanto Route 19,bulbapedia
kanto,Sea Route 19,,,Requires Surf,trainer,Swimmer♂,Tony,FRLG,firered-leafgreen,1,base,,120,,2,1,Horsea,116,30,male,,,,,,Kanto Route 19,bulbapedia
kanto,Sea Route 19,,,Requires Surf,trainer,Swimmer♂,Tony,FRLG,firered-leafgreen,1,base,,120,,2,2,Horsea,116,30,male,,,,,,Kanto Route 19,bulbapedia
kanto,Sea Route 19,,,Requires Surf,trainer,Swimmer♂,David,FRLG,firered-leafgreen,1,base,,116,,3,1,Goldeen,118,29,male,,,,,,Kanto Route 19,bulbapedia
kanto,Sea Route 19,,,Requires Surf,trainer,Swimmer♂,David,FRLG,firered-leafgreen,1,base,,116,,3,2,Shellder,90,29,male,,,,,,Kanto Route 19,bulbapedia
kanto,Sea Route 19,,,Requires Surf,trainer,Swimmer♂,David,FRLG,firered-leafgreen,1,base,,116,,3,3,Seaking,119,29,male,,,,,,Kanto Route 19,bulbapedia
kanto,Sea Route 19,,,Requires Surf,trainer,Swimmer♂,Douglas,FRLG,firered-leafgreen,1,base,,108,,4,1,Horsea,116,27,male,,,,,,Kanto Route 19,bulbapedia
kanto,Sea Route 19,,,Requires Surf,trainer,Swimmer♂,Douglas,FRLG,firered-leafgreen,1,base,,108,,4,2,Tentacool,72,27,male,,,,,,Kanto Route 19,bulbapedia
kanto,Sea Route 19,,,Requires Surf,trainer,Swimmer♂,Douglas,FRLG,firered-leafgreen,1,base,,108,,4,3,Tentacool,72,27,male,,,,,,Kanto Route 19,bulbapedia
kanto,Sea Route 19,,,Requires Surf,trainer,Swimmer♂,Douglas,FRLG,firered-leafgreen,1,base,,108,,4,4,Goldeen,118,27,male,,,,,,Kanto Route 19,bulbapedia
kanto,Sea Route 19,,,Requires Surf,trainer,Swimmer♂,Matthew,FRLG,firered-leafgreen,1,base,,120,,2,1,Poliwag,60,30,male,,,,,,Kanto Route 19,bulbapedia
kanto,Sea Route 19,,,Requires Surf,trainer,Swimmer♂,Matthew,FRLG,firered-leafgreen,1,base,,120,,2,2,Poliwhirl,61,30,male,,,,,,Kanto Route 19,bulbapedia
kanto,Sea Route 19,,,Requires Surf,trainer,Sis and Bro,Lia & Luc,FRLG,firered-leafgreen,1,base,,240,,2,1,Goldeen,118,30,male,,,,,,Kanto Route 19,bulbapedia
kanto,Sea Route 19,,,Requires Surf,trainer,Sis and Bro,Lia & Luc,FRLG,firered-leafgreen,1,base,,240,,2,2,Seaking,119,30,male,,,,,,Kanto Route 19,bulbapedia
kanto,Sea Route 19,,,Requires Surf,trainer,Swimmer♂,Axle,FRLG,firered-leafgreen,1,base,,108,,5,1,Tentacool,72,27,male,,,,,,Kanto Route 19,bulbapedia
kanto,Sea Route 19,,,Requires Surf,trainer,Swimmer♂,Axle,FRLG,firered-leafgreen,1,base,,108,,5,2,Tentacool,72,27,male,,,,,,Kanto Route 19,bulbapedia
kanto,Sea Route 19,,,Requires Surf,trainer,Swimmer♂,Axle,FRLG,firered-leafgreen,1,base,,108,,5,3,Staryu,120,27,,,,,,,Kanto Route 19,bulbapedia
kanto,Sea Route 19,,,Requires Surf,trainer,Swimmer♂,Axle,FRLG,firered-leafgreen,1,base,,108,,5,4,Horsea,116,27,male,,,,,,Kanto Route 19,bulbapedia
kanto,Sea Route 19,,,Requires Surf,trainer,Swimmer♂,Axle,FRLG,firered-leafgreen,1,base,,108,,5,5,Tentacruel,73,27,male,,,,,,Kanto Route 19,bulbapedia
kanto,Sea Route 19,,,Requires Surf,trainer,Swimmer♀,Alice,FRLG,firered-leafgreen,1,base,,120,,2,1,Goldeen,118,30,female,,,,,,Kanto Route 19,bulbapedia
kanto,Sea Route 19,,,Requires Surf,trainer,Swimmer♀,Alice,FRLG,firered-leafgreen,1,base,,120,,2,2,Seaking,119,30,female,,,,,,Kanto Route 19,bulbapedia
kanto,Sea Route 19,,,Requires Surf,trainer,Swimmer♀,Anya,FRLG,firered-leafgreen,1,base,,108,,5,1,Poliwag,60,27,female,,,,,,Kanto Route 19,bulbapedia
kanto,Sea Route 19,,,Requires Surf,trainer,Swimmer♀,Anya,FRLG,firered-leafgreen,1,base,,108,,5,2,Goldeen,118,27,female,,,,,,Kanto Route 19,bulbapedia
kanto,Sea Route 19,,,Requires Surf,trainer,Swimmer♀,Anya,FRLG,firered-leafgreen,1,base,,108,,5,3,Seaking,119,27,female,,,,,,Kanto Route 19,bulbapedia
kanto,Sea Route 19,,,Requires Surf,trainer,Swimmer♀,Anya,FRLG,firered-leafgreen,1,base,,108,,5,4,Goldeen,118,27,female,,,,,,Kanto Route 19,bulbapedia
kanto,Sea Route 19,,,Requires Surf,trainer,Swimmer♀,Anya,FRLG,firered-leafgreen,1,base,,108,,5,5,Poliwag,60,27,female,,,,,,Kanto Route 19,bulbapedia
kanto,Sea Route 19,,,Requires Surf,trainer,Swimmer♀,Connie,FRLG,firered-leafgreen,1,base,,116,,3,1,Staryu,120,29,,,,,,,Kanto Route 19,bulbapedia
kanto,Sea Route 19,,,Requires Surf,trainer,Swimmer♀,Connie,FRLG,firered-leafgreen,1,base,,116,,3,2,Staryu,120,29,,,,,,,Kanto Route 19,bulbapedia
kanto,Sea Route 19,,,Requires Surf,trainer,Swimmer♀,Connie,FRLG,firered-leafgreen,1,base,,116,,3,3,Staryu,120,29,,,,,,,Kanto Route 19,bulbapedia
kanto,Sea Route 19,,,Requires Surf,trainer,Swimmer♂,Tony,FRLG,firered-leafgreen,1,after-becoming-champion,After becoming Champion,196,,2,1,Seadra,117,49,male,,,,,,Kanto Route 19,bulbapedia
kanto,Sea Route 19,,,Requires Surf,trainer,Swimmer♂,Tony,FRLG,firered-leafgreen,1,after-becoming-champion,After becoming Champion,196,,2,2,Seadra,117,49,male,,,,,,Kanto Route 19,bulbapedia
kanto,Sea Route 19,,,Requires Surf,trainer,Swimmer♂,Matthew,FRLG,firered-leafgreen,1,after-becoming-champion,After becoming Champion,196,,2,1,Poliwhirl,61,49,male,,,,,,Kanto Route 19,bulbapedia
