pokemon,form,version_group,versions,location_area,method,levels,on_terrain_land,probability_overall,group_rate,group_pokemon,hidden_ability_possible,tera_raid_star_level,lvl_after_way_home,on_terrain_watersurface,on_terrain_underwater,on_terrain_overland,on_terrain_sky,note,probability_morning,probability_day,probability_evening,probability_night,trade_for
mabosstiff,mabosstiff,scarlet-violet,scarlet;violet,random-around-paldea,tera-raid-battle,90,,,,,true,6,,,,,,,,,,,
magby,magby,scarlet-violet,scarlet;violet,savanna-biome-savanna-entrance-cave,symbol-encounter,57 - 68,true,250,,,,,,,,,,,,,,,
magby,magby,scarlet-violet,scarlet;violet,savanna-biome-midwest-savanna-prairie,symbol-encounter,55 - 67,true,300,,,,,,,,,,,,,,,
magby,magby,scarlet-violet,scarlet;violet,torchlit-labyrinth-cave,symbol-encounter,59 - 70,true,250,,,,,,,,,,,,,,,
magby,magby,scarlet-violet,scarlet;violet,random-around-terrarium,tera-raid-battle,20,,,,,,2,,,,,,,,,,,
magcargo,magcargo,scarlet-violet,scarlet;violet,random-around-kitakami,tera-raid-battle,45,,,,,true,4,,,,,,,,,,,
magikarp,magikarp,scarlet-violet,scarlet;violet,chilling-waterhead-cave-water,symbol-encounter,24 - 34,true,500,,,,,62 - 72,true,true,,,,,,,,
magikarp,magikarp,scarlet-violet,scarlet;violet,east-paldean-sea-ocean,symbol-encounter,14 - 36,,60,,,,,,true,true,,,,,,,,
magikarp,magikarp,scarlet-violet,scarlet;violet,east-province-area-one-riverside,symbol-encounter,18 - 23,,20,,,,,,true,true,,,,,,,,
magikarp,magikarp,scarlet-violet,scarlet;violet,east-province-area-one-ocean,symbol-encounter,18 - 23,,60,,,,,,true,true,,,,,,,,
magikarp,magikarp,scarlet-violet,scarlet;violet,east-province-area-three-lake,symbol-encounter,24 - 28,,60,,,,,,true,true,,,,,,,,
magikarp,magikarp,scarlet-violet,scarlet;violet,east-province-area-three-riverside,symbol-encounter,23 - 29,,20,,,,,,true,true,,,,,,,,
magikarp,magikarp,scarlet-violet,scarlet;violet,east-province-area-three-ocean,symbol-encounter,22 - 26,,60,,,,,,true,true,,,,,,,,
magikarp,magikarp,scarlet-violet,scarlet;violet,east-province-area-two-riverside,symbol-encounter,19 - 23,,20,,,,,,true,true,,,,,,,,
magikarp,magikarp,scarlet-violet,scarlet;violet,east-province-area-two-ocean,symbol-encounter,19 - 24,,60,,,,,,true,true,,,,,,,,
magikarp,magikarp,scarlet-violet,scarlet;violet,glaseado-mountain-northern-mountain-lake,symbol-encounter,36 - 39,,60,,,,,,true,true,,,,,,,,
magikarp,magikarp,scarlet-violet,scarlet;violet,glaseado-mountain-northern-mountain-riverside,symbol-encounter,34 - 39,,20,,,,,,true,true,,,,,,,,
magikarp,magikarp,scarlet-violet,scarlet;violet,glaseado-mountain-northern-mountain-ocean,symbol-encounter,38 - 39,,60,,,,,,true,true,,,,,,,,
magikarp,magikarp,scarlet-violet,scarlet;violet,infernal-pass-riverside,symbol-encounter,24 - 27,,300,,,,,65 - 68,true,true,,,,,,,,
magikarp,magikarp,scarlet-violet,scarlet;violet,mossfell-confluence-lake,symbol-encounter,19 - 25,,300,,,,,,true,true,,,,,,,,
magikarp,magikarp,scarlet-violet,scarlet;violet,mossfell-confluence-riverside,symbol-encounter,19 - 25,,300,,,,,,true,true,,,,,,,,
magikarp,magikarp,scarlet-violet,scarlet;violet,north-paldean-sea-ocean,symbol-encounter,38 - 39,,60,,,,,,true,true,,,,,,,,
magikarp,magikarp,scarlet-violet,scarlet;violet,onis-maw-riverside,symbol-encounter,20 - 23,,300,,,,,58 - 61,true,true,,,,,,,,
magikarp,magikarp,scarlet-violet,scarlet;violet,oni-mountain-riverside,symbol-encounter,14 - 17,,300,,,,,55 - 61,true,true,,,,,,,,
magikarp,magikarp,scarlet-violet,scarlet;violet,poco-path-ocean,symbol-encounter,2 - 4,,60,,,,,,true,true,,,,,,,,
magikarp,magikarp,scarlet-violet,scarlet;violet,revelers-road-riverside,symbol-encounter,13 - 17,,300,,,,,57 - 61,true,true,,,,,,,,
magikarp,magikarp,scarlet-violet,scarlet;violet,south-paldean-sea-ocean,symbol-encounter,8 - 23,,60,,,,,,true,true,,,,,,,,
magikarp,magikarp,scarlet-violet,scarlet;violet,south-province-area-five-lake,symbol-encounter,17 - 21,,60,,,,,,true,true,,,,,,,,
magikarp,magikarp,scarlet-violet,scarlet;violet,south-province-area-five-riverside,symbol-encounter,16 - 23,,20,,,,,,true,true,,,,,,,,
magikarp,magikarp,scarlet-violet,scarlet;violet,south-province-area-five-ocean,symbol-encounter,19 - 23,,60,,,,,,true,true,,,,,,,,
magikarp,magikarp,scarlet-violet,scarlet;violet,south-province-area-four-lake,symbol-encounter,16 - 20,,60,,,,,,true,true,,,,,,,,
magikarp,magikarp,scarlet-violet,scarlet;violet,south-province-area-four-riverside,symbol-encounter,16 - 20,,20,,,,,,true,true,,,,,,,,
magikarp,magikarp,scarlet-violet,scarlet;violet,south-province-area-four-ocean,symbol-encounter,16 - 20,,60,,,,,,true,true,,,,,,,,
magikarp,magikarp,scarlet-violet,scarlet;violet,south-province-area-one-lake,symbol-encounter,6 - 8,,60,,,,,,true,true,,,,,,,,
magikarp,magikarp,scarlet-violet,scarlet;violet,south-province-area-one-riverside,symbol-encounter,2 - 8,,20,,,,,,true,true,,,,,,,,
magikarp,magikarp,scarlet-violet,scarlet;violet,south-province-area-one-ocean,symbol-encounter,3 - 7,,60,,,,,,true,true,,,,,,,,
magikarp,magikarp,scarlet-violet,scarlet;violet,south-province-area-six-lake,symbol-encounter,37 - 39,,60,,,,,,true,true,,,,,,,,
magikarp,magikarp,scarlet-violet,scarlet;violet,south-province-area-six-riverside,symbol-encounter,37 - 39,,20,,,,,,true,true,,,,,,,,
magikarp,magikarp,scarlet-violet,scarlet;violet,south-province-area-six-ocean,symbol-encounter,38 - 39,,60,,,,,,true,true,,,,,,,,
magikarp,magikarp,scarlet-violet,scarlet;violet,south-province-area-two-riverside,symbol-encounter,7 - 13,,20,,,,,,true,true,,,,,,,,
magikarp,magikarp,scarlet-violet,scarlet;violet,tagtree-thicket-lake,symbol-encounter,29 - 32,,60,,,,,,true,true,,,,,,,,
magikarp,magikarp,scarlet-violet,scarlet;violet,tagtree-thicket-riverside,symbol-encounter,26 - 32,,20,,,,,,true,true,,,,,,,,
magikarp,magikarp,scarlet-violet,scarlet;violet,west-paldean-sea-ocean,symbol-encounter,18 - 39,,60,,,,,,true,true,,,,,,,,
magikarp,magikarp,scarlet-violet,scarlet;violet,west-province-area-one-riverside,symbol-encounter,13 - 17,,20,,,,,,true,true,,,,,,,,
magikarp,magikarp,scarlet-violet,scarlet;violet,west-province-area-one-ocean,symbol-encounter,13 - 20,,60,,,,,,true,true,,,,,,,,
magikarp,magikarp,scarlet-violet,scarlet;violet,west-province-area-three-lake,symbol-encounter,28 - 30,,60,,,,,,true,true,,,,,,,,
magikarp,magikarp,scarlet-violet,scarlet;violet,west-province-area-three-riverside,symbol-encounter,32 - 35,,20,,,,,,true,true,,,,,,,,
magikarp,magikarp,scarlet-violet,scarlet;violet,west-province-area-two-riverside,symbol-encounter,22 - 29,,20,,,,,,true,true,,,,,,,,
magikarp,magikarp,scarlet-violet,scarlet;violet,west-province-area-two-ocean,symbol-encounter,26 - 29,,60,,,,,,true,true,,,,,,,,
magikarp,magikarp,scarlet-violet,scarlet;violet,random-around-paldea,tera-raid-battle,20,,,,,,2,,,,,,,,,,,
magikarp,magikarp,scarlet-violet,scarlet;violet,random-around-paldea,tera-raid-battle,35,,,,,true,3,,,,,,,,,,,
magmar,magmar,scarlet-violet,scarlet;violet,savanna-biome-savanna-entrance-cave,symbol-encounter,57 - 68,true,100,,,,,,,,,,,,,,,
magmar,magmar,scarlet-violet,scarlet;violet,savanna-biome-midwest-savanna-prairie,symbol-encounter,55 - 67,true,150,,,,,,,,,,,,,,,
magmar,magmar,scarlet-violet,scarlet;violet,torchlit-labyrinth-cave,symbol-encounter,59 - 70,true,100,,,,,,,,,,,,,,,
magmar,magmar,scarlet-violet,scarlet;violet,random-around-terrarium,tera-raid-battle,45,,,,,true,4,,,,,,,,,,,
magmortar,magmortar,scarlet-violet,scarlet;violet,random-around-terrarium,tera-raid-battle,75,,,,,true,5,,,,,,,,,,,
magmortar,magmortar,scarlet-violet,scarlet;violet,random-around-terrarium,tera-raid-battle,90,,,,,true,6,,,,,,,,,,,
magnemite,magnemite,scarlet-violet,scarlet;violet,canyon-biome-craggy-cliffs-rocky-area,symbol-encounter,59 - 70,true,200,,,,,,,,true,true,,,,,,
magnemite,magnemite,scarlet-violet,scarlet;violet,chargestone-cavern-cave,symbol-encounter,65 - 74,true,300,,,,,,,,true,true,,,,,,
magnemite,magnemite,scarlet-violet,scarlet;violet,chargestone-cavern-wasteland,symbol-encounter,65 - 74,true,300,,,,,,,,true,true,,,,,,
magnemite,magnemite,scarlet-violet,scarlet;violet,east-province-area-three-prairie,symbol-encounter,23 - 24,,50,,,,,,,,true,,,,,,,
magnemite,magnemite,scarlet-violet,scarlet;violet,east-province-area-three-town,symbol-encounter,24 - 28,,20,,,,,,,,true,,,,,,,
magnemite,magnemite,scarlet-violet,scarlet;violet,east-province-area-two-prairie,symbol-encounter,19 - 26,,50,,,,,,,,true,,,,,,,
magnemite,magnemite,scarlet-violet,scarlet;violet,east-province-area-two-town,symbol-encounter,19 - 23,,20,,,,,,,,true,,,,,,,
magnemite,magnemite,scarlet-violet,scarlet;violet,random-around-paldea,tera-raid-battle,20,,,,,,2,,,,,,,,,,,
magneton,magneton,scarlet-violet,scarlet;violet,canyon-biome-craggy-cliffs-rocky-area,symbol-encounter,59 - 70,true,90,,,,,,,,true,true,,,,,,
magneton,magneton,scarlet-violet,scarlet;violet,chargestone-cavern-cave,symbol-encounter,65 - 74,true,100,,,,,,,,true,true,,,,,,
magneton,magneton,scarlet-violet,scarlet;violet,chargestone-cavern-wasteland,symbol-encounter,65 - 74,true,100,,,,,,,,true,true,,,,,,
magneton,magneton,scarlet-violet,scarlet;violet,dalizapa-passage-northern-passage-mountain,symbol-encounter,34 - 37,,20,100%,magnemite,,,,,,true,,,,,,,
magneton,magneton,scarlet-violet,scarlet;violet,glaseado-mountain-southern-mountain-mountain,symbol-encounter,34 - 42,,20,100%,magnemite,,,,,,true,,,,,,,
magneton,magneton,scarlet-violet,scarlet;violet,glaseado-mountain-southern-mountain-snowfield,symbol-encounter,35 - 42,,3,100%,magnemite,,,,,,true,,,,,,,
magneton,magneton,scarlet-violet,scarlet;violet,glaseado-mountain-northern-mountain-mountain,symbol-encounter,36 - 41,,20,100%,magnemite,,,,,,true,,,,,,,
magneton,magneton,scarlet-violet,scarlet;violet,glaseado-mountain-northern-mountain-snowfield,symbol-encounter,34 - 41,,3,100%,magnemite,,,,,,true,,,,,,,
magneton,magneton,scarlet-violet,scarlet;violet,glaseado-mountain,fixed-encounter,34,,,,,,,,,,,,,,,,,
magneton,magneton,scarlet-violet,scarlet;violet,random-around-paldea,tera-raid-battle,45,,,,,true,4,,,,,,,,,,,
magnezone,magnezone,scarlet-violet,scarlet;violet,great-crater-of-paldea,fixed-encounter,"57, 58",,,,,,,,,,,,,,,,,
magnezone,magnezone,scarlet-violet,scarlet;violet,random-around-paldea,tera-raid-battle,75,,,,,true,5,,,,,,,,,,,
magnezone,magnezone,scarlet-violet,scarlet;violet,random-around-paldea,tera-raid-battle,90,,,,,true,6,,,,,,,,,,,
makuhita,makuhita,scarlet-violet,scarlet;violet,asado-desert-rocky-area,symbol-encounter,24 - 25,true,30,,,,,,,,,,,,,,,
makuhita,makuhita,scarlet-violet,scarlet;violet,colonnade-hollow,symbol-encounter,23 - 25,true,20,,,,,,,,,,,,,,,
makuhita,makuhita,scarlet-violet,scarlet;violet,east-province-area-one-rocky-area,symbol-encounter,16 - 23,true,30,,,,,,,,,,,,,,,
makuhita,makuhita,scarlet-violet,scarlet;violet,east-province-area-three-cave,symbol-encounter,17 - 25,true,20,,,,,,,,,,,,,,,
makuhita,makuhita,scarlet-violet,scarlet;violet,east-province-area-three-mine,symbol-encounter,22 - 25,true,10,,,,,,,,,,,,,,,
makuhita,makuhita,scarlet-violet,scarlet;violet,east-province-area-two-rocky-area,symbol-encounter,19 - 24,true,30,,,,,,,,,,,,,,,
makuhita,makuhita,scarlet-violet,scarlet;violet,south-province-area-five-rocky-area,symbol-encounter,16 - 23,true,30,,,,,,,,,,,,,,,
makuhita,makuhita,scarlet-violet,scarlet;violet,south-province-area-four-rocky-area,symbol-encounter,10 - 25,true,30,,,,,,,,,,,,,,,
makuhita,makuhita,scarlet-violet,scarlet;violet,south-province-area-three-rocky-area,symbol-encounter,10 - 17,true,30,,,,,,,,,,,,,,,
makuhita,makuhita,scarlet-violet,scarlet;violet,south-province-area-two-rocky-area,symbol-encounter,10 - 12,true,30,,,,,,,,,,,,,,,
makuhita,makuhita,scarlet-violet,scarlet;violet,tagtree-thicket-rocky-area,symbol-encounter,25,true,30,,,,,,,,,,,,,,,
makuhita,makuhita,scarlet-violet,scarlet;violet,west-province-area-one-rocky-area,symbol-encounter,13 - 20,true,30,,,,,,,,,,,,,,,
makuhita,makuhita,scarlet-violet,scarlet;violet,west-province-area-one-cave,symbol-encounter,"13 - 16, 18 - 20",true,20,,,,,,,,,,,,,,,
makuhita,makuhita,scarlet-violet,scarlet;violet,west-province-area-two-rocky-area,symbol-encounter,24 - 25,true,30,,,,,,,,,,,,,,,
makuhita,makuhita,scarlet-violet,scarlet;violet,west-province-area-two-cave,symbol-encounter,23 - 25,true,20,,,,,,,,,,,,,,,
makuhita,makuhita,scarlet-violet,scarlet;violet,random-around-paldea,tera-raid-battle,12,,,,,,1,,,,,,,,,,,
makuhita,makuhita,scarlet-violet,scarlet;violet,random-around-paldea,tera-raid-battle,35,,,,,true,3,,,,,,,,,,,
malamar,malamar,scarlet-violet,scarlet;violet,random-around-terrarium,tera-raid-battle,75,,,,,true,5,,,,,,,,,,,
malamar,malamar,scarlet-violet,scarlet;violet,random-around-terrarium,tera-raid-battle,90,,,,,true,6,,,,,,,,,,,
mamoswine,mamoswine,scarlet-violet,scarlet;violet,random-around-kitakami,tera-raid-battle,75,,,,,true,5,,,,,,,,,,,
mamoswine,mamoswine,scarlet-violet,scarlet;violet,random-around-kitakami,tera-raid-battle,90,,,,,true,6,,,,,,,,,,,
mandibuzz,mandibuzz,scarlet-violet,scarlet;violet,savanna-biome-midwest-savanna-prairie,symbol-encounter,55 - 67,true,100,,,,,,,,true,true,,,,,,
mandibuzz,mandibuzz,scarlet-violet,scarlet;violet,random-around-kitakami,tera-raid-battle,75,,,,,true,5,,,,,,,,,,,
mandibuzz,mandibuzz,scarlet-violet,scarlet;violet,random-around-kitakami,tera-raid-battle,90,,,,,true,6,,,,,,,,,,,
mankey,mankey,scarlet-violet,scarlet;violet,south-province-area-five-prairie,symbol-encounter,16 - 19,true,60,40%,mankey,,,,,,,,,,,,,
mankey,mankey,scarlet-violet,scarlet;violet,south-province-area-five-mountain,symbol-encounter,16 - 19,true,20,40%,mankey,,,,,,,,,,,,,
mankey,mankey,scarlet-violet,scarlet;violet,west-province-area-one-mountain,symbol-encounter,15 - 19,true,20,40%,mankey,,,,,,,,,,,,,
mankey,mankey,scarlet-violet,scarlet;violet,wistful-fields-prairie,symbol-encounter,18 - 21,true,,,,,,60 - 63,,,,,,300,300,0,0,
mankey,mankey,scarlet-violet,scarlet;violet,wistful-fields-rocky-area,symbol-encounter,18 - 21,true,,,,,,60 - 63,,,,,,300,300,0,0,
mankey,mankey,scarlet-violet,scarlet;violet,wistful-fields-cave,symbol-encounter,18 - 22,true,,,,,,60 - 64,,,,,,0,0,200,200,
mankey,mankey,scarlet-violet,scarlet;violet,wistful-fields-wisteria-pond-prairie,symbol-encounter,27 - 34,true,,,,,,65 - 72,,,,,,300,300,0,0,
mankey,mankey,scarlet-violet,scarlet;violet,wistful-fields-wisteria-pond-rocky-area,symbol-encounter,27 - 34,true,,,,,,65 - 72,,,,,,300,300,0,0,
mankey,mankey,scarlet-violet,scarlet;violet,wistful-fields-patchy-field-prairie,symbol-encounter,27 - 30,true,,,,,,56 - 59,,,,,,300,300,0,0,
mankey,mankey,scarlet-violet,scarlet;violet,wistful-fields-patchy-field-rocky-area,symbol-encounter,27 - 30,true,,,,,,56 - 59,,,,,,300,300,0,0,
mankey,mankey,scarlet-violet,scarlet;violet,wistful-fields-patchy-field-cave,symbol-encounter,32 - 36,true,,,,,,61 - 65,,,,,,0,0,200,200,
mankey,mankey,scarlet-violet,scarlet;violet,random-around-paldea,tera-raid-battle,20,,,,,,2,,,,,,,,,,,
mareanie,mareanie,scarlet-violet,scarlet;violet,east-paldean-sea-ocean,symbol-encounter,16 - 36,true,60,,,,,,,true,,,,,,,,
mareanie,mareanie,scarlet-violet,scarlet;violet,east-paldean-sea-beach,symbol-encounter,18 - 26,true,80,,,,,,,true,,,,,,,,
mareanie,mareanie,scarlet-violet,scarlet;violet,east-province-area-one-ocean,symbol-encounter,18 - 23,true,60,,,,,,,true,,,,,,,,
mareanie,mareanie,scarlet-violet,scarlet;violet,east-province-area-one-beach,symbol-encounter,20 - 23,true,80,,,,,,,true,,,,,,,,
mareanie,mareanie,scarlet-violet,scarlet;violet,east-province-area-two-ocean,symbol-encounter,19 - 24,true,60,,,,,,,true,,,,,,,,
mareanie,mareanie,scarlet-violet,scarlet;violet,east-province-area-two-beach,symbol-encounter,17 - 25,true,80,,,,,,,true,,,,,,,,
mareanie,mareanie,scarlet-violet,scarlet;violet,random-around-paldea,tera-raid-battle,35,,,,,true,3,,,,,,,,,,,
mareep,mareep,scarlet-violet,scarlet;violet,south-province-area-two-prairie,symbol-encounter,9 - 14,true,60,60%,mareep,,,,,,,,,,,,,
mareep,mareep,scarlet-violet,scarlet;violet,south-province-area-two-olive-orchard,symbol-encounter,9 - 11,true,30,60%,mareep,,,,,,,,,,,,,
mareep,mareep,scarlet-violet,scarlet;violet,random-around-paldea,tera-raid-battle,20,,,,,,2,,,,,,,,,,,
marill,marill,scarlet-violet,scarlet;violet,asado-desert-riverside,symbol-encounter,20 - 22,true,60,,,,,,true,,,,,,,,,
marill,marill,scarlet-violet,scarlet;violet,east-province-area-one-riverside,symbol-encounter,19 - 22,true,60,,,,,,true,,,,,,,,,
marill,marill,scarlet-violet,scarlet;violet,east-province-area-two-prairie,symbol-encounter,19 - 24,true,80,,,,,,true,,,,,,,,,
marill,marill,scarlet-violet,scarlet;violet,east-province-area-two-riverside,symbol-encounter,19 - 22,true,60,,,,,,true,,,,,,,,,
marill,marill,scarlet-violet,scarlet;violet,east-province-area-two-beach,symbol-encounter,19 - 24,true,30,,,,,,true,,,,,,,,,
marill,marill,scarlet-violet,scarlet;violet,south-province-area-five-lake,symbol-encounter,19 - 21,true,60,,,,,,true,,,,,,,,,
marill,marill,scarlet-violet,scarlet;violet,south-province-area-five-riverside,symbol-encounter,19 - 22,true,60,,,,,,true,,,,,,,,,
marill,marill,scarlet-violet,scarlet;violet,south-province-area-four-lake,symbol-encounter,19 - 20,true,60,,,,,,true,,,,,,,,,
marill,marill,scarlet-violet,scarlet;violet,south-province-area-four-riverside,symbol-encounter,19 - 20,true,60,,,,,,true,,,,,,,,,
marill,marill,scarlet-violet,scarlet;violet,west-province-area-two-riverside,symbol-encounter,22,true,60,,,,,,true,,,,,,,,,
marill,marill,scarlet-violet,scarlet;violet,random-around-paldea,tera-raid-battle,35,,,,,true,3,,,,,,,,,,,
maschiff,maschiff,scarlet-violet,scarlet;violet,south-province-area-four-prairie,symbol-encounter,16 - 23,true,30,30%,maschiff,,,,,,,,,,,,,
maschiff,maschiff,scarlet-violet,scarlet;violet,south-province-area-four-ruins,symbol-encounter,20 - 23,true,50,30%,maschiff,,,,,,,,,,,,,
maschiff,maschiff,scarlet-violet,scarlet;violet,south-province-area-two-prairie,symbol-encounter,10 - 14,true,30,30%,maschiff,,,,,,,,,,,,,
maschiff,maschiff,scarlet-violet,scarlet;violet,south-province-area-two-ruins,symbol-encounter,10,true,50,30%,maschiff,,,,,,,,,,,,,
maschiff,maschiff,scarlet-violet,scarlet;violet,west-province-area-three-prairie,symbol-encounter,28 - 29,true,30,30%,maschiff,,,,,,,,,,,,,
maschiff,maschiff,scarlet-violet,scarlet;violet,west-province-area-two-prairie,symbol-encounter,22 - 29,true,30,30%,maschiff,,,,,,,,,,,,,
maschiff,maschiff,scarlet-violet,scarlet;violet,random-around-paldea,tera-raid-battle,12,,,,,,1,,,,,,,,,,,
masquerain,masquerain,scarlet-violet,scarlet;violet,area-zero-lower-field-riverside,symbol-encounter,55 - 59,,30,,,,,,,,true,,,,,,,
masquerain,masquerain,scarlet-violet,scarlet;violet,mossfell-confluence-lake,symbol-encounter,22 - 25,true,70,,,,,,true,,true,,,,,,,
masquerain,masquerain,scarlet-violet,scarlet;violet,south-province-area-five-riverside,symbol-encounter,23,,20,,,,,,,,true,,,,,,,
masquerain,masquerain,scarlet-violet,scarlet;violet,random-around-paldea,tera-raid-battle,45,,,,,true,4,,,,,,,,,,,
maushold-family-of-four,maushold-family-of-four,scarlet-violet,scarlet;violet,random-around-paldea,tera-raid-battle,90,,,,,true,6,,,,,,,,,,,
maushold-family-of-three,maushold-family-of-three,scarlet-violet,scarlet;violet,random-around-paldea,tera-raid-battle,45,,,,,true,4,,,,,,,,,,,
medicham,medicham,scarlet-violet,scarlet;violet,alfornada-cavern,symbol-encounter,40 - 44,true,20,100%,meditite,,,,,,,,,,,,,
medicham,medicham,scarlet-violet,scarlet;violet,area-zero-upper-field-prairie,symbol-encounter,52 - 56,true,20,100%,meditite,,,,,,,,,,,,,
medicham,medicham,scarlet-violet,scarlet;violet,south-province-area-six-mountain,symbol-encounter,40 - 43,true,20,100%,meditite,,,,,,,,,,,,,
medicham,medicham,scarlet-violet,scarlet;violet,south-province-area-six-cave,symbol-encounter,40 - 44,true,20,100%,meditite,,,,,,,,,,,,,
medicham,medicham,scarlet-violet,scarlet;violet,random-around-paldea,tera-raid-battle,45,,,,,true,4,,,,,,,,,,,
meditite,meditite,scarlet-violet,scarlet;violet,alfornada-cavern,symbol-encounter,37 - 39,true,60,,,,,,,,,,,,,,,
meditite,meditite,scarlet-violet,scarlet;violet,colonnade-hollow,symbol-encounter,23 - 29,true,60,,,,,,,,,,,,,,,
meditite,meditite,scarlet-violet,scarlet;violet,south-province-area-four-mountain,symbol-encounter,20 - 23,true,60,,,,,,,,,,,,,,,
meditite,meditite,scarlet-violet,scarlet;violet,south-province-area-six-mountain,symbol-encounter,37 - 39,true,60,,,,,,,,,,,,,,,
meditite,meditite,scarlet-violet,scarlet;violet,west-province-area-two-cave,symbol-encounter,23 - 29,true,60,,,,,,,,,,,,,,,
meditite,meditite,scarlet-violet,scarlet;violet,random-around-paldea,tera-raid-battle,20,,,,,,2,,,,,,,,,,,
meloetta-aria,meloetta-aria,scarlet-violet,scarlet;violet,coastal-biome,special-encounter,70,,one,,,,,,,,,,"East of the Coastal Outdoor Classroom in a small cyclone of leaves.<br/>Follow these steps to spawn:
<ul>
  <li>Spin around clockwise for 10 seconds</li>
  <li>Activate the camera immediately after</li>
  <li>Apply the sepia filter</li>
</ul>
Never Shiny",,,,,
meowstic-female,meowstic-female,scarlet-violet,scarlet;violet,canyon-biome-lower-west-bridge-cave,symbol-encounter,60 - 71,true,100,,,,,,,,,,,,,,,
meowstic-female,meowstic-female,scarlet-violet,scarlet;violet,coastal-biome-southeast-beach-prairie,symbol-encounter,58 - 68,true,30,,,,,,,,,,,,,,,
meowstic-female,meowstic-female,scarlet-violet,scarlet;violet,coastal-biome-southeast-beach-desert,symbol-encounter,58 - 68,true,70,,,,,,,,,,,,,,,
