species,name_en,name_ja,name_ja_hrkt,name_ja_roma,name_fr,name_de,name_es,name_es_419,name_it,name_ko,name_ko_latn,name_zh_hant,name_zh_hans,name_zh_latn
897,Spectrier,レイスポス,レイスポス,Wraithpos,Spectreval,Phantoross,Spectrier,Spectrier,Spectrier,레이스포스,Reiseuposeu,靈幽馬,灵幽马,Língyōumǎ
898,Calyrex,バドレックス,バドレックス,Budrex,Sylveroy,Coronospa,Calyrex,Calyrex,Calyrex,버드렉스,Beodeurekseu,蕾冠王,蕾冠王,Lěiguànwáng
899,Wyrdeer,アヤシシ,アヤシシ,Ayashishi,Cerbyllin,Damythir,Wyrdeer,Wyrdeer,Wyrdeer,신비록,Sinbirok,詭角鹿,诡角鹿,Guǐjiǎolù
900,Kleavor,バサギリ,バサギリ,Basagiri,Hachécateur,Axantor,Kleavor,Kleavor,Kleavor,사마자르,Samajareu,劈斧螳螂,劈斧螳螂,Pīfǔtángláng
901,Ursaluna,ガチグマ,ガチグマ,Gachiguma,Ursaking,Ursaluna,Ursaluna,Ursaluna,Ursaluna,다투곰,Datugom,月月熊,月月熊,Yuèyuèxióng
902,Basculegion,イダイトウ,イダイトウ,Idaitou,Paragruel,Salmagnis,Basculegion,Basculegion,Basculegion,대쓰여너,Daesseuyeoneo,幽尾玄魚,幽尾玄鱼,Yōuwěixuányú
903,Sneasler,オオニューラ,オオニューラ,Ohnyula,Farfurex,Snieboss,Sneasler,Sneasler,Sneasler,포푸니크,Popunikeu,大狃拉,大狃拉,Dàniǔlā
904,Overqwil,ハリーマン,ハリーマン,Haryman,Qwilpik,Myriador,Overqwil,Overqwil,Overqwil,장침바루,Jangchimbaru,萬針魚,万针鱼,Wànzhēnyú
905,Enamorus,ラブトロス,ラブトロス,Lovetolos,Amovénus,Cupidos,Enamorus,Enamorus,Enamorus,러브로스,Reobeuroseu,眷戀雲,眷恋云,Juànliànyún
906,Sprigatito,ニャオハ,ニャオハ,Nyahoja,Poussacha,Felori,Sprigatito,Sprigatito,Sprigatito,나오하,Naoha,新葉喵,新叶喵,Xīnyèmiāo
907,Floragato,ニャローテ,ニャローテ,Nyarote,Matourgeon,Feliospa,Floragato,Floragato,Floragato,나로테,Narote,蒂蕾喵,蒂蕾喵,Dìlěimiāo
908,Meowscarada,マスカーニャ,マスカーニャ,Masquernya,Miascarade,Maskagato,Meowscarada,Meowscarada,Meowscarada,마스카나,Maseukana,魔幻假面喵,魔幻假面喵,Móhuànjiǎmiànmiāo
909,Fuecoco,ホゲータ,ホゲータ,Hogator,Chochodile,Krokel,Fuecoco,Fuecoco,Fuecoco,뜨아거,Tteuageo,呆火鱷,呆火鳄,Dāihuǒ'è
910,Crocalor,アチゲータ,アチゲータ,Achigator,Crocogril,Lokroko,Crocalor,Crocalor,Crocalor,악뜨거,Eoktteugeo,炙燙鱷,炙烫鳄,Zhìtàng'è
911,Skeledirge,ラウドボーン,ラウドボーン,Laudbon,Flâmigator,Skelokrok,Skeledirge,Skeledirge,Skeledirge,라우드본,Raudeubon,骨紋巨聲鱷,骨纹巨声鳄,Gǔwénjùshēng'è
912,Quaxly,クワッス,クワッス,Kuwassu,Coiffeton,Kwaks,Quaxly,Quaxly,Quaxly,꾸왁스,Kkuwakseu,潤水鴨,润水鸭,Rùnshuǐyā
913,Quaxwell,ウェルカモ,ウェルカモ,Welkamo,Canarbello,Fuentente,Quaxwell,Quaxwell,Quaxwell,아꾸왁,Akkuwak,湧躍鴨,涌跃鸭,Yǒngyuèyā
914,Quaquaval,ウェーニバル,ウェーニバル,Wanival,Palmaval,Bailonda,Quaquaval,Quaquaval,Quaquaval,웨이니발,Weinibal,狂歡浪舞鴨,狂欢浪舞鸭,Kuánghuānlàngwǔyā
915,Lechonk,グルトン,グルトン,Gourton,Gourmelet,Ferkuli,Lechonk,Lechonk,Lechonk,맛보돈,Matbodon,愛吃豚,爱吃豚,Àichītún
916,Oinkologne,パフュートン,パフュートン,Perfuton,Fragroin,Fragrunz,Oinkologne,Oinkologne,Oinkologne,퍼퓨돈,Peopyudon,飄香豚,飘香豚,Piāoxiāngtún
917,Tarountula,タマンチュラ,タマンチュラ,Tamantula,Tissenboule,Tarundel,Tarountula,Tarountula,Tarountula,타랜툴라,Taraentulla,團珠蛛,团珠蛛,Tuánzhūzhū
918,Spidops,ワナイダー,ワナイダー,Wanaider,Filentrappe,Spinsidias,Spidops,Spidops,Spidops,트래피더,Teuraepideo,操陷蛛,操陷蛛,Cāoxiànzhū
919,Nymble,マメバッタ,マメバッタ,Mamebatta,Lilliterelle,Micrick,Nymble,Nymble,Nymble,콩알뚜기,Kongalttugi,豆蟋蟀,豆蟋蟀,Dòuxīshuài
920,Lokix,エクスレッグ,エクスレッグ,Exleg,Gambex,Lextremo,Lokix,Lokix,Lokix,엑스레그,Ekseuregeu,烈腿蝗,烈腿蝗,Liètuǐhuáng
921,Pawmi,パモ,パモ,Pamo,Pohm,Pamo,Pawmi,Pawmi,Pawmi,빠모,Ppamo,布撥,布拨,Bùbō
922,Pawmo,パモット,パモット,Pamot,Pohmotte,Pamamo,Pawmo,Pawmo,Pawmo,빠모트,Ppamoteu,布土撥,布土拨,Bùtǔbō
923,Pawmot,パーモット,パーモット,Parmot,Pohmarmotte,Pamomamo,Pawmot,Pawmot,Pawmot,빠르모트,Ppareumoteu,巴布土撥,巴布土拨,Bābùtǔbō
924,Tandemaus,ワッカネズミ,ワッカネズミ,Wakkanezumi,Compagnol,Zwieps,Tandemaus,Tandemaus,Tandemaus,두리쥐,Durijwi,一對鼠,一对鼠,Yīduìshǔ
925,Maushold,イッカネズミ,イッカネズミ,Ikkanezumi,Famignol,Famieps,Maushold,Maushold,Maushold,파밀리쥐,Pamilljwi,一家鼠,一家鼠,Yījiāshǔ
926,Fidough,パピモッチ,パピモッチ,Pupimocchi,Pâtachiot,Hefel,Fidough,Fidough,Fidough,쫀도기,Jjondogi,狗仔包,狗仔包,Gǒuzǎibāo
927,Dachsbun,バウッツェル,バウッツェル,Bowtzel,Briochien,Backel,Dachsbun,Dachsbun,Dachsbun,바우첼,Bauchel,麻花犬,麻花犬,Máhuāquǎn
928,Smoliv,ミニーブ,ミニーブ,Minive,Olivini,Olini,Smoliv,Smoliv,Smoliv,미니브,Minibeu,迷你芙,迷你芙,Mínǐfú
929,Dolliv,オリーニョ,オリーニョ,Olinyo,Olivado,Olivinio,Dolliv,Dolliv,Dolliv,올리뇨,Ollinyo,奧利紐,奥利纽,Àolìniǔ
930,Arboliva,オリーヴァ,オリーヴァ,Oliva,Arboliva,Olithena,Arboliva,Arboliva,Arboliva,올리르바,Ollireuba,奧利瓦,奥利瓦,Àolìwǎ
931,Squawkabilly,イキリンコ,イキリンコ,Ikirinko,Tapatoès,Krawalloro,Squawkabilly,Squawkabilly,Squawkabilly,시비꼬,Sibikko,怒鸚哥,怒鹦哥,Nùyīnggē
932,Nacli,コジオ,コジオ,Kojio,Selutin,Geosali,Nacli,Nacli,Nacli,베베솔트,Bebesolteu,鹽石寶,盐石宝,Yánshíbǎo
933,Naclstack,ジオヅム,ジオヅム,Jiodumu,Amassel,Sedisal,Naclstack,Naclstack,Naclstack,스태솔트,Seutaesolteu,鹽石壘,盐石垒,Yánshílěi
934,Garganacl,キョジオーン,キョジオーン,Kyojiohn,Gigansel,Saltigant,Garganacl,Garganacl,Garganacl,콜로솔트,Kollosolteu,鹽石巨靈,盐石巨灵,Yánshíjùlíng
935,Charcadet,カルボウ,カルボウ,Carbou,Charbambin,Knarbon,Charcadet,Charcadet,Charcadet,카르본,Kareubon,炭小侍,炭小侍,Tànxiǎoshì
936,Armarouge,グレンアルマ,グレンアルマ,Gurenarma,Carmadura,Crimanzo,Armarouge,Armarouge,Armarouge,카디나르마,Kadinareuma,紅蓮鎧騎,红莲铠骑,Hóngliánkǎiqí
937,Ceruledge,ソウブレイズ,ソウブレイズ,Soublades,Malvalame,Azugladis,Ceruledge,Ceruledge,Ceruledge,파라블레이즈,Parabeulleijeu,蒼炎刃鬼,苍炎刃鬼,Cāngyánrènguǐ
938,Tadbulb,ズピカ,ズピカ,Zupika,Têtampoule,Blipp,Tadbulb,Tadbulb,Tadbulb,빈나두,Binnadu,光蚪仔,光蚪仔,Guāngdǒuzǎi
939,Bellibolt,ハラバリー,ハラバリー,Harabarie,Ampibidou,Wampitz,Bellibolt,Bellibolt,Bellibolt,찌리배리,Jjiribaeri,電肚蛙,电肚蛙,Diàndùwā
940,Wattrel,カイデン,カイデン,Kaiden,Zapétrel,Voltrel,Wattrel,Wattrel,Wattrel,찌리비,Jjiribi,電海燕,电海燕,Diànhǎiyàn
941,Kilowattrel,タイカイデン,タイカイデン,Taikaiden,Fulgulairo,Voltrean,Kilowattrel,Kilowattrel,Kilowattrel,찌리비크,Jjiribikeu,大電海燕,大电海燕,Dàdiànhǎiyàn
942,Maschiff,オラチフ,オラチフ,Orachifu,Grondogue,Mobtiff,Maschiff,Maschiff,Maschiff,오라티프,Oratipeu,偶叫獒,偶叫獒,Ǒujiào'áo
943,Mabosstiff,マフィティフ,マフィティフ,Mafitiff,Dogrino,Mastifioso,Mabosstiff,Mabosstiff,Mabosstiff,마피티프,Mapitipeu,獒教父,獒教父,Áojiàofù
944,Shroodle,シルシュルー,シルシュルー,Shirushrew,Gribouraigne,Sproxi,Shroodle,Shroodle,Shroodle,땃쭈르,Ttatjjureu,滋汁鼴,滋汁鼹,Zīzhīyǎn
945,Grafaiai,タギングル,タギングル,Taggingru,Tag-Tag,Affiti,Grafaiai,Grafaiai,Grafaiai,태깅구르,Taeginggureu,塗標客,涂标客,Túbiāokè
946,Bramblin,アノクサ,アノクサ,Anokusa,Virovent,Weherba,Bramblin,Bramblin,Bramblin,그푸리,Geupuri,納噬草,纳噬草,Nàshìcǎo
947,Brambleghast,アノホラグサ,アノホラグサ,Anohoragusa,Virevorreur,Horrerba,Brambleghast,Brambleghast,Brambleghast,공푸리,Gongpuri,怖納噬草,怖纳噬草,Bùnàshìcǎo
948,Toedscool,ノノクラゲ,ノノクラゲ,Nonokurage,Terracool,Tentagra,Toedscool,Toedscool,Toedscool,들눈해,Deulnunhae,原野水母,原野水母,Yuányěshuǐmǔ
949,Toedscruel,リククラゲ,リククラゲ,Rikukurage,Terracruel,Tenterra,Toedscruel,Toedscruel,Toedscruel,육파리,Yukpari,陸地水母,陆地水母,Lùdìshuǐmǔ
950,Klawf,ガケガニ,ガケガニ,Gakegani,Craparoi,Klibbe,Klawf,Klawf,Klawf,절벼게,Jeolbyeoge,毛崖蟹,毛崖蟹,Máoyáixiè
951,Capsakid,カプサイジ,カプサイジ,Capsaiji,Pimito,Chilingel,Capsakid,Capsakid,Capsakid,캡싸이,Kaepssai,熱辣娃,热辣娃,Rèlàwá
952,Scovillain,スコヴィラン,スコヴィラン,Scovillain,Scovilain,Halupenjo,Scovillain,Scovillain,Scovillain,스코빌런,Seukobilleon,狠辣椒,狠辣椒,Hěnlàjiāo
953,Rellor,シガロコ,シガロコ,Shigaroko,Léboulérou,Relluk,Rellor,Rellor,Rellor,구르데,Gureude,蟲滾泥,虫滚泥,Chónggǔnní
954,Rabsca,ベラカス,ベラカス,Beracas,Bérasca,Skarabaks,Rabsca,Rabsca,Rabsca,베라카스,Berakaseu,蟲甲聖,虫甲圣,Chóngjiǎshèng
955,Flittle,ヒラヒナ,ヒラヒナ,Hirahina,Flotillon,Flattutu,Flittle,Flittle,Flittle,하느라기,Haneuragi,飄飄雛,飘飘雏,Piāopiāochú
956,Espathra,クエスパトラ,クエスパトラ,Cuespatra,Cléopsytra,Psiopatra,Espathra,Espathra,Espathra,클레스퍼트라,Keulleseupeoteura,超能豔鴕,超能艳鸵,Chāonéngyàntuó
957,Tinkatink,カヌチャン,カヌチャン,Kanuchan,Forgerette,Forgita,Tinkatink,Tinkatink,Tinkatink,어리짱,Eorijjang,小鍛匠,小锻匠,Xiǎoduànjiàng
958,Tinkatuff,ナカヌチャン,ナカヌチャン,Nakanuchan,Forgella,Tafforgita,Tinkatuff,Tinkatuff,Tinkatuff,벼리짱,Byeorijjang,巧鍛匠,巧锻匠,Qiǎoduànjiàng
959,Tinkaton,デカヌチャン,デカヌチャン,Dekanuchan,Forgelina,Granforgita,Tinkaton,Tinkaton,Tinkaton,두드리짱,Dudeurijjang,巨鍛匠,巨锻匠,Jùduànjiàng
960,Wiglett,ウミディグダ,ウミディグダ,Umidigda,Taupikeau,Schligda,Wiglett,Wiglett,Wiglett,바다그다,Badageuda,海地鼠,海地鼠,Hǎidìshǔ
961,Wugtrio,ウミトリオ,ウミトリオ,Umitrio,Triopikeau,Schligdri,Wugtrio,Wugtrio,Wugtrio,바닥트리오,Badakteurio,三海地鼠,三海地鼠,Sānhǎidìshǔ
962,Bombirdier,オトシドリ,オトシドリ,Otoshidori,Lestombaile,Adebom,Bombirdier,Bombirdier,Bombirdier,떨구새,Tteolgusae,下石鳥,下石鸟,Xiàshíniǎo
963,Finizen,ナミイルカ,ナミイルカ,Namiiruka,Dofin,Normifin,Finizen,Finizen,Finizen,맨돌핀,Maendolpin,波普海豚,波普海豚,Bōpǔhǎitún
964,Palafin,イルカマン,イルカマン,Irukaman,Superdofin,Delfinator,Palafin,Palafin,Palafin,돌핀맨,Dolpinmaen,海豚俠,海豚侠,Hǎitúnxiá
965,Varoom,ブロロン,ブロロン,Buroron,Vrombi,Knattox,Varoom,Varoom,Varoom,부르롱,Bureurong,噗隆隆,噗隆隆,Pūlónglóng
966,Revavroom,ブロロローム,ブロロローム,Burororoom,Vrombotor,Knattatox,Revavroom,Revavroom,Revavroom,부르르룸,Bureureurum,普隆隆姆,普隆隆姆,Pǔlónglóngmǔ
967,Cyclizar,モトトカゲ,モトトカゲ,Mototokage,Motorizard,Mopex,Cyclizar,Cyclizar,Cyclizar,모토마,Motoma,摩托蜥,摩托蜥,Mótuōxī
968,Orthworm,ミミズズ,ミミズズ,Mimizuzu,Ferdeter,Schlurm,Orthworm,Orthworm,Orthworm,꿈트렁,KKumteureong,拖拖蚓,拖拖蚓,Tuōtuōyǐn
969,Glimmet,キラーメ,キラーメ,Kirame,Germéclat,Lumispross,Glimmet,Glimmet,Glimmet,초롱순,Chorongsun,晶光芽,晶光芽,Jīngguāngyá
970,Glimmora,キラフロル,キラフロル,Kiraflor,Floréclat,Lumiflora,Glimmora,Glimmora,Glimmora,킬라플로르,Killapeulloreu,晶光花,晶光花,Jīngguānghuā
971,Greavard,ボチ,ボチ,Bochi,Toutombe,Gruff,Greavard,Greavard,Greavard,망망이,Mangmangi,墓仔狗,墓仔狗,Mùzǎigǒu
972,Houndstone,ハカドッグ,ハカドッグ,Hakadog,Tomberro,Friedwuff,Houndstone,Houndstone,Houndstone,묘두기,Myodugi,墓揚犬,墓扬犬,Mùyángquǎn
973,Flamigo,カラミンゴ,カラミンゴ,Karamingo,Flamenroule,Flaminkno,Flamigo,Flamigo,Flamigo,꼬이밍고,Kkoiminggo,纏紅鶴,缠红鹤,Chánhónghè
974,Cetoddle,アルクジラ,アルクジラ,Arukujira,Piétacé,Flaniwal,Cetoddle,Cetoddle,Cetoddle,터벅고래,Teobeokgorae,走鯨,走鲸,Zǒujīng
975,Cetitan,ハルクジラ,ハルクジラ,Hulkujira,Balbalèze,Kolowal,Cetitan,Cetitan,Cetitan,우락고래,Urakgorae,浩大鯨,浩大鲸,Hàodàjīng
976,Veluza,ミガルーサ,ミガルーサ,Migalusa,Délestin,Agiluza,Veluza,Veluza,Veluza,가비루사,Gabirusa,輕身鱈,轻身鳕,Qīngshēnxuě
977,Dondozo,ヘイラッシャ,ヘイラッシャ,Heyrusher,Oyacata,Heerashai,Dondozo,Dondozo,Dondozo,어써러셔,Eosseoreosyeo,吃吼霸,吃吼霸,Chīhǒubà
978,Tatsugiri,シャリタツ,シャリタツ,Syaritatsu,Nigirigon,Nigiragi,Tatsugiri,Tatsugiri,Tatsugiri,싸리용,Ssariyong,米立龍,米立龙,Mǐlìlóng
979,Annihilape,コノヨザル,コノヨザル,Konoyozaru,Courrousinge,Epitaff,Annihilape,Annihilape,Annihilape,저승갓숭,Jeoseunggatsung,棄世猴,弃世猴,Qìshìhóu
980,Clodsire,ドオー,ドオー,Dooh,Terraiste,Suelord,Clodsire,Clodsire,Clodsire,토오,Too,土王,土王,Tǔwáng
981,Farigiraf,リキキリン,リキキリン,Rikikirin,Farigiraf,Farigiraf,Farigiraf,Farigiraf,Farigiraf,키키링,Kikiring,奇麒麟,奇麒麟,Qíqílín
982,Dudunsparce,ノココッチ,ノココッチ,Nokokocchi,Deusolourdo,Dummimisel,Dudunsparce,Dudunsparce,Dudunsparce,노고고치,Nogogochi,土龍節節,土龙节节,Tǔlóngjiéjié
983,Kingambit,ドドゲザン,ドドゲザン,Dodogezan,Scalpereur,Gladimperio,Kingambit,Kingambit,Kingambit,대도각참,Daedogakcham,仆斬將軍,仆刀将军,Pūzhǎnjiāngjūn
984,Great Tusk,イダイナキバ,イダイナキバ,Idainakiba,Fort-Ivoire,Riesenzahn,Colmilargo,Colmilargo,Grandizanne,위대한엄니,Widaehaneomni,雄偉牙,雄伟牙,Xióngwěiyá
985,Scream Tail,サケブシッポ,サケブシッポ,Sakebushippo,Hurle-Queue,Brüllschweif,Colagrito,Colagrito,Codaurlante,우렁찬꼬리,Ureongchankkori,吼叫尾,吼叫尾,Hǒujiàowěi
986,Brute Bonnet,アラブルタケ,アラブルタケ,Araburutake,Fongus-Furie,Wutpilz,Furioseta,Furioseta,Fungofurioso,사나운버섯,Sanaunbeoseot,猛惡菇,猛恶菇,Měng'ègū
987,Flutter Mane,ハバタクカミ,ハバタクカミ,Habatakukami,Flotte-Mèche,Flatterhaar,Melenaleteo,Melenaleteo,Crinealato,날개치는머리,Nalgaechineunmeori,振翼髮,振翼发,Zhènyìfă
988,Slither Wing,チヲハウハネ,チヲハウハネ,Chiwohauhane,Rampe-Ailes,Kriechflügel,Reptalada,Reptalada,Alirasenti,땅을기는날개,Ttangeulgineunnalgae,爬地翅,爬地翅,Pádìchì
989,Sandy Shocks,スナノケガワ,スナノケガワ,Sunanokegawa,Pelage-Sablé,Sandfell,Pelarena,Pelarena,Peldisabbia,모래털가죽,Moraeteolgajuk,沙鐵皮,沙铁皮,Shātiěpí
990,Iron Treads,テツノワダチ,テツノワダチ,Tetsunowadachi,Roue-de-Fer,Eisenrad,Ferrodada,Ferrodada,Solcoferreo,무쇠바퀴,Musoebakwi,鐵轍跡,铁辙迹,Tiězhéjī
991,Iron Bundle,テツノツツミ,テツノツツミ,Tetsunotsutsumi,Hotte-de-Fer,Eisenbündel,Ferrosaco,Ferrosaco,Saccoferreo,무쇠보따리,Musoebottari,鐵包袱,铁包袱,Tiěbāofú
992,Iron Hands,テツノカイナ,テツノカイナ,Tetsunokaina,Paume-de-Fer,Eisenhand,Ferropalmas,Ferropalmas,Manoferrea,무쇠손,Musoeson,鐵臂膀,铁臂膀,Tiěbìbǎng
993,Iron Jugulis,テツノコウベ,テツノコウベ,Tetsunokoube,Têtes-de-Fer,Eisenhals,Ferrocuello,Ferrocuello,Colloferreo,무쇠머리,Musoemeori,鐵脖頸,铁脖颈,Tiěbógěng
994,Iron Moth,テツノドクガ,テツノドクガ,Tetsunodokuga,Mite-de-Fer,Eisenfalter,Ferropolilla,Ferropolilla,Falenaferrea,무쇠독나방,Musoedongnabang,鐵毒蛾,铁毒蛾,Tiědú'é
995,Iron Thorns,テツノイバラ,テツノイバラ,Tetsunoibara,Épine-de-Fer,Eisendorn,Ferropúas,Ferropúas,Spineferree,무쇠가시,Musoegasi,鐵荊棘,铁荆棘,Tiějīngjí
996,Frigibax,セビエ,セビエ,Sebie,Frigodo,Frospino,Frigibax,Frigibax,Frigibax,드니차,Deunicha,涼脊龍,凉脊龙,Liángjílóng
997,Arctibax,セゴール,セゴール,Segohru,Cryodo,Cryospino,Arctibax,Arctibax,Arctibax,드니꽁,Deunikkong,凍脊龍,冻脊龙,Dòngjílóng
998,Baxcalibur,セグレイブ,セグレイブ,Seglaive,Glaivodo,Espinodon,Baxcalibur,Baxcalibur,Baxcalibur,드닐레이브,Deunilleibeu,戟脊龍,戟脊龙,Jǐjílóng
999,Gimmighoul,コレクレー,コレクレー,Collecurei,Mordudor,Gierspenst,Gimmighoul,Gimmighoul,Gimmighoul,모으령,Moeuryeong,索財靈,索财灵,Suǒcáilíng
1000,Gholdengo,サーフゴー,サーフゴー,Surfugo,Gromago,Monetigo,Gholdengo,Gholdengo,Gholdengo,타부자고,Tabujago,賽富豪,赛富豪,Sàifùháo
1001,Wo-Chien,チオンジェン,チオンジェン,Chionjen,Chongjian,Chongjian,Wo-Chien,Wo-Chien,Wo-Chien,총지엔,Chongjien,古簡蝸,古简蜗,Gǔjiǎnguā
1002,Chien-Pao,パオジアン,パオジアン,Paojian,Baojian,Baojian,Chien-Pao,Chien-Pao,Chien-Pao,파오젠,Paojen,古劍豹,古剑豹,Gǔjiànbào
1003,Ting-Lu,ディンルー,ディンルー,Dinlu,Dinglu,Dinglu,Ting-Lu,Ting-Lu,Ting-Lu,딩루,Dingru,古鼎鹿,古鼎鹿,Gǔdǐnglù
1004,Chi-Yu,イーユイ,イーユイ,Yiyui,Yuyu,Yuyu,Chi-Yu,Chi-Yu,Chi-Yu,위유이,Wiyui,古玉魚,古玉鱼,Gǔyùyú
1005,Roaring Moon,トドロクツキ,トドロクツキ,Todorokutsuki,Rugit-Lune,Donnersichel,Bramaluna,Bramaluna,Lunaruggente,고동치는달,Godonhchineundal,轟鳴月,轰鸣月,Hōngmíngyuè
1006,Iron Valiant,テツノブジン,テツノブジン,Tetsunobujin,Garde-de-Fer,Eisenkrieger,Ferropaladín,Ferropaladín,Eroeferreo,무쇠무인,Musoemuin,鐵武者,铁武者,Tiěwǔzhě
1007,Koraidon,コライドン,コライドン,Koraidon,Koraidon,Koraidon,Koraidon,Koraidon,Koraidon,코라이돈,Koraidon,故勒頓,故勒顿,Gùlèdùn
1008,Miraidon,ミライドン,ミライドン,Miraidon,Miraidon,Miraidon,Miraidon,Miraidon,Miraidon,미라이돈,Miraidon,密勒頓,密勒顿,Mìlèdùn
1009,Walking Wake,ウネルミナモ,ウネルミナモ,Uneruminamo,Serpente-Eau,Windewoge,Ondulagua,Ondulagua,Acquecrespe,굽이치는물결,Gubichineunmulgyeol,波盪水,波荡水,Bōdàngshuǐ
1010,Iron Leaves,テツノイサハ,テツノイサハ,Tetsunoisaha,Vert-de-Fer,Eisenblatt,Ferroverdor,Ferroverdor,Fogliaferrea,무쇠잎새,Musoeipsae,鐵斑葉,铁斑叶,Tiěbānyè
1011,Dipplin,カミッチュ,カミッチュ,Kamicchu,Pomdramour,Sirapfel,Dipplin,Dipplin,Dipplin,과미르,Gwamireu,裹蜜蟲,裹蜜虫,Guǒmìchóng
1012,Poltchageist,チャデス,チャデス,Chadeath,Poltchageist,Mortcha,Poltchageist,Poltchageist,Poltchageist,차데스,Chadeseu,斯魔茶,斯魔茶,Sīmōchàh
1013,Sinistcha,ヤバソチャ,ヤバソチャ,Yabasocha,Théffroyable,Fatalitcha,Sinistcha,Sinistcha,Sinistcha,그우린차,Geuurincha,來悲粗茶,来悲粗茶,Láibēicūchá
1014,Okidogi,イイネイヌ,イイネイヌ,Iineinu,Félicanis,Boninu,Okidogi,Okidogi,Okidogi,조타구,Jotagu,夠讚狗,够赞狗,Gòuzàngǒu
1015,Munkidori,マシマシラ,マシマシラ,Mashimashira,Fortusimia,Benesaru,Munkidori,Munkidori,Munkidori,이야후,Iyahu,願增猿,愿增猿,Yuànzēngyuán
1016,Fezandipiti,キチキギス,キチキギス,Kichikigisu,Favianos,Beatori,Fezandipiti,Fezandipiti,Fezandipiti,기로치,Girochi,吉雉雞,吉雉鸡,Jízhìjī
1017,Ogerpon,オーガポン,オーガポン,Ogerpon,Ogerpon,Ogerpon,Ogerpon,Ogerpon,Ogerpon,오거폰,Ogeopon,厄鬼椪,厄诡椪,Èguǐpèng
1018,Archaludon,ブリジュラス,ブリジュラス,Briduras,Pondralugon,Briduradon,Archaludon,Archaludon,Archaludon,브리두라스,Beuriduraseu,鋁鋼橋龍,铝钢桥龙,Lǚgāngqiáolóng
1019,Hydrapple,カミツオロチ,カミツオロチ,Kamitsuorochi,Pomdorochi,Hydrapfel,Hydrapple,Hydrapple,Hydrapple,과미드라,Gwamideura,蜜集大蛇,蜜集大蛇,Mìjídàshé
1020,Gouging Fire,ウガツホムラ,ウガツホムラ,Ugatsuhomura,Feu-Perçant,Keilflamme,Flamariete,Flamariete,Vampeaguzze,꿰뚫는화염,Kkwettulleunhwayeom,破空焰,破空焰,Pòkōngyàn
1021,Raging Bolt,タケルライコ,タケルライコ,Takeruraiko,Ire-Foudre,Furienblitz,Electrofuria,Electrofuria,Furiatonante,날뛰는우레,Nalttwineun-ure,猛雷鼓,猛雷鼓,Měngléigǔ
1022,Iron Boulder,テツノイワオ,テツノイワオ,Tetsunoiwao,Roc-de-Fer,Eisenfels,Ferromole,Ferromole,Massoferreo,무쇠암석,Musoeamseok,鐵磐岩,铁磐岩,Tiěpányán
1023,Iron Crown,テツノカシラ,テツノカシラ,Tetsunokashira,Chef-de-Fer,Eisenhaupt,Ferrotesta,Ferrotesta,Capoferreo,무쇠감투,Musoegamtu,鐵頭殼,铁头壳,Tiětóuké
1024,Terapagos,テラパゴス,テラパゴス,Terapagos,Terapagos,Terapagos,Terapagos,Terapagos,Terapagos,테라파고스,Terapagoseu,太樂巴戈斯,太乐巴戈斯,Tàilèbāgēsī
1025,Pecharunt,モモワロウ,モモワロウ,Momowarou,Pêchaminus,Infamomo,Pecharunt,Pecharunt,Pecharunt,복숭악동,Boksung-akdong,桃歹郎,桃歹郎,Táodǎiláng
