pokemon,version_group,version,item,rarity
wormadam-plant,ultra-sun-ultra-moon,ultra-sun,silver-powder,5
wormadam-plant,ultra-sun-ultra-moon,ultra-moon,silver-powder,5
mothim,diamond-pearl,diamond,silver-powder,5
mothim,diamond-pearl,pearl,silver-powder,5
mothim,platinum,platinum,silver-powder,5
mothim,heartgold-soulsilver,heartgold,silver-powder,5
mothim,heartgold-soulsilver,soulsilver,silver-powder,5
mothim,black-white,black,silver-powder,5
mothim,black-white,white,silver-powder,5
mothim,black-2-white-2,black-2,silver-powder,5
mothim,black-2-white-2,white-2,silver-powder,5
mothim,x-y,x,silver-powder,5
mothim,x-y,y,silver-powder,5
mothim,omega-ruby-alpha-sapphire,omega-ruby,silver-powder,5
mothim,omega-ruby-alpha-sapphire,alpha-sapphire,silver-powder,5
mothim,sun-moon,sun,silver-powder,5
mothim,sun-moon,moon,silver-powder,5
mothim,ultra-sun-ultra-moon,ultra-sun,silver-powder,5
mothim,ultra-sun-ultra-moon,ultra-moon,silver-powder,5
combee,diamond-pearl,diamond,honey,100
combee,diamond-pearl,pearl,honey,100
combee,platinum,platinum,honey,100
combee,heartgold-soulsilver,heartgold,honey,100
combee,heartgold-soulsilver,soulsilver,honey,100
combee,black-white,black,honey,100
combee,black-white,white,honey,100
combee,black-2-white-2,black-2,honey,5
combee,black-2-white-2,white-2,honey,5
combee,x-y,x,honey,5
combee,x-y,y,honey,5
combee,omega-ruby-alpha-sapphire,omega-ruby,honey,5
combee,omega-ruby-alpha-sapphire,alpha-sapphire,honey,5
combee,sun-moon,sun,honey,5
combee,sun-moon,moon,honey,5
combee,ultra-sun-ultra-moon,ultra-sun,honey,5
combee,ultra-sun-ultra-moon,ultra-moon,honey,5
vespiquen,diamond-pearl,diamond,poison-barb,5
vespiquen,diamond-pearl,pearl,poison-barb,5
vespiquen,platinum,platinum,poison-barb,5
vespiquen,heartgold-soulsilver,heartgold,poison-barb,5
vespiquen,heartgold-soulsilver,soulsilver,poison-barb,5
vespiquen,black-white,black,poison-barb,5
vespiquen,black-white,white,poison-barb,5
vespiquen,black-2-white-2,black-2,poison-barb,5
vespiquen,black-2-white-2,white-2,poison-barb,5
vespiquen,x-y,x,poison-barb,5
vespiquen,x-y,y,poison-barb,5
vespiquen,omega-ruby-alpha-sapphire,omega-ruby,poison-barb,5
vespiquen,omega-ruby-alpha-sapphire,alpha-sapphire,poison-barb,5
vespiquen,sun-moon,sun,poison-barb,5
vespiquen,sun-moon,moon,poison-barb,5
vespiquen,ultra-sun-ultra-moon,ultra-sun,poison-barb,5
vespiquen,ultra-sun-ultra-moon,ultra-moon,poison-barb,5
buizel,diamond-pearl,diamond,wacan-berry,5
buizel,diamond-pearl,pearl,wacan-berry,5
buizel,platinum,platinum,wacan-berry,5
buizel,heartgold-soulsilver,heartgold,wacan-berry,5
buizel,heartgold-soulsilver,soulsilver,wacan-berry,5
buizel,black-white,black,wacan-berry,5
buizel,black-white,white,wacan-berry,5
floatzel,diamond-pearl,diamond,wacan-berry,5
floatzel,diamond-pearl,pearl,wacan-berry,5
floatzel,platinum,platinum,wacan-berry,5
floatzel,heartgold-soulsilver,heartgold,wacan-berry,5
floatzel,heartgold-soulsilver,soulsilver,wacan-berry,5
floatzel,black-white,black,wacan-berry,5
floatzel,black-white,white,wacan-berry,5
cherubi,diamond-pearl,diamond,miracle-seed,5
cherubi,diamond-pearl,pearl,miracle-seed,5
cherubi,platinum,platinum,miracle-seed,5
cherubi,heartgold-soulsilver,heartgold,miracle-seed,5
cherubi,heartgold-soulsilver,soulsilver,miracle-seed,5
cherubi,black-white,black,miracle-seed,5
cherubi,black-white,white,miracle-seed,5
cherubi,black-2-white-2,black-2,miracle-seed,5
cherubi,black-2-white-2,white-2,miracle-seed,5
cherubi,x-y,x,miracle-seed,5
cherubi,x-y,y,miracle-seed,5
cherubi,omega-ruby-alpha-sapphire,omega-ruby,miracle-seed,5
cherubi,omega-ruby-alpha-sapphire,alpha-sapphire,miracle-seed,5
cherubi,sun-moon,sun,miracle-seed,5
cherubi,sun-moon,moon,miracle-seed,5
cherubi,ultra-sun-ultra-moon,ultra-sun,miracle-seed,5
cherubi,ultra-sun-ultra-moon,ultra-moon,miracle-seed,5
cherrim,diamond-pearl,diamond,miracle-seed,5
cherrim,diamond-pearl,pearl,miracle-seed,5
cherrim,platinum,platinum,miracle-seed,5
cherrim,heartgold-soulsilver,heartgold,miracle-seed,5
cherrim,heartgold-soulsilver,soulsilver,miracle-seed,5
cherrim,black-white,black,miracle-seed,5
cherrim,black-white,white,miracle-seed,5
cherrim,black-2-white-2,black-2,miracle-seed,5
cherrim,black-2-white-2,white-2,miracle-seed,5
cherrim,x-y,x,miracle-seed,5
cherrim,x-y,y,miracle-seed,5
cherrim,omega-ruby-alpha-sapphire,omega-ruby,miracle-seed,5
cherrim,omega-ruby-alpha-sapphire,alpha-sapphire,miracle-seed,5
cherrim,sun-moon,sun,miracle-seed,5
cherrim,sun-moon,moon,miracle-seed,5
cherrim,ultra-sun-ultra-moon,ultra-sun,miracle-seed,5
cherrim,ultra-sun-ultra-moon,ultra-moon,miracle-seed,5
drifblim,black-2-white-2,black-2,air-balloon,1
drifblim,black-2-white-2,white-2,air-balloon,1
buneary,diamond-pearl,diamond,chople-berry,5
buneary,diamond-pearl,pearl,chople-berry,5
buneary,platinum,platinum,chople-berry,5
buneary,heartgold-soulsilver,heartgold,chople-berry,5
buneary,heartgold-soulsilver,soulsilver,chople-berry,5
buneary,black-white,black,chople-berry,5
buneary,black-white,white,chople-berry,5
buneary,black-2-white-2,black-2,pecha-berry,50
buneary,black-2-white-2,white-2,pecha-berry,50
lopunny,diamond-pearl,diamond,chople-berry,5
lopunny,diamond-pearl,pearl,chople-berry,5
lopunny,platinum,platinum,chople-berry,5
lopunny,heartgold-soulsilver,heartgold,chople-berry,5
lopunny,heartgold-soulsilver,soulsilver,chople-berry,5
lopunny,black-white,black,chople-berry,5
lopunny,black-white,white,chople-berry,5
lopunny,black-2-white-2,black-2,pecha-berry,50
lopunny,black-2-white-2,white-2,pecha-berry,50
glameow,diamond-pearl,diamond,cheri-berry,5
glameow,diamond-pearl,pearl,cheri-berry,5
glameow,platinum,platinum,cheri-berry,5
glameow,heartgold-soulsilver,heartgold,cheri-berry,5
glameow,heartgold-soulsilver,soulsilver,cheri-berry,5
glameow,black-white,black,cheri-berry,5
glameow,black-white,white,cheri-berry,5
glameow,black-2-white-2,black-2,cheri-berry,5
glameow,black-2-white-2,white-2,cheri-berry,5
purugly,diamond-pearl,diamond,cheri-berry,5
purugly,diamond-pearl,pearl,cheri-berry,5
purugly,platinum,platinum,cheri-berry,5
purugly,heartgold-soulsilver,heartgold,cheri-berry,5
purugly,heartgold-soulsilver,soulsilver,cheri-berry,5
purugly,black-white,black,cheri-berry,5
purugly,black-white,white,cheri-berry,5
purugly,black-2-white-2,black-2,cheri-berry,5
purugly,black-2-white-2,white-2,cheri-berry,5
chingling,diamond-pearl,diamond,colbur-berry,5
chingling,diamond-pearl,pearl,colbur-berry,5
chingling,platinum,platinum,colbur-berry,5
chingling,heartgold-soulsilver,heartgold,colbur-berry,5
chingling,heartgold-soulsilver,soulsilver,colbur-berry,5
chingling,black-white,black,colbur-berry,5
chingling,black-white,white,colbur-berry,5
chingling,black-2-white-2,black-2,colbur-berry,5
chingling,black-2-white-2,white-2,colbur-berry,5
chingling,omega-ruby-alpha-sapphire,omega-ruby,cleanse-tag,5
chingling,omega-ruby-alpha-sapphire,alpha-sapphire,cleanse-tag,5
chingling,sun-moon,sun,cleanse-tag,5
chingling,sun-moon,moon,cleanse-tag,5
chingling,ultra-sun-ultra-moon,ultra-sun,cleanse-tag,5
chingling,ultra-sun-ultra-moon,ultra-moon,cleanse-tag,5
stunky,diamond-pearl,diamond,pecha-berry,5
stunky,diamond-pearl,pearl,pecha-berry,5
stunky,platinum,platinum,pecha-berry,5
stunky,heartgold-soulsilver,heartgold,pecha-berry,5
stunky,heartgold-soulsilver,soulsilver,pecha-berry,5
stunky,black-white,black,pecha-berry,5
stunky,black-white,white,pecha-berry,5
stunky,black-2-white-2,black-2,pecha-berry,5
stunky,black-2-white-2,white-2,pecha-berry,5
skuntank,diamond-pearl,diamond,pecha-berry,5
skuntank,diamond-pearl,pearl,pecha-berry,5
skuntank,platinum,platinum,pecha-berry,5
skuntank,heartgold-soulsilver,heartgold,pecha-berry,5
skuntank,heartgold-soulsilver,soulsilver,pecha-berry,5
skuntank,black-white,black,pecha-berry,5
skuntank,black-white,white,pecha-berry,5
skuntank,black-2-white-2,black-2,pecha-berry,5
skuntank,black-2-white-2,white-2,pecha-berry,5
bronzor,diamond-pearl,diamond,metal-coat,5
bronzor,diamond-pearl,pearl,metal-coat,5
bronzor,platinum,platinum,metal-coat,5
bronzor,heartgold-soulsilver,heartgold,metal-coat,5
bronzor,heartgold-soulsilver,soulsilver,metal-coat,5
bronzor,black-white,black,metal-coat,5
bronzor,black-white,white,metal-coat,5
bronzor,black-2-white-2,black-2,metal-coat,5
bronzor,black-2-white-2,white-2,metal-coat,5
bronzor,x-y,x,metal-coat,5
bronzor,x-y,y,metal-coat,5
bronzor,omega-ruby-alpha-sapphire,omega-ruby,metal-coat,5
bronzor,omega-ruby-alpha-sapphire,alpha-sapphire,metal-coat,5
bronzor,sun-moon,sun,metal-coat,5
bronzor,sun-moon,moon,metal-coat,5
bronzor,ultra-sun-ultra-moon,ultra-sun,metal-coat,5
bronzor,ultra-sun-ultra-moon,ultra-moon,metal-coat,5
bronzong,diamond-pearl,diamond,metal-coat,5
bronzong,diamond-pearl,pearl,metal-coat,5
bronzong,platinum,platinum,metal-coat,5
bronzong,heartgold-soulsilver,heartgold,metal-coat,5
bronzong,heartgold-soulsilver,soulsilver,metal-coat,5
bronzong,black-white,black,metal-coat,5
bronzong,black-white,white,metal-coat,5
bronzong,black-2-white-2,black-2,metal-coat,5
bronzong,black-2-white-2,white-2,metal-coat,5
bronzong,x-y,x,metal-coat,5
bronzong,x-y,y,metal-coat,5
bronzong,omega-ruby-alpha-sapphire,omega-ruby,metal-coat,5
bronzong,omega-ruby-alpha-sapphire,alpha-sapphire,metal-coat,5
bronzong,sun-moon,sun,metal-coat,5
bronzong,sun-moon,moon,metal-coat,5
bronzong,ultra-sun-ultra-moon,ultra-sun,metal-coat,5
bronzong,ultra-sun-ultra-moon,ultra-moon,metal-coat,5
mime-jr,diamond-pearl,diamond,leppa-berry,5
mime-jr,diamond-pearl,pearl,leppa-berry,5
mime-jr,platinum,platinum,leppa-berry,5
mime-jr,heartgold-soulsilver,heartgold,leppa-berry,5
mime-jr,heartgold-soulsilver,soulsilver,leppa-berry,5
mime-jr,black-white,black,leppa-berry,5
mime-jr,black-white,white,leppa-berry,5
happiny,diamond-pearl,diamond,oval-stone,50
happiny,diamond-pearl,diamond,lucky-punch,5
happiny,diamond-pearl,pearl,oval-stone,50
happiny,diamond-pearl,pearl,lucky-punch,5
happiny,platinum,platinum,oval-stone,50
happiny,platinum,platinum,lucky-punch,5
happiny,heartgold-soulsilver,heartgold,oval-stone,50
happiny,heartgold-soulsilver,heartgold,lucky-punch,5
happiny,heartgold-soulsilver,soulsilver,oval-stone,50
happiny,heartgold-soulsilver,soulsilver,lucky-punch,5
happiny,black-white,black,oval-stone,50
happiny,black-white,black,lucky-egg,5
happiny,black-white,white,oval-stone,50
happiny,black-white,white,lucky-egg,5
happiny,black-2-white-2,black-2,oval-stone,50
happiny,black-2-white-2,black-2,lucky-egg,5
happiny,black-2-white-2,white-2,oval-stone,50
happiny,black-2-white-2,white-2,lucky-egg,5
happiny,x-y,x,oval-stone,50
happiny,x-y,x,lucky-egg,5
happiny,x-y,y,oval-stone,50
happiny,x-y,y,lucky-egg,5
happiny,omega-ruby-alpha-sapphire,omega-ruby,oval-stone,50
happiny,omega-ruby-alpha-sapphire,omega-ruby,lucky-egg,5
happiny,omega-ruby-alpha-sapphire,alpha-sapphire,oval-stone,50
happiny,omega-ruby-alpha-sapphire,alpha-sapphire,lucky-egg,5
happiny,sun-moon,sun,oval-stone,50
happiny,sun-moon,moon,oval-stone,50
happiny,ultra-sun-ultra-moon,ultra-sun,oval-stone,50
happiny,ultra-sun-ultra-moon,ultra-moon,oval-stone,50
chatot,diamond-pearl,diamond,metronome,5
chatot,diamond-pearl,pearl,metronome,5
chatot,platinum,platinum,metronome,5
chatot,heartgold-soulsilver,heartgold,metronome,5
chatot,heartgold-soulsilver,soulsilver,metronome,5
chatot,black-white,black,metronome,5
chatot,black-white,white,metronome,5
chatot,black-2-white-2,black-2,metronome,5
chatot,black-2-white-2,white-2,metronome,5
chatot,x-y,x,metronome,5
chatot,x-y,y,metronome,5
chatot,omega-ruby-alpha-sapphire,omega-ruby,metronome,5
chatot,omega-ruby-alpha-sapphire,alpha-sapphire,metronome,5
chatot,sun-moon,sun,metronome,5
chatot,sun-moon,moon,metronome,5
chatot,ultra-sun-ultra-moon,ultra-sun,metronome,5
chatot,ultra-sun-ultra-moon,ultra-moon,metronome,5
gible,diamond-pearl,diamond,haban-berry,5
gible,diamond-pearl,pearl,haban-berry,5
gible,platinum,platinum,haban-berry,5
gible,heartgold-soulsilver,heartgold,haban-berry,5
gible,heartgold-soulsilver,soulsilver,haban-berry,5
gible,black-white,black,haban-berry,5
gible,black-white,white,haban-berry,5
gible,black-2-white-2,black-2,haban-berry,5
gible,black-2-white-2,white-2,haban-berry,5
gabite,diamond-pearl,diamond,haban-berry,5
gabite,diamond-pearl,pearl,haban-berry,5
gabite,platinum,platinum,haban-berry,5
gabite,heartgold-soulsilver,heartgold,haban-berry,5
gabite,heartgold-soulsilver,soulsilver,haban-berry,5
gabite,black-white,black,haban-berry,5
gabite,black-white,white,haban-berry,5
gabite,black-2-white-2,black-2,haban-berry,5
gabite,black-2-white-2,white-2,haban-berry,5
garchomp,diamond-pearl,diamond,haban-berry,5
garchomp,diamond-pearl,pearl,haban-berry,5
garchomp,platinum,platinum,haban-berry,5
garchomp,heartgold-soulsilver,heartgold,haban-berry,5
garchomp,heartgold-soulsilver,soulsilver,haban-berry,5
garchomp,black-white,black,haban-berry,5
garchomp,black-white,white,haban-berry,5
garchomp,black-2-white-2,black-2,haban-berry,5
garchomp,black-2-white-2,white-2,haban-berry,5
munchlax,diamond-pearl,diamond,leftovers,100
munchlax,diamond-pearl,pearl,leftovers,100
munchlax,platinum,platinum,leftovers,100
munchlax,heartgold-soulsilver,heartgold,leftovers,100
munchlax,heartgold-soulsilver,soulsilver,leftovers,100
munchlax,black-white,black,leftovers,100
munchlax,black-white,white,leftovers,100
munchlax,black-2-white-2,black-2,leftovers,100
munchlax,black-2-white-2,white-2,leftovers,100
munchlax,x-y,x,leftovers,100
munchlax,x-y,y,leftovers,100
munchlax,omega-ruby-alpha-sapphire,omega-ruby,leftovers,100
munchlax,omega-ruby-alpha-sapphire,alpha-sapphire,leftovers,100
munchlax,sun-moon,sun,leftovers,5
munchlax,sun-moon,moon,leftovers,5
munchlax,ultra-sun-ultra-moon,ultra-sun,leftovers,5
munchlax,ultra-sun-ultra-moon,ultra-moon,leftovers,5
skorupi,diamond-pearl,diamond,poison-barb,5
skorupi,diamond-pearl,pearl,poison-barb,5
skorupi,platinum,platinum,poison-barb,5
skorupi,heartgold-soulsilver,heartgold,poison-barb,5
skorupi,heartgold-soulsilver,soulsilver,poison-barb,5
skorupi,black-white,black,poison-barb,5
skorupi,black-white,white,poison-barb,5
skorupi,black-2-white-2,black-2,poison-barb,5
skorupi,black-2-white-2,white-2,poison-barb,5
skorupi,x-y,x,poison-barb,5
skorupi,x-y,y,poison-barb,5
skorupi,omega-ruby-alpha-sapphire,omega-ruby,poison-barb,5
skorupi,omega-ruby-alpha-sapphire,alpha-sapphire,poison-barb,5
skorupi,sun-moon,sun,poison-barb,5
skorupi,sun-moon,moon,poison-barb,5
skorupi,ultra-sun-ultra-moon,ultra-sun,poison-barb,5
skorupi,ultra-sun-ultra-moon,ultra-moon,poison-barb,5
drapion,diamond-pearl,diamond,poison-barb,5
drapion,diamond-pearl,pearl,poison-barb,5
drapion,platinum,platinum,poison-barb,5
drapion,heartgold-soulsilver,heartgold,poison-barb,5
drapion,heartgold-soulsilver,soulsilver,poison-barb,5
drapion,black-white,black,poison-barb,5
drapion,black-white,white,poison-barb,5
drapion,black-2-white-2,black-2,poison-barb,5
drapion,black-2-white-2,white-2,poison-barb,5
drapion,x-y,x,poison-barb,5
drapion,x-y,y,poison-barb,5
drapion,omega-ruby-alpha-sapphire,omega-ruby,poison-barb,5
drapion,omega-ruby-alpha-sapphire,alpha-sapphire,poison-barb,5
drapion,sun-moon,sun,poison-barb,5
drapion,sun-moon,moon,poison-barb,5
drapion,ultra-sun-ultra-moon,ultra-sun,poison-barb,5
drapion,ultra-sun-ultra-moon,ultra-moon,poison-barb,5
croagunk,diamond-pearl,diamond,black-sludge,5
croagunk,diamond-pearl,pearl,black-sludge,5
croagunk,platinum,platinum,black-sludge,5
croagunk,heartgold-soulsilver,heartgold,black-sludge,5
croagunk,heartgold-soulsilver,soulsilver,black-sludge,5
croagunk,black-white,black,black-sludge,5
croagunk,black-white,white,black-sludge,5
croagunk,black-2-white-2,black-2,black-sludge,5
croagunk,black-2-white-2,white-2,black-sludge,5
croagunk,x-y,x,black-sludge,5
croagunk,x-y,y,black-sludge,5
croagunk,omega-ruby-alpha-sapphire,omega-ruby,black-sludge,5
croagunk,omega-ruby-alpha-sapphire,alpha-sapphire,black-sludge,5
croagunk,sun-moon,sun,black-sludge,5
croagunk,sun-moon,moon,black-sludge,5
croagunk,ultra-sun-ultra-moon,ultra-sun,black-sludge,5
croagunk,ultra-sun-ultra-moon,ultra-moon,black-sludge,5
toxicroak,diamond-pearl,diamond,black-sludge,5
toxicroak,diamond-pearl,pearl,black-sludge,5
toxicroak,platinum,platinum,black-sludge,5
toxicroak,heartgold-soulsilver,heartgold,black-sludge,5
toxicroak,heartgold-soulsilver,soulsilver,black-sludge,5
toxicroak,black-white,black,black-sludge,5
toxicroak,black-white,white,black-sludge,5
toxicroak,black-2-white-2,black-2,black-sludge,5
toxicroak,black-2-white-2,white-2,black-sludge,5
toxicroak,x-y,x,black-sludge,5
toxicroak,x-y,y,black-sludge,5
toxicroak,omega-ruby-alpha-sapphire,omega-ruby,black-sludge,5
toxicroak,omega-ruby-alpha-sapphire,alpha-sapphire,black-sludge,5
toxicroak,sun-moon,sun,black-sludge,5
toxicroak,sun-moon,moon,black-sludge,5
toxicroak,ultra-sun-ultra-moon,ultra-sun,black-sludge,5
toxicroak,ultra-sun-ultra-moon,ultra-moon,black-sludge,5
finneon,diamond-pearl,diamond,rindo-berry,5
finneon,diamond-pearl,pearl,rindo-berry,5
finneon,platinum,platinum,rindo-berry,5
finneon,heartgold-soulsilver,heartgold,rindo-berry,5
finneon,heartgold-soulsilver,soulsilver,rindo-berry,5
finneon,black-white,black,rindo-berry,5
finneon,black-white,white,rindo-berry,5
finneon,black-2-white-2,black-2,rindo-berry,5
finneon,black-2-white-2,white-2,rindo-berry,5
lumineon,diamond-pearl,diamond,rindo-berry,5
lumineon,diamond-pearl,pearl,rindo-berry,5
lumineon,platinum,platinum,rindo-berry,5
lumineon,heartgold-soulsilver,heartgold,rindo-berry,5
lumineon,heartgold-soulsilver,soulsilver,rindo-berry,5
lumineon,black-white,black,rindo-berry,5
lumineon,black-white,white,rindo-berry,5
lumineon,black-2-white-2,black-2,rindo-berry,5
lumineon,black-2-white-2,white-2,rindo-berry,5
snover,diamond-pearl,diamond,never-melt-ice,5
snover,diamond-pearl,pearl,never-melt-ice,5
snover,platinum,platinum,never-melt-ice,5
snover,heartgold-soulsilver,heartgold,never-melt-ice,5
snover,heartgold-soulsilver,soulsilver,never-melt-ice,5
snover,black-white,black,never-melt-ice,5
snover,black-white,white,never-melt-ice,5
snover,black-2-white-2,black-2,never-melt-ice,5
snover,black-2-white-2,white-2,never-melt-ice,5
snover,x-y,x,never-melt-ice,5
snover,x-y,y,never-melt-ice,5
snover,omega-ruby-alpha-sapphire,omega-ruby,never-melt-ice,5
snover,omega-ruby-alpha-sapphire,alpha-sapphire,never-melt-ice,5
snover,sun-moon,sun,never-melt-ice,5
snover,sun-moon,moon,never-melt-ice,5
snover,ultra-sun-ultra-moon,ultra-sun,never-melt-ice,5
snover,ultra-sun-ultra-moon,ultra-moon,never-melt-ice,5
abomasnow,diamond-pearl,diamond,never-melt-ice,5
abomasnow,diamond-pearl,pearl,never-melt-ice,5
abomasnow,platinum,platinum,never-melt-ice,5
abomasnow,heartgold-soulsilver,heartgold,never-melt-ice,5
abomasnow,heartgold-soulsilver,soulsilver,never-melt-ice,5
abomasnow,black-white,black,never-melt-ice,5
abomasnow,black-white,white,never-melt-ice,5
abomasnow,black-2-white-2,black-2,never-melt-ice,5
abomasnow,black-2-white-2,white-2,never-melt-ice,5
abomasnow,x-y,x,never-melt-ice,5
abomasnow,x-y,y,never-melt-ice,5
abomasnow,omega-ruby-alpha-sapphire,omega-ruby,never-melt-ice,5
abomasnow,omega-ruby-alpha-sapphire,alpha-sapphire,never-melt-ice,5
abomasnow,sun-moon,sun,never-melt-ice,5
abomasnow,sun-moon,moon,never-melt-ice,5
abomasnow,ultra-sun-ultra-moon,ultra-sun,never-melt-ice,5
abomasnow,ultra-sun-ultra-moon,ultra-moon,never-melt-ice,5
weavile,diamond-pearl,diamond,quick-claw,5
weavile,diamond-pearl,diamond,grip-claw,50
weavile,diamond-pearl,pearl,quick-claw,5
weavile,diamond-pearl,pearl,grip-claw,50
weavile,platinum,platinum,quick-claw,5
weavile,platinum,platinum,grip-claw,50
weavile,heartgold-soulsilver,heartgold,quick-claw,5
weavile,heartgold-soulsilver,heartgold,grip-claw,50
weavile,heartgold-soulsilver,soulsilver,quick-claw,5
weavile,heartgold-soulsilver,soulsilver,grip-claw,50
weavile,black-white,black,quick-claw,5
weavile,black-white,black,grip-claw,50
weavile,black-white,white,quick-claw,5
weavile,black-white,white,grip-claw,50
weavile,black-2-white-2,black-2,quick-claw,5
weavile,black-2-white-2,black-2,grip-claw,50
weavile,black-2-white-2,white-2,quick-claw,5
weavile,black-2-white-2,white-2,grip-claw,50
weavile,x-y,x,quick-claw,5
weavile,x-y,x,grip-claw,50
weavile,x-y,y,quick-claw,5
weavile,x-y,y,grip-claw,50
weavile,omega-ruby-alpha-sapphire,omega-ruby,quick-claw,5
weavile,omega-ruby-alpha-sapphire,alpha-sapphire,quick-claw,5
weavile,sun-moon,sun,quick-claw,5
weavile,sun-moon,moon,quick-claw,5
weavile,ultra-sun-ultra-moon,ultra-sun,quick-claw,5
