identifier,id,pokemon,form_identifier,introduced_in_version_group,is_default,is_battle_only,is_mega,form_order,order,form_name_ja_hrkt,pokemon_name_ja_hrkt,form_name_ko,form_name_fr,pokemon_name_fr,form_name_de,pokemon_name_de,form_name_es,form_name_it,form_name_en,pokemon_name_en,form_name_ja,pokemon_name_ja,form_name_es_419,form_name_zh_hant,form_name_zh_hans
sandshrew-alola,10203,sandshrew-alola,alola,sun-moon,1,0,0,2,57,アローラのすがた,,알로라의 모습,Forme d’Alola,Sabelette d’Alola,Alola-Form,Alola Sandan,Forma de Alola,Forma di Alola,Alolan Form,Alolan Sandshrew,アローラのすがた,,Forma de Alola,阿羅拉的樣子,阿罗拉的样子
sandslash-alola,10204,sandslash-alola,alola,sun-moon,1,0,0,2,59,アローラのすがた,,알로라의 모습,Forme d’Alola,Sablaireau d’Alola,Alola-Form,Alola Sandamer,Forma de Alola,Forma di Alola,Alolan Form,Alolan Sandslash,アローラのすがた,,Forma de Alola,阿羅拉的樣子,阿罗拉的样子
vulpix-alola,10205,vulpix-alola,alola,sun-moon,1,0,0,2,71,アローラのすがた,,알로라의 모습,Forme d’Alola,Goupix d’Alola,Alola-Form,Alola Vulpix,Forma de Alola,Forma di Alola,Alolan Form,Alolan Vulpix,アローラのすがた,,Forma de Alola,阿羅拉的樣子,阿罗拉的样子
ninetales-alola,10206,ninetales-alola,alola,sun-moon,1,0,0,2,73,アローラのすがた,,알로라의 모습,Forme d’Alola,Feunard d’Alola,Alola-Form,Alola Vulnona,Forma de Alola,Forma di Alola,Alolan Form,Alolan Ninetales,アローラのすがた,,Forma de Alola,阿羅拉的樣子,阿罗拉的样子
diglett-alola,10207,diglett-alola,alola,sun-moon,1,0,0,2,89,アローラのすがた,,알로라의 모습,Forme d’Alola,Taupiqueur d’Alola,Alola-Form,Alola Digda,Forma de Alola,Forma di Alola,Alolan Form,Alolan Diglett,アローラのすがた,,Forma de Alola,阿羅拉的樣子,阿罗拉的样子
dugtrio-alola,10208,dugtrio-alola,alola,sun-moon,1,0,0,2,91,アローラのすがた,,알로라의 모습,Forme d’Alola,Triopikeur d’Alola,Alola-Form,Alola Digdri,Forma de Alola,Forma di Alola,Alolan Form,Alolan Dugtrio,アローラのすがた,,Forma de Alola,阿羅拉的樣子,阿罗拉的样子
meowth-alola,10209,meowth-alola,alola,sun-moon,1,0,0,2,93,アローラのすがた,,알로라의 모습,Forme d’Alola,Miaouss d’Alola,Alola-Form,Alola Mauzi,Forma de Alola,Forma di Alola,Alolan Form,Alolan Meowth,アローラのすがた,,Forma de Alola,阿羅拉的樣子,阿罗拉的样子
persian-alola,10210,persian-alola,alola,sun-moon,1,0,0,2,96,アローラのすがた,,알로라의 모습,Forme d’Alola,Persian d’Alola,Alola-Form,Alola Snobilikat,Forma de Alola,Forma di Alola,Alolan Form,Alolan Persian,アローラのすがた,,Forma de Alola,阿羅拉的樣子,阿罗拉的样子
geodude-alola,10211,geodude-alola,alola,sun-moon,1,0,0,2,121,アローラのすがた,,알로라의 모습,Forme d’Alola,Racaillou d’Alola,Alola-Form,Alola Kleinstein,Forma de Alola,Forma di Alola,Alolan Form,Alolan Geodude,アローラのすがた,,Forma de Alola,阿羅拉的樣子,阿罗拉的样子
graveler-alola,10212,graveler-alola,alola,sun-moon,1,0,0,2,123,アローラのすがた,,알로라의 모습,Forme d’Alola,Gravalanch d’Alola,Alola-Form,Alola Georok,Forma de Alola,Forma di Alola,Alolan Form,Alolan Graveler,アローラのすがた,,Forma de Alola,阿羅拉的樣子,阿罗拉的样子
golem-alola,10213,golem-alola,alola,sun-moon,1,0,0,2,125,アローラのすがた,,알로라의 모습,Forme d’Alola,Grolem d’Alola,Alola-Form,Alola Geowaz,Forma de Alola,Forma di Alola,Alolan Form,Alolan Golem,アローラのすがた,,Forma de Alola,阿羅拉的樣子,阿罗拉的样子
grimer-alola,10214,grimer-alola,alola,sun-moon,1,0,0,2,147,アローラのすがた,,알로라의 모습,Forme d’Alola,Tadmorv d’Alola,Alola-Form,Alola Sleima,Forma de Alola,Forma di Alola,Alolan Form,Alolan Grimer,アローラのすがた,,Forma de Alola,阿羅拉的樣子,阿罗拉的样子
muk-alola,10215,muk-alola,alola,sun-moon,1,0,0,2,149,アローラのすがた,,알로라의 모습,Forme d’Alola,Grotadmorv d’Alola,Alola-Form,Alola Sleimok,Forma de Alola,Forma di Alola,Alolan Form,Alolan Muk,アローラのすがた,,Forma de Alola,阿羅拉的樣子,阿罗拉的样子
exeggutor-alola,10216,exeggutor-alola,alola,sun-moon,1,0,0,2,167,アローラのすがた,,알로라의 모습,Forme d’Alola,Noadkoko d’Alola,Alola-Form,Alola Kokowei,Forma de Alola,Forma di Alola,Alolan Form,Alolan Exeggutor,アローラのすがた,,Forma de Alola,阿羅拉的樣子,阿罗拉的样子
marowak-alola,10217,marowak-alola,alola,sun-moon,1,0,0,2,170,アローラのすがた,,알로라의 모습,Forme d’Alola,Ossatueur d’Alola,Alola-Form,Alola Knogga,Forma de Alola,Forma di Alola,Alolan Form,Alolan Marowak,アローラのすがた,,Forma de Alola,阿羅拉的樣子,阿罗拉的样子
greninja-battle-bond,10218,greninja-battle-bond,battle-bond,sun-moon,1,0,0,2,878,,,,,Amphinobi Synergie,Freundschaftsaktform,Battle Bond Quajutsu,,,,Battle Bond Greninja,,,,,
greninja-ash,10219,greninja-ash,ash,sun-moon,1,1,0,3,879,サトシゲッコウガ,,지우개굴닌자,Forme Sacha,Amphinobi Forme Sacha,Ash-Form,Ash Quajutsu,Forma Ash,Forma Ash,Ash-Greninja,Ash’s Greninja,サトシゲッコウガ,,Forma Ash,小智版甲賀忍蛙,小智版甲贺忍蛙
zygarde-10-power-construct,10220,zygarde-10-power-construct,10-power-construct,sun-moon,1,0,0,3,1037,１０％フォルム,,10%폼,Forme 10 %,Zygarde Forme 10 %,10%-Form,Zygarde (10%),Forma 10%,Forma 10%,10% Forme,10% Zygarde,１０％フォルム,,Forma 10%,１０％形態,１０％形态
zygarde-50-power-construct,10221,zygarde-50-power-construct,50-power-construct,sun-moon,1,0,0,4,1038,５０％フォルム,,50%폼,Forme 50 %,Zygarde Forme 50 %,50%-Form,Zygarde (50%),Forma 50%,Forma 50%,50% Forme,50% Zygarde,５０％フォルム,,Forma 50%,５０％形態,５０％形态
zygarde-complete,10222,zygarde-complete,complete,sun-moon,1,1,0,5,1039,パーフェクトフォルム,,퍼펙트폼,Forme Parfaite,Zygarde Forme Parfaite,Optimumform,Zygarde (Optimum),Forma Completa,Forma Perfetta,Complete Forme,Complete Zygarde,パーフェクトフォルム,,Forma Completa,完全體形態,完全体形态
gumshoos-totem,10223,gumshoos-totem,totem,sun-moon,1,0,0,2,1060,,,,,Argouste Dominant,Totemform,Totem Manguspektor,,,,Totem Gumshoos,,,,,
vikavolt-totem,10224,vikavolt-totem,totem,sun-moon,1,0,0,2,1064,,,,,Lucanon Dominant,Totemform,Totem Donarion,,,,Totem Vikavolt,,,,,
oricorio-pom-pom,10225,oricorio-pom-pom,pom-pom,sun-moon,1,0,0,2,1069,ぱちぱちスタイル,,파칙파칙스타일,Style Pom-Pom,Plumeline Style Pom-Pom,Cheerleading-Stil,Choreogel (Cheerleading),Estilo Animado,Stile Cheerdance,Pom-Pom Style,Pom-pom Oricorio,ぱちぱちスタイル,,Estilo Animado,啪滋啪滋風格,啪滋啪滋风格
oricorio-pau,10226,oricorio-pau,pau,sun-moon,1,0,0,3,1070,ふらふらスタイル,,훌라훌라스타일,Style Hula,Plumeline Style Hula,Hula-Stil,Choreogel (Hula),Estilo Plácido,Stile Hula,Pa’u Style,Pa’u Oricorio,ふらふらスタイル,,Estilo Plácido,呼拉呼拉風格,呼拉呼拉风格
oricorio-sensu,10227,oricorio-sensu,sensu,sun-moon,1,0,0,4,1071,まいまいスタイル,,하늘하늘스타일,Style Buyō,Plumeline Style Buyō,Buyo-Stil,Choreogel (Buyo),Estilo Refinado,Stile Buyō,Sensu Style,Sensu Oricorio,まいまいスタイル,,Estilo Refinado,輕盈輕盈風格,轻盈轻盈风格
lycanroc-midnight,10228,lycanroc-midnight,midnight,sun-moon,1,0,0,2,1078,まよなかのすがた,,한밤중의 모습,Forme Nocturne,Lougaroc Forme Nocturne,Nachtform,Wolwerock (Nacht),Forma Nocturna,Forma Notte,Midnight Form,Midnight Lycanroc,まよなかのすがた,,Forma Nocturna,黑夜的樣子,黑夜的样子
wishiwashi-school,10229,wishiwashi-school,school,sun-moon,1,1,0,2,1081,むれたすがた,,군집의 모습,Forme Banc,Froussardine Forme Banc,Schwarmform,Lusardin (Schwarm),Forma Banco,Forma Banco,School Form,School Wishiwashi,むれたすがた,,Forma Banco,魚群的樣子,鱼群的样子
lurantis-totem,10230,lurantis-totem,totem,sun-moon,1,0,0,2,1091,,,,,Floramantis Dominant,Totemform,Totem Mantidea,,,,Totem Lurantis,,,,,
salazzle-totem,10231,salazzle-totem,totem,sun-moon,1,0,0,2,1096,,,,,Malamandre Dominant,Totemform,Totem Amfira,,,,Totem Salazzle,,,,,
silvally-fighting,10232,silvally,fighting,sun-moon,0,0,0,2,1113,タイプ：ファイト,,타입:파이팅,Type : Combat,,Typ:Kampf,Amigento (Kampf),Tipo: Lucha,Tipo Lotta,Type: Fighting,,タイプ：ファイト,,Tipo: Lucha,屬性：戰鬥,属性：战斗
silvally-flying,10233,silvally,flying,sun-moon,0,0,0,3,1114,タイプ：フライング,,타입:플라잉,Type : Vol,,Typ:Flug,Amigento (Flug),Tipo: Volador,Tipo Volante,Type: Flying,,タイプ：フライング,,Tipo: Volador,屬性：飛翔,属性：飞翔
silvally-poison,10234,silvally,poison,sun-moon,0,0,0,4,1115,タイプ：ポイズン,,타입:포이즌,Type : Poison,,Typ:Gift,Amigento (Gift),Tipo: Veneno,Tipo Veleno,Type: Poison,,タイプ：ポイズン,,Tipo: Veneno,屬性：毒,属性：毒
silvally-ground,10235,silvally,ground,sun-moon,0,0,0,5,1116,タイプ：グラウンド,,타입:그라운드,Type : Sol,,Typ:Boden,Amigento (Boden),Tipo: Tierra,Tipo Terra,Type: Ground,,タイプ：グラウンド,,Tipo: Tierra,屬性：大地,属性：大地
silvally-rock,10236,silvally,rock,sun-moon,0,0,0,6,1117,タイプ：ロック,,타입:락,Type : Roche,,Typ:Gestein,Amigento (Gestein),Tipo: Roca,Tipo Roccia,Type: Rock,,タイプ：ロック,,Tipo: Roca,屬性：岩石,属性：岩石
silvally-bug,10237,silvally,bug,sun-moon,0,0,0,7,1118,タイプ：バグ,,타입:버그,Type : Insecte,,Typ:Käfer,Amigento (Käfer),Tipo: Bicho,Tipo Coleottero,Type: Bug,,タイプ：バグ,,Tipo: Bicho,屬性：蟲子,属性：虫子
silvally-ghost,10238,silvally,ghost,sun-moon,0,0,0,8,1119,タイプ：ゴースト,,타입:고스트,Type : Spectre,,Typ:Geist,Amigento (Geist),Tipo: Fantasma,Tipo Spettro,Type: Ghost,,タイプ：ゴースト,,Tipo: Fantasma,屬性：幽靈,属性：幽灵
silvally-steel,10239,silvally,steel,sun-moon,0,0,0,9,1120,タイプ：スチール,,타입:스틸,Type : Acier,,Typ:Stahl,Amigento (Stahl),Tipo: Acero,Tipo Acciaio,Type: Steel,,タイプ：スチール,,Tipo: Acero,屬性：鋼鐵,属性：钢铁
silvally-fire,10240,silvally,fire,sun-moon,0,0,0,10,1121,タイプ：ファイヤー,,타입:파이어,Type : Feu,,Typ:Feuer,Amigento (Feuer),Tipo: Fuego,Tipo Fuoco,Type: Fire,,タイプ：ファイヤー,,Tipo: Fuego,屬性：火焰,属性：火焰
silvally-water,10241,silvally,water,sun-moon,0,0,0,11,1122,タイプ：ウオーター,,타입:워터,Type : Eau,,Typ:Wasser,Amigento (Wasser),Tipo: Agua,Tipo Acqua,Type: Water,,タイプ：ウオーター,,Tipo: Agua,屬性：清水,属性：清水
silvally-grass,10242,silvally,grass,sun-moon,0,0,0,12,1123,タイプ：グラス,,타입:그래스,Type : Plante,,Typ:Pflanze,Amigento (Pflanze),Tipo: Planta,Tipo Erba,Type: Grass,,タイプ：グラス,,Tipo: Planta,屬性：青草,属性：青草
silvally-electric,10243,silvally,electric,sun-moon,0,0,0,13,1124,タイプ：エレクトロ,,타입:일렉트릭,Type : Électrik,,Typ:Elektro,Amigento (Elektro),Tipo: Eléctrico,Tipo Elettro,Type: Electric,,タイプ：エレクトロ,,Tipo: Eléctrico,屬性：電子,属性：电子
silvally-psychic,10244,silvally,psychic,sun-moon,0,0,0,14,1125,タイプ：サイキック,,타입:사이킥,Type : Psy,,Typ:Psycho,Amigento (Psycho),Tipo: Psíquico,Tipo Psico,Type: Psychic,,タイプ：サイキック,,Tipo: Psíquico,屬性：精神,属性：精神
silvally-ice,10245,silvally,ice,sun-moon,0,0,0,15,1126,タイプ：アイス,,타입:아이스,Type : Glace,,Typ:Eis,Amigento (Eis),Tipo: Hielo,Tipo Ghiaccio,Type: Ice,,タイプ：アイス,,Tipo: Hielo,屬性：冰雪,属性：冰雪
silvally-dragon,10246,silvally,dragon,sun-moon,0,0,0,16,1127,タイプ：ドラゴン,,타입:드래곤,Type : Dragon,,Typ:Drache,Amigento (Drache),Tipo: Dragón,Tipo Drago,Type: Dragon,,タイプ：ドラゴン,,Tipo: Dragón,屬性：龍,属性：龙
silvally-dark,10247,silvally,dark,sun-moon,0,0,0,17,1128,タイプ：ダーク,,타입:다크,Type : Ténèbres,,Typ:Unlicht,Amigento (Unlicht),Tipo: Siniestro,Tipo Buio,Type: Dark,,タイプ：ダーク,,Tipo: Siniestro,屬性：黑暗,属性：黑暗
silvally-fairy,10248,silvally,fairy,sun-moon,0,0,0,18,1129,タイプ：フェアリー,,타입:페어리,Type : Fée,,Typ:Fee,Amigento (Fee),Tipo: Hada,Tipo Folletto,Type: Fairy,,タイプ：フェアリー,,Tipo: Hada,屬性：妖精,属性：妖精
minior-orange-meteor,10249,minior-orange-meteor,orange-meteor,sun-moon,1,0,0,2,1131,りゅうせいのすがた,,유성의 모습,Forme Météore,Météno Forme Météore Noyeau Orange,Meteorform,Meteno (Meteor Orange),Forma Meteorito,Forma Meteora,Meteor Form,Orange Meteor Minior,りゅうせいのすがた,,Forma Meteorito,流星的樣子,流星的样子
minior-yellow-meteor,10250,minior-yellow-meteor,yellow-meteor,sun-moon,1,0,0,3,1132,りゅうせいのすがた,,유성의 모습,Forme Météore,Météno Forme Météore Noyeau Jaune,Meteorform,Meteno (Meteor Gelb),Forma Meteorito,Forma Meteora,Meteor Form,Yellow Meteor Minior,りゅうせいのすがた,,Forma Meteorito,流星的樣子,流星的样子
minior-green-meteor,10251,minior-green-meteor,green-meteor,sun-moon,1,0,0,4,1133,りゅうせいのすがた,,유성의 모습,Forme Météore,Météno Forme Météore Noyeau Vert,Meteorform,Meteno (Meteor Grün),Forma Meteorito,Forma Meteora,Meteor Form,Green Meteor Minior,りゅうせいのすがた,,Forma Meteorito,流星的樣子,流星的样子
minior-blue-meteor,10252,minior-blue-meteor,blue-meteor,sun-moon,1,0,0,5,1134,りゅうせいのすがた,,유성의 모습,Forme Météore,Météno Forme Météore Noyeau Bleu,Meteorform,Meteno (Meteor Hellblau),Forma Meteorito,Forma Meteora,Meteor Form,Blue Meteor Minior,りゅうせいのすがた,,Forma Meteorito,流星的樣子,流星的样子
minior-indigo-meteor,10253,minior-indigo-meteor,indigo-meteor,sun-moon,1,0,0,6,1135,りゅうせいのすがた,,유성의 모습,Forme Météore,Météno Forme Météore Noyeau Indigo,Meteorform,Meteno (Meteor Blau),Forma Meteorito,Forma Meteora,Meteor Form,Indigo Meteor Minior,りゅうせいのすがた,,Forma Meteorito,流星的樣子,流星的样子
minior-violet-meteor,10254,minior-violet-meteor,violet-meteor,sun-moon,1,0,0,7,1136,りゅうせいのすがた,,유성의 모습,Forme Météore,Météno Forme Météore Noyeau Violet,Meteorform,Meteno (Meteor Violet),Forma Meteorito,Forma Meteora,Meteor Form,Violet Meteor Minior,りゅうせいのすがた,,Forma Meteorito,流星的樣子,流星的样子
minior-red,10255,minior-red,red,sun-moon,1,0,0,8,1137,あかいろのコア,,빨간색 코어,Noyau Rouge,Météno Noyeau Rouge,Roter Kern,Meteno (Rot),Núcleo Rojo,Nucleo Rosso,Red Core,Red Core Minior,あかいろのコア,,Núcleo Rojo,紅色核心,红色核心
minior-orange,10256,minior-orange,orange,sun-moon,1,0,0,9,1138,だいだいいろのコア,,주황색 코어,Noyau Orange,Météno Noyeau Orange,Oranger Kern,Meteno (Orange),Núcleo Naranja,Nucleo Arancione,Orange Core,Orange Core Minior,だいだいいろのコア,,Núcleo Naranja,橙色核心,橙色核心
minior-yellow,10257,minior-yellow,yellow,sun-moon,1,0,0,10,1139,きいろのコア,,노란색 코어,Noyau Jaune,Météno Noyeau Jaune,Gelber Kern,Meteno (Gelb),Núcleo Amarillo,Nucleo Giallo,Yellow Core,Yellow Core Minior,きいろのコア,,Núcleo Amarillo,黃色核心,黄色核心
minior-green,10258,minior-green,green,sun-moon,1,0,0,11,1140,みどりいろのコア,,초록색 코어,Noyau Vert,Météno Noyeau Vert,Grüner Kern,Meteno (Grün),Núcleo Verde,Nucleo Verde,Green Core,Green Core Minior,みどりいろのコア,,Núcleo Verde,綠色核心,绿色核心
minior-blue,10259,minior-blue,blue,sun-moon,1,0,0,12,1141,みずいろのコア,,옥색 코어,Noyau Bleu,Météno Noyeau Bleu,Hellblauer Kern,Meteno (Hellblau),Núcleo Azul,Nucleo Azzurro,Blue Core,Blue Core Minior,みずいろのコア,,Núcleo Azul,淺藍色核心,浅蓝色核心
minior-indigo,10260,minior-indigo,indigo,sun-moon,1,0,0,13,1142,あおいろのコア,,파란색 코어,Noyau Indigo,Météno Noyeau Indigo,Blauer Kern,Meteno (Blau),Núcleo Añil,Nucleo Indaco,Indigo Core,Indigo Core Minior,あおいろのコア,,Núcleo Añil,藍色核心,蓝色核心
minior-violet,10261,minior-violet,violet,sun-moon,1,0,0,14,1143,むらさきいろのコア,,보라색 코어,Noyau Violet,Météno Noyeau Violet,Violetter Kern,Meteno (Violett),Núcleo Violeta,Nucleo Violetto,Violet Core,Violet Core Minior,むらさきいろのコア,,Núcleo Violeta,紫色核心,紫色核心
mimikyu-busted,10262,mimikyu-busted,busted,sun-moon,1,1,0,2,1149,ばれたすがた,,들킨 모습,Forme Démasquée,Mimiqui Forme Démasquée,Entlarvte Form,Mimigma (Entlarvt),Forma Descubierta,Forma Smascherata,Busted Form,Busted Mimikyu,ばれたすがた,,Forma Descubierta,現形的樣子,现形的样子
mimikyu-totem-disguised,10263,mimikyu-totem-disguised,totem-disguised,sun-moon,1,0,0,3,1150,,,,,Mimiqui Dominant,Totemform,Totem Mimigma (Getarnt),,,,Totem Disguised Mimikyu,,,,,
mimikyu-totem-busted,10264,mimikyu-totem-busted,totem-busted,sun-moon,1,1,0,4,1151,,,,,Mimiqui Dominant Forme Démasquée,Totemform,Totem Mimigma (Entlarvt),,,,Totem Busted Mimikyu,,,,,
kommo-o-totem,10265,kommo-o-totem,totem,sun-moon,1,0,0,2,1159,,,,,Ékaïser Dominant,Totemform,Totem Grandiras,,,,Totem Kommo-o,,,,,
magearna-original,10266,magearna-original,original,sun-moon,1,0,0,2,1180,５００ねんまえのいろ,,500년 전의 색,Couleur du Passé,Magearna Couleur du Passé,Originalfarbe,Magearna,Color Vetusto,Colore Antico,Original Color,Original Magearna,５００ねんまえのいろ,,Color Vetusto,５００年前的顏色,５００年前的颜色
pikachu-partner-cap,10267,pikachu-partner-cap,partner-cap,ultra-sun-ultra-moon,1,0,0,14,49,キミにきめたキャップ,,너로정했다캡,Casquette Partenaire,Pikachu Casquette Partenaire,Partner-Kappe,Pikachu (Partner-Kappe),Gorra Compañero,Berretto Compagni,Partner Cap,Partner Cap Pikachu,キミにきめたキャップ,,Gorra Compañero,就決定是你了之帽子,就决定是你了之帽子
marowak-totem,10268,marowak-totem,totem,ultra-sun-ultra-moon,1,0,0,3,171,,,알로라의 모습,,Ossatueur d’Alola Dominant,Totemform,Totem Alola Knogga,,,,Totem Alolan Marowak,,,,,
mothim-sandy,10269,mothim,sandy,ultra-sun-ultra-moon,0,0,0,2,589,,,,,,,,,,,,,,,,
mothim-trash,10270,mothim,trash,ultra-sun-ultra-moon,0,0,0,3,590,,,,,,,,,,,,,,,,
scatterbug-polar,10271,scatterbug,polar,ultra-sun-ultra-moon,0,0,0,2,887,,,,,,,,,,,,,,,,
scatterbug-tundra,10272,scatterbug,tundra,ultra-sun-ultra-moon,0,0,0,3,888,,,,,,,,,,,,,,,,
scatterbug-continental,10273,scatterbug,continental,ultra-sun-ultra-moon,0,0,0,4,889,,,,,,,,,,,,,,,,
scatterbug-garden,10274,scatterbug,garden,ultra-sun-ultra-moon,0,0,0,5,890,,,,,,,,,,,,,,,,
scatterbug-elegant,10275,scatterbug,elegant,ultra-sun-ultra-moon,0,0,0,6,891,,,,,,,,,,,,,,,,
scatterbug-meadow,10276,scatterbug,meadow,ultra-sun-ultra-moon,0,0,0,7,892,,,,,,,,,,,,,,,,
scatterbug-modern,10277,scatterbug,modern,ultra-sun-ultra-moon,0,0,0,8,893,,,,,,,,,,,,,,,,
scatterbug-marine,10278,scatterbug,marine,ultra-sun-ultra-moon,0,0,0,9,894,,,,,,,,,,,,,,,,
scatterbug-archipelago,10279,scatterbug,archipelago,ultra-sun-ultra-moon,0,0,0,10,895,,,,,,,,,,,,,,,,
scatterbug-high-plains,10280,scatterbug,high-plains,ultra-sun-ultra-moon,0,0,0,11,896,,,,,,,,,,,,,,,,
scatterbug-sandstorm,10281,scatterbug,sandstorm,ultra-sun-ultra-moon,0,0,0,12,897,,,,,,,,,,,,,,,,
scatterbug-river,10282,scatterbug,river,ultra-sun-ultra-moon,0,0,0,13,898,,,,,,,,,,,,,,,,
scatterbug-monsoon,10283,scatterbug,monsoon,ultra-sun-ultra-moon,0,0,0,14,899,,,,,,,,,,,,,,,,
scatterbug-savanna,10284,scatterbug,savanna,ultra-sun-ultra-moon,0,0,0,15,900,,,,,,,,,,,,,,,,
scatterbug-sun,10285,scatterbug,sun,ultra-sun-ultra-moon,0,0,0,16,901,,,,,,,,,,,,,,,,
scatterbug-ocean,10286,scatterbug,ocean,ultra-sun-ultra-moon,0,0,0,17,902,,,,,,,,,,,,,,,,
scatterbug-jungle,10287,scatterbug,jungle,ultra-sun-ultra-moon,0,0,0,18,903,,,,,,,,,,,,,,,,
scatterbug-fancy,10288,scatterbug,fancy,ultra-sun-ultra-moon,0,0,0,19,904,,,,,,,,,,,,,,,,
scatterbug-poke-ball,10289,scatterbug,poke-ball,ultra-sun-ultra-moon,0,0,0,20,905,,,,,,,,,,,,,,,,
spewpa-polar,10290,spewpa,polar,ultra-sun-ultra-moon,0,0,0,2,907,,,,,,,,,,,,,,,,
spewpa-tundra,10291,spewpa,tundra,ultra-sun-ultra-moon,0,0,0,3,908,,,,,,,,,,,,,,,,
spewpa-continental,10292,spewpa,continental,ultra-sun-ultra-moon,0,0,0,4,909,,,,,,,,,,,,,,,,
spewpa-garden,10293,spewpa,garden,ultra-sun-ultra-moon,0,0,0,5,910,,,,,,,,,,,,,,,,
spewpa-elegant,10294,spewpa,elegant,ultra-sun-ultra-moon,0,0,0,6,911,,,,,,,,,,,,,,,,
spewpa-meadow,10295,spewpa,meadow,ultra-sun-ultra-moon,0,0,0,7,912,,,,,,,,,,,,,,,,
spewpa-modern,10296,spewpa,modern,ultra-sun-ultra-moon,0,0,0,8,913,,,,,,,,,,,,,,,,
spewpa-marine,10297,spewpa,marine,ultra-sun-ultra-moon,0,0,0,9,914,,,,,,,,,,,,,,,,
spewpa-archipelago,10298,spewpa,archipelago,ultra-sun-ultra-moon,0,0,0,10,915,,,,,,,,,,,,,,,,
spewpa-high-plains,10299,spewpa,high-plains,ultra-sun-ultra-moon,0,0,0,11,916,,,,,,,,,,,,,,,,
spewpa-sandstorm,10300,spewpa,sandstorm,ultra-sun-ultra-moon,0,0,0,12,917,,,,,,,,,,,,,,,,
spewpa-river,10301,spewpa,river,ultra-sun-ultra-moon,0,0,0,13,918,,,,,,,,,,,,,,,,
spewpa-monsoon,10302,spewpa,monsoon,ultra-sun-ultra-moon,0,0,0,14,919,,,,,,,,,,,,,,,,
spewpa-savanna,10303,spewpa,savanna,ultra-sun-ultra-moon,0,0,0,15,920,,,,,,,,,,,,,,,,
spewpa-sun,10304,spewpa,sun,ultra-sun-ultra-moon,0,0,0,16,921,,,,,,,,,,,,,,,,
spewpa-ocean,10305,spewpa,ocean,ultra-sun-ultra-moon,0,0,0,17,922,,,,,,,,,,,,,,,,
spewpa-jungle,10306,spewpa,jungle,ultra-sun-ultra-moon,0,0,0,18,923,,,,,,,,,,,,,,,,
