item,version_group,version,type,subtype,location_area_pokedb,location_detail,is_repeatable,is_hidden,is_guaranteed,quantity,probability,cost_amount,currency,required_badge,unlock_condition,notes,source
tr84,sword-shield,sword,exchange,watts,,Watt Traders,1,0,1,,,3000,watt,,,,pokedb
tr84,sword-shield,sword,raid,max-raid,,2★–4★ Max Raid Battles,1,0,0,,,,,,,,pokedb
tr85,sword-shield,shield,shop,watt-trader,,Watt Traders,1,0,1,,,1000,watt,,,,pokedb
tr85,sword-shield,shield,raid,max-raid,,"3★, 4★, 5★ Max Raid Battles",1,0,0,,,,,,,,pokedb
tr85,sword-shield,shield,crafting,cram-o-matic,,Cram-o-matic (Normal: 2–20 points),1,0,0,,,,,,Only in The Isle of Armor,,pokedb
tr85,sword-shield,sword,shop,watt-trader,,Watt Traders,1,0,1,,,1000,watt,,,,pokedb
tr85,sword-shield,sword,raid,max-raid,,"3★, 4★, 5★ Max Raid Battles",1,0,0,,,,,,,,pokedb
tr85,sword-shield,sword,crafting,cram-o-matic,,Cram-o-matic (Normal: 2–20 points),1,0,0,,,,,,Only in The Isle of Armor,,pokedb
tr86,sword-shield,shield,crafting,cram-o-matic,,Cram-o-matic (Electric: 62–70 points),1,0,0,,,,,,Only in The Isle of Armor,,pokedb
tr86,sword-shield,shield,shop,watt-trader,,Watt Traders,1,0,1,,,5000,watt,,,,pokedb
tr86,sword-shield,shield,raid,max-raid,giants-cap,Max Raid Battles,1,0,0,,,,,,,,pokedb
tr86,sword-shield,sword,shop,watt-trader,,Watt Traders,1,0,1,,,5000,watt,,,,pokedb
tr86,sword-shield,sword,crafting,cram-o-matic,,Cram-o-matic (Electric: 62–70 points),1,0,0,,,,,,Only in The Isle of Armor,,pokedb
tr86,sword-shield,sword,raid,max-raid,giants-cap,Max Raid Battles,1,0,0,,,,,,,,pokedb
tr87,sword-shield,shield,shop,watt-trader,,Watt Traders,1,0,1,,,3000,watt,,,,pokedb
tr87,sword-shield,shield,raid,max-raid,,"1★, 2★, 4★, 5★ Max Raid Battles",1,0,0,,,,,,,,pokedb
tr87,sword-shield,sword,raid,max-raid,,"1★, 2★, 4★, 5★ Max Raid Battles",1,0,0,,,,,,,,pokedb
tr87,sword-shield,sword,shop,watt-trader,,Watt Traders,1,0,1,,,3000,watt,,,,pokedb
tr88,sword-shield,shield,exchange,watts,,Watt Traders,1,0,1,,,3000,watt,,,,pokedb
tr88,sword-shield,shield,raid,max-raid,,Max Raid Battles,1,0,0,,,,,,,,pokedb
tr88,sword-shield,sword,raid,max-raid,,Max Raid Battles,1,0,0,,,,,,,,pokedb
tr88,sword-shield,sword,exchange,watts,,Watt Traders,1,0,1,,,3000,watt,,,,pokedb
tr89,sword-shield,shield,crafting,cram-o-matic,,Cram-o-matic (Flying: 102–110 points),1,0,0,,,,,,The Isle of Armor,,pokedb
tr89,sword-shield,shield,exchange,watts,,Watt Trader,1,0,1,,,8000,watt,,,,pokedb
tr89,sword-shield,shield,raid,max-raid,,4★–5★ Max Raid Battles,1,0,0,,,,,,,,pokedb
tr89,sword-shield,sword,exchange,watts,,Watt Trader,1,0,1,,,8000,watt,,,,pokedb
tr89,sword-shield,sword,raid,max-raid,,4★–5★ Max Raid Battles,1,0,0,,,,,,,,pokedb
tr89,sword-shield,sword,crafting,cram-o-matic,,Cram-o-matic (Flying: 102–110 points),1,0,0,,,,,,The Isle of Armor,,pokedb
tr90,sword-shield,shield,raid,max-raid,,Various Max Raid Battle dens,1,0,0,,,,,,,,pokedb
tr90,sword-shield,shield,exchange,watts,,Watt Traders,1,0,1,,,5000,watt,,,,pokedb
tr90,sword-shield,shield,crafting,cram-o-matic,,Cram-o-matic (Fairy-type recipes),1,0,0,,,,,,Only in The Isle of Armor,,pokedb
tr90,sword-shield,sword,crafting,cram-o-matic,,Cram-o-matic (Fairy-type recipes),1,0,0,,,,,,Only in The Isle of Armor,,pokedb
tr90,sword-shield,sword,exchange,watts,,Watt Traders,1,0,1,,,5000,watt,,,,pokedb
tr90,sword-shield,sword,raid,max-raid,,Various Max Raid Battle dens,1,0,0,,,,,,,,pokedb
tr91,sword-shield,shield,raid,max-raid,,4★–5★ Max Raid Battles,1,0,0,,,,,,,,pokedb
tr91,sword-shield,shield,shop,watt-trader,,Watt Traders,1,0,1,,,2000,watt,,,,pokedb
tr91,sword-shield,shield,crafting,cram-o-matic,,Cram-o-matic (Poison: 32–40 points),1,0,0,,,,,,Only in The Isle of Armor,,pokedb
tr91,sword-shield,sword,shop,watt-trader,,Watt Traders,1,0,1,,,2000,watt,,,,pokedb
tr91,sword-shield,sword,raid,max-raid,,4★–5★ Max Raid Battles,1,0,0,,,,,,,,pokedb
tr91,sword-shield,sword,crafting,cram-o-matic,,Cram-o-matic (Poison: 32–40 points),1,0,0,,,,,,Only in The Isle of Armor,,pokedb
tr92,sword-shield,shield,raid,max-raid,,Max Raid Battles,1,0,0,,,,,,,,pokedb
tr92,sword-shield,shield,shop,watt-trader,,Watt Traders,1,0,1,,,3000,watt,,,,pokedb
tr92,sword-shield,sword,raid,max-raid,,Max Raid Battles,1,0,0,,,,,,,,pokedb
tr92,sword-shield,sword,shop,watt-trader,,Watt Traders,1,0,1,,,3000,watt,,,,pokedb
tr92,sword-shield,sword,crafting,cram-o-matic,,Cram-o-matic (Fairy: 102–110 points),1,0,0,,,,,,The Isle of Armor,,pokedb
tr93,sword-shield,shield,exchange,watts,,Wild Area Watt Traders; Snowslide Slope Watt Trader (The Crown Tundra),1,0,1,,,5000,watt,,,,pokedb
tr93,sword-shield,shield,raid,max-raid,,"2★, 3★, 5★ Max Raid Battles in various Wild Area locations and expansions",1,0,0,,,,,,,,pokedb
tr93,sword-shield,shield,crafting,cram-o-matic,,Cram-o-matic (Dark: 122–130 points) in The Isle of Armor,1,0,0,,,,,,Only in The Isle of Armor,,pokedb
tr93,sword-shield,sword,exchange,watts,,Wild Area Watt Traders; Snowslide Slope Watt Trader (The Crown Tundra),1,0,1,,,5000,watt,,,,pokedb
tr93,sword-shield,sword,raid,max-raid,,"2★, 3★, 5★ Max Raid Battles in various Wild Area locations and expansions",1,0,0,,,,,,,,pokedb
tr93,sword-shield,sword,crafting,cram-o-matic,,Cram-o-matic (Dark: 122–130 points) in The Isle of Armor,1,0,0,,,,,,Only in The Isle of Armor,,pokedb
tr94,sword-shield,shield,shop,watt-trader,,Watt Traders,1,0,1,,,5000,watt,,,,pokedb
tr94,sword-shield,shield,raid,max-raid,,"2★, 3★, 5★ Max Raid Battles",1,0,0,,,,,,,,pokedb
tr94,sword-shield,shield,crafting,cram-o-matic,master-dojo,Cram-o-matic (Ground: 102–110 points),1,0,0,,,,,,Only in The Isle of Armor,,pokedb
tr94,sword-shield,sword,shop,watt-trader,,Watt Traders,1,0,1,,,5000,watt,,,,pokedb
tr94,sword-shield,sword,raid,max-raid,,"2★, 3★, 5★ Max Raid Battles",1,0,0,,,,,,,,pokedb
tr94,sword-shield,sword,crafting,cram-o-matic,master-dojo,Cram-o-matic (Ground: 102–110 points),1,0,0,,,,,,Only in The Isle of Armor,,pokedb
tr95,sword-shield,shield,exchange,watts,,Watt Traders,1,0,1,,,3000,watt,,,,pokedb
tr95,sword-shield,shield,raid,max-raid,,"1★, 2★, 4★, 5★ Max Raid Battles",1,0,0,,,,,,,,pokedb
tr95,sword-shield,sword,raid,max-raid,,"1★, 2★, 4★, 5★ Max Raid Battles",1,0,0,,,,,,,,pokedb
tr95,sword-shield,sword,exchange,watts,,Watt Traders,1,0,1,,,3000,watt,,,,pokedb
tr96,sword-shield,shield,exchange,watts,,Wild Area Watt Traders,1,0,1,,,5000,watt,,,,pokedb
tr96,sword-shield,shield,raid,max-raid,,3★–5★ Max Raid Battles,1,0,0,,,,,,,,pokedb
tr96,sword-shield,sword,raid,max-raid,,3★–5★ Max Raid Battles,1,0,0,,,,,,,,pokedb
tr96,sword-shield,sword,crafting,cram-o-matic,,Cram-o-matic,1,0,0,,,,,,Bug-type input totaling 102–110 points,Only in The Isle of Armor,pokedb
tr96,sword-shield,sword,exchange,watts,,Wild Area Watt Traders,1,0,1,,,5000,watt,,,,pokedb
tr97,sword-shield,shield,shop,watt-trader,,Watt Traders,1,0,1,,,5000,watt,,,,pokedb
tr97,sword-shield,shield,raid,max-raid,motostoke-riverbank,"2★, 3★, 5★ Max Raid Battles",1,0,0,,,,,,,,pokedb
tr97,sword-shield,sword,raid,max-raid,motostoke-riverbank,"2★, 3★, 5★ Max Raid Battles",1,0,0,,,,,,,,pokedb
tr97,sword-shield,sword,shop,watt-trader,,Watt Traders,1,0,1,,,5000,watt,,,,pokedb
tr98,sword-shield,shield,raid,max-raid,,"3★, 4★ Max Raid Battles",1,0,0,,,,,,,,pokedb
tr98,sword-shield,shield,shop,watt-trader,,Watt Traders,1,0,1,,,3000,watt,,,,pokedb
tr98,sword-shield,shield,crafting,cram-o-matic,challenge-beach,Cram-o-matic (Water: 62–70 points),1,0,0,,,,,,Only in The Isle of Armor,,pokedb
tr98,sword-shield,sword,crafting,cram-o-matic,challenge-beach,Cram-o-matic (Water: 62–70 points),1,0,0,,,,,,Only in The Isle of Armor,,pokedb
tr98,sword-shield,sword,raid,max-raid,,"3★, 4★ Max Raid Battles",1,0,0,,,,,,,,pokedb
tr98,sword-shield,sword,shop,watt-trader,,Watt Traders,1,0,1,,,3000,watt,,,,pokedb
tr99,sword-shield,shield,shop,watt-trader,,Watt Traders,1,0,1,,,3000,watt,,,,pokedb
tr99,sword-shield,shield,raid,max-raid,,Max Raid Battles,1,0,0,,,,,,,"1★, 2★, 4★, 5★ raids",pokedb
tr99,sword-shield,sword,shop,watt-trader,,Watt Traders,1,0,1,,,3000,watt,,,,pokedb
tr99,sword-shield,sword,raid,max-raid,,Max Raid Battles,1,0,0,,,,,,,"1★, 2★, 4★, 5★ raids",pokedb
tr99,sword-shield,sword,crafting,cram-o-matic,,Cram-o-matic,1,0,0,,,,,,The Isle of Armor,"Fighting type, 82–90 points",pokedb
tri-pass,firered-leafgreen,,overworld,,pokemon-network-center,Pokémon Network Center (given by Celio upon arrival),0,0,1,,,,,,,,bulbapedia
tropic-mail,ruby-sapphire,,wild-pokemon,held,trick-house,"Trick House, Pacifidlog Town (held by in-game trade Corsola)",0,0,1,,,,,,,,bulbapedia
tropic-mail,emerald,emerald,overworld,visible,trick-house,"Trick House, Lilycove City (Quiz Lady)",0,0,1,,,,,,,,bulbapedia
tropic-mail,firered-leafgreen,,trade,trade,,Trade,1,0,1,,,,,,,,bulbapedia
tropical-shell,lets-go-pikachu-lets-go-eevee,lets-go-eevee,npc-gift,,,Gift from Partner Eevee,1,0,1,,,,,,,,pokedb
tropical-shell,lets-go-pikachu-lets-go-eevee,lets-go-pikachu,npc-gift,,,Gift from Partner Pikachu,1,0,1,,,,,,,,pokedb
tunnel-mail,diamond-pearl,,shop,poke-mart,oreburgh-city,Oreburgh City Poké Mart,1,0,1,,,,,,,,bulbapedia
tunnel-mail,platinum,,shop,poke-mart,oreburgh-city,Oreburgh City Poké Mart,1,0,1,,,,,,,,bulbapedia
tunnel-mail,heartgold-soulsilver,,shop,department-store,violet-city,Violet City Poké Mart; Celadon Department Store,1,0,1,,,,,,,,bulbapedia
twisted-spoon,gold-silver,,wild-pokemon,held,,Held by Kadabra traded from Yellow,1,0,1,,,,,,,,bulbapedia
twisted-spoon,crystal,,wild-pokemon,held,,Held by Kadabra traded from Yellow,1,0,1,,,,,,,,bulbapedia
twisted-spoon,ruby-sapphire,,wild-pokemon,held,,Held by Abra (5% chance),1,0,0,,5,,,,,,bulbapedia
twisted-spoon,emerald,,wild-pokemon,held,,Held by Abra (5% chance),1,0,0,,5,,,,,,bulbapedia
twisted-spoon,firered-leafgreen,,wild-pokemon,held,,Held by Abra and Kadabra (5% chance each),1,0,0,,5,,,,,,bulbapedia
twisted-spoon,diamond-pearl,,wild-pokemon,held,,Held by Abra and Kadabra (5% chance each),1,0,0,,5,,,,,,bulbapedia
twisted-spoon,platinum,,wild-pokemon,held,,Held by Abra and Kadabra (5% chance each),1,0,0,,5,,,,,,bulbapedia
twisted-spoon,heartgold-soulsilver,,overworld,visible,,Route 29Tuesday,0,0,1,,,,,,,,bulbapedia
twisted-spoon,heartgold-soulsilver,,wild-pokemon,held,,Held by Abra and Kadabra (5% chance each),1,0,0,,5,,,,,,bulbapedia
twisted-spoon,black-white,,overworld,visible,dreamyard,Dreamyard,0,0,1,,,,,,,,bulbapedia
twisted-spoon,black-2-white-2,,overworld,visible,castelia-sewers,Castelia Sewers,0,0,1,,,,,,,,bulbapedia
twisted-spoon,black-white,,dream,,,Spooky Manor,1,0,1,,,,,,,,bulbapedia
twisted-spoon,black-2-white-2,,dream,,,Spooky Manor,1,0,1,,,,,,,,bulbapedia
twisted-spoon,x-y,,overworld,visible,lost-hotel,Lost Hotel,0,0,1,,,,,,,,bulbapedia
twisted-spoon,x-y,,wild-pokemon,held,,Held by Abra (5% chance),1,0,0,,5,,,,,,bulbapedia
twisted-spoon,omega-ruby-alpha-sapphire,,wild-pokemon,held,,Held by Abra (5% chance),1,0,0,,5,,,,,,bulbapedia
twisted-spoon,sun-moon,,overworld,visible,malie-city,Malie City Outer Cape,0,0,1,,,,,,,,bulbapedia
twisted-spoon,ultra-sun-ultra-moon,,overworld,visible,malie-city,Malie City Outer Cape,0,0,1,,,,,,,,bulbapedia
twisted-spoon,sun-moon,,wild-pokemon,held,,Held by Abra (5% chance),1,0,0,,5,,,,,,bulbapedia
twisted-spoon,ultra-sun-ultra-moon,,wild-pokemon,held,,Held by Abra (5% chance),1,0,0,,5,,,,,,bulbapedia
twisted-spoon,sword-shield,,shop,,stow-on-side,Stow-on-Side (bargain shop),1,0,1,,,,,,,,bulbapedia
twisted-spoon,the-isle-of-armor,,wild-pokemon,held,,Held by Abra and Alakazam (5% chance each),1,0,0,,5,,,,,,bulbapedia
twisted-spoon,scarlet-violet,,overworld,,,Delibird Presents (Levincia Branch),1,0,1,,,,,,,,bulbapedia
twisted-spoon,the-indigo-disk,,item-printer,item-printer,,Item Printer,1,0,1,,,,,,,,bulbapedia
tyranitarite,x-y,x,overworld,visible,cyllage-gym,Cyllage Gym,0,0,1,,,,,,requires an upgraded Mega Ring,,bulbapedia
tyranitarite,x-y,y,trade,trade,,Trade,1,0,1,,,,,,,,bulbapedia
tyranitarite,omega-ruby-alpha-sapphire,,overworld,visible,jagged-pass,Jagged Pass,0,0,1,,,,,,after defeating or capturing Groudon (OR)/Kyogre (AS),,bulbapedia
tyranitarite,sun-moon,,event,,,Event,0,0,1,,,,,,,,bulbapedia
tyranitarite,sun-moon,,trade,trade,,Trade,1,0,1,,,,,,,,bulbapedia
tyranitarite,ultra-sun-ultra-moon,,exchange,,battle-tree,Battle Tree (64 BP),1,0,1,,,,,,,,bulbapedia
ultranecrozium-z--held,ultra-sun-ultra-moon,,wild-pokemon,,mount-lanakila,Mount Lanakila (dropped by Necrozma when caught),0,0,1,,,,,,,,bulbapedia
unown-report,heartgold-soulsilver,,overworld,,ruins-of-alph,Ruins of Alph (given by a researcher after solving the first chamber puzzle),0,0,1,,,,,,,,bulbapedia
unremarkable-teacup,the-teal-mask,,overworld,visible,paradise-barrens,"Paradise Barrens, Oni Mountain",0,0,1,,,,,,,,bulbapedia
unremarkable-teacup,the-teal-mask,,contest,,,Ogre Oustin',1,0,1,,,,,,,,bulbapedia
unremarkable-teacup,the-indigo-disk,,item-printer,item-printer,,Item Printer,1,0,1,,,,,,,,bulbapedia
up-grade,gold-silver,,overworld,visible,silph-co,Silph Co.,0,0,1,,,,,,,,bulbapedia
up-grade,crystal,,overworld,visible,silph-co,Silph Co.,0,0,1,,,,,,,,bulbapedia
up-grade,ruby-sapphire,,trade,trade,,Trade,1,0,1,,,,,,,,bulbapedia
up-grade,emerald,,trade,trade,,Trade,1,0,1,,,,,,,,bulbapedia
up-grade,firered-leafgreen,,overworld,visible,rocket-warehouse,"Rocket Warehouse, Trainer Tower (prize for defeating Single Mode)",0,0,1,,,,,,,,bulbapedia
up-grade,diamond-pearl,,overworld,visible,eterna-city,"Eterna City, Route 224 (Pt), Team Galactic Eterna Building (Pt)",0,0,1,,,,,,,,bulbapedia
up-grade,platinum,,overworld,visible,eterna-city,"Eterna City, Route 224 (Pt), Team Galactic Eterna Building (Pt)",0,0,1,,,,,,,,bulbapedia
up-grade,heartgold-soulsilver,,overworld,visible,silph-co,Silph Co.,0,0,1,,,,,,,,bulbapedia
up-grade,black-white,,overworld,visible,unova-route-15,Route 15,0,0,1,,,,,,,,bulbapedia
up-grade,black-white,,overworld,,unova-route-13,Route 13 (treasure hunter),1,0,1,,,,,,,,bulbapedia
up-grade,black-2-white-2,,overworld,visible,pinwheel-forest,"Pinwheel Forest, Striaton City",0,0,1,,,,,,,,bulbapedia
up-grade,black-2-white-2,,shop,,black-city,"Black City (Store 3), Join Avenue (Antique Shop), Funfest Mission (Not-Found Lost Items!) (W2)",1,0,1,,,,,,,,bulbapedia
up-grade,x-y,,exchange,,battle-maison,Battle Maison (32 BP),1,0,1,,,,,,,,bulbapedia
up-grade,omega-ruby-alpha-sapphire,,exchange,,battle-maison,Battle Maison (32 BP),1,0,1,,,,,,,,bulbapedia
up-grade,sun-moon,,overworld,visible,aether-house,Aether House,0,0,1,,,,,,,,bulbapedia
up-grade,ultra-sun-ultra-moon,,overworld,visible,aether-house,Aether House,0,0,1,,,,,,,,bulbapedia
up-grade,sun-moon,,exchange,,battle-tree,Battle Tree (32 BP),1,0,1,,,,,,,,bulbapedia
up-grade,ultra-sun-ultra-moon,,exchange,,battle-tree,Battle Tree (32 BP),1,0,1,,,,,,,,bulbapedia
up-grade,the-isle-of-armor,,overworld,visible,training-lowlands,Training Lowlands,0,0,1,,,,,,,,bulbapedia
up-grade,the-isle-of-armor,,crafting,cram-o-matic,,Cram-o-matic (Electric: 72-80 points),1,0,1,,,,,,,,bulbapedia
up-grade,brilliant-diamond-shining-pearl,,overworld,visible,eterna-city,Eterna City,0,0,1,,,,,,,,bulbapedia
up-grade,brilliant-diamond-shining-pearl,,exchange,,battle-park-sinnoh,Battle Park (5 BP),1,0,1,,,,,,,,bulbapedia
up-grade,the-indigo-disk,,npc-gift,,,Reward for registering 100 Pokémon in the Blueberry Pokédex,0,0,1,,,,,,,,bulbapedia
up-grade,the-indigo-disk,,shop,,blueberry-academy,Blueberry Academy School Store (250 BP),1,0,1,,,,,,,,bulbapedia
up-grade,the-indigo-disk,,item-printer,item-printer,,Item Printer,1,0,1,,,,,,,,bulbapedia
utility-umbrella,scarlet-violet,scarlet,shop,specialty-shop,cascarrafa,Delibird Presents (Cascarrafa Branch),1,0,1,,,15000,poke-dollar,,After earning 4 Gym Badges,,pokedb
utility-umbrella,sword-shield,shield,shop,vendor,hammerlocke,,0,0,1,,,,,,,,pokedb
utility-umbrella,sword-shield,shield,crafting,cram-o-matic,,Cram-o-matic (Steel: 52–60 points),1,0,0,,,,,,The Isle of Armor,,pokedb
utility-umbrella,sword-shield,shield,shop,vendor,freezington,,0,0,1,,,,,,The Crown Tundra,,pokedb
utility-umbrella,sword-shield,sword,crafting,cram-o-matic,,Cram-o-matic (Steel: 52–60 points),1,0,0,,,,,,The Isle of Armor,,pokedb
utility-umbrella,sword-shield,sword,shop,vendor,freezington,,0,0,1,,,,,,The Crown Tundra,,pokedb
utility-umbrella,sword-shield,sword,shop,vendor,hammerlocke,,0,0,1,,,,,,,,pokedb
utility-umbrella,scarlet-violet,violet,shop,specialty-shop,cascarrafa,Delibird Presents (Cascarrafa Branch),1,0,1,,,15000,poke-dollar,,After earning 4 Gym Badges,,pokedb
vee-vee-pick,scarlet-violet,scarlet,shop,vendor,,Artisan Bakery,1,0,1,,,480,poke-dollar,,,,pokedb
vee-vee-pick,scarlet-violet,scarlet,shop,vendor,,Peachy's,1,0,1,,,480,poke-dollar,,The Teal Mask expansion,,pokedb
vee-vee-pick,scarlet-violet,scarlet,vending-machine,,,Vending machines (Terarium),1,0,1,,,480,poke-dollar,,The Indigo Disk expansion,,pokedb
vee-vee-pick,scarlet-violet,violet,shop,vendor,,Peachy's,1,0,1,,,480,poke-dollar,,The Teal Mask expansion,,pokedb
vee-vee-pick,scarlet-violet,violet,vending-machine,,,Vending machines (Terarium),1,0,1,,,480,poke-dollar,,The Indigo Disk expansion,,pokedb
vee-vee-pick,scarlet-violet,violet,shop,vendor,,Artisan Bakery,1,0,1,,,480,poke-dollar,,,,pokedb
venusaurite,x-y,,overworld,,,Sycamore Pokémon Lab,0,0,1,,,,,,if Bulbasaur is chosen,,bulbapedia
venusaurite,x-y,,shop,specialty-shop,stone-emporium,Stone Emporium,0,0,1,,,,,,if Bulbasaur is not chosen,,bulbapedia
venusaurite,omega-ruby-alpha-sapphire,,overworld,,hoenn-route-119,Route 119,0,0,1,,,,,,after defeating or capturing Groudon (OR)/Kyogre (AS),,bulbapedia
venusaurite,sun-moon,,npc-defeat,,battle-tree,"Battle Tree (from Red after defeating him in a Single Challenge (SM), or him or Blue in any Challenge (USUM))",0,0,1,,,,,,,,bulbapedia
venusaurite,ultra-sun-ultra-moon,,npc-defeat,,battle-tree,"Battle Tree (from Red after defeating him in a Single Challenge (SM), or him or Blue in any Challenge (USUM))",0,0,1,,,,,,,,bulbapedia
venusaurite,lets-go-pikachu-lets-go-eevee,,npc-gift,,professor-oaks-laboratory,Professor Oak's Laboratory (from Blue after earning seven Badges),0,0,1,,,,,,,,bulbapedia
vinegar,scarlet-violet,scarlet,overworld,visible,east-paldean-sea,,0,0,1,,,,,,,,pokedb
vinegar,scarlet-violet,scarlet,shop,vendor,,Deli Cioso; Aquiesta Supermarket,1,0,1,,,300,poke-dollar,,After earning 2 Gym Badges,,pokedb
vinegar,the-indigo-disk,,vending-machine,,terarium,Vending machines,1,0,1,,,,,,,,pokedb
vinegar,scarlet-violet,violet,shop,vendor,,Deli Cioso; Aquiesta Supermarket,1,0,1,,,300,poke-dollar,,After earning 2 Gym Badges,,pokedb
vinegar,scarlet-violet,violet,overworld,visible,east-paldean-sea,,0,0,1,,,,,,,,pokedb
violet-book,scarlet-violet,violet,npc-gift,,area-zero,Research Station No. 2 (from Arven),0,0,1,,,,,,,,pokedb
violet-book,scarlet-violet,violet,exchange,,crystal-pool,"From Professor Turo after catching Terapagos, in exchange for Briar's Book",0,0,1,,,,,,After catching Terapagos,The Indigo Disk,pokedb
virizion-treat,scarlet-violet,scarlet,npc-gift,,blueberry-academy-entrance,Snacksworth,0,0,1,,,,,,After completing one group Blueberry Quest,,pokedb
virizion-treat,scarlet-violet,violet,npc-gift,,blueberry-academy-entrance,Snacksworth,0,0,1,,,,,,After completing 10 solo Blueberry Quests,,pokedb
voltorb-candy,lets-go-pikachu-lets-go-eevee,lets-go-eevee,overworld,hidden,power-plant,,1,1,1,,,,,,,Daily hidden items,pokedb
voltorb-candy,lets-go-pikachu-lets-go-eevee,lets-go-pikachu,overworld,hidden,power-plant,,1,1,1,,,,,,,Daily hidden items,pokedb
vs-recorder,platinum,platinum,npc-gift,,jubilife-city,Jubilife City (from Looker upon meeting him for the first time),0,0,1,,,,,,,,bulbapedia
vs-recorder,heartgold-soulsilver,,npc-gift,,,Route 31 (from Ethan/Lyra in the gate to Violet City),0,0,1,,,,,,,,bulbapedia
vs-recorder,black-white,,npc-gift,,nimbasa-city,Nimbasa City (from an Ace Trainer exiting the Gear Station),0,0,1,,,,,,,,bulbapedia
vs-recorder,black-2-white-2,,npc-defeat,,nimbasa-city,Nimbasa City (from Nate/Rosa after defeating the Subway Bosses in front of the Gear Station),0,0,1,,,,,,,,bulbapedia
vs-recorder,x-y,,npc-gift,,kiloude-city,Kiloude City (from a Monsieur upon entering the city for the first time),0,0,1,,,,,,,,bulbapedia
vs-recorder,omega-ruby-alpha-sapphire,,npc-gift,,mauville-city,Mauville City Battle Institute (from a man in black upon entering for the first time),0,0,1,,,,,,,,bulbapedia
vs-recorder,omega-ruby-alpha-sapphire,,npc-gift,,battle-resort,"Battle Resort (from a Collector during the first visit, if not obtained in Mauville City)",0,0,1,,,,,,,,bulbapedia
vs-seeker,firered-leafgreen,,npc-gift,,vermilion-city,Vermilion City (from a girl in the Pokémon Center),0,0,1,,,,,,,,bulbapedia
vs-seeker,diamond-pearl,,npc-gift,,,Route 207 (from Lucas/Dawn at the end of Route 206 (DP)/at the entrance to Mt. Coronet (Pt)),0,0,1,,,,,,,,bulbapedia
vs-seeker,platinum,,npc-gift,,,Route 207 (from Lucas/Dawn at the end of Route 206 (DP)/at the entrance to Mt. Coronet (Pt)),0,0,1,,,,,,,,bulbapedia
vs-seeker,brilliant-diamond-shining-pearl,,npc-gift,,,Route 207 (from Lucas/Dawn at the end of Route 206),0,0,1,,,,,,,,bulbapedia
wailmer-pail,ruby-sapphire,,npc-gift,,hoenn-route-104,Route 104 (received from the middle sister in the Pretty Petal flower shop),0,0,1,,,,,,,,bulbapedia
wailmer-pail,emerald,,npc-gift,,hoenn-route-104,Route 104 (received from the middle sister in the Pretty Petal flower shop),0,0,1,,,,,,,,bulbapedia
wailmer-pail,omega-ruby-alpha-sapphire,,npc-gift,,hoenn-route-104,Route 104 (received from the owner of the Pretty Petal flower shop),0,0,1,,,,,,,,bulbapedia
wasabi,scarlet-violet,scarlet,shop,specialty-shop,,Aquiesta Supermarket,1,0,1,,,330,poke-dollar,,After earning 5 Gym Badges,,pokedb
wasabi,scarlet-violet,scarlet,vending-machine,,terarium,Vending machines,1,0,1,,,,,,The Indigo Disk,,pokedb
