id,version_group,version,location_area,pokemon,method,slot,rarity,min_level,max_level,conditions,min_perfect_ivs,always_shiny,never_shiny,is_alpha
85519,sword-shield,sword,885,eldegoss,walk,4,10,60,60,story-progress-hall-of-fame;weather-fog,,,,
85520,sword-shield,sword,885,aegislash-shield,wanderer,1,100,56,56,story-progress-before-hall-of-fame;weather-fog,,,,
85521,sword-shield,sword,885,aegislash-shield,wanderer,1,100,60,60,story-progress-hall-of-fame;weather-fog,,,,
85522,sword-shield,sword,885,drednaw,wanderer,1,100,36,36,story-progress-before-hall-of-fame;weather-fog,,,,
85523,sword-shield,sword,885,drednaw,wanderer,1,100,60,60,story-progress-hall-of-fame;weather-fog,,,,
85524,sword-shield,sword,885,orbeetle,wanderer,1,100,41,41,story-progress-before-hall-of-fame;weather-fog,,,,
85525,sword-shield,sword,885,orbeetle,wanderer,1,100,60,60,story-progress-hall-of-fame;weather-fog,,,,
85526,sword-shield,sword,885,cinccino,wanderer,1,100,46,46,story-progress-before-hall-of-fame;weather-fog,,,,
85527,sword-shield,sword,885,cinccino,wanderer,1,100,60,60,story-progress-hall-of-fame;weather-fog,,,,
85528,sword-shield,sword,885,gengar,wanderer,1,100,60,60,weather-fog,,,,
85529,sword-shield,sword,885,corviknight,wanderer,1,100,40,40,story-progress-before-hall-of-fame;weather-fog,,,,
85530,sword-shield,sword,885,corviknight,wanderer,1,100,60,60,story-progress-hall-of-fame;weather-fog,,,,
85531,sword-shield,sword,885,coalossal,wanderer,1,100,65,65,story-progress-hall-of-fame;weather-fog,,,,
85532,sword-shield,shield,885,solosis,overworld,1,40,28,30,story-progress-before-hall-of-fame;weather-fog,,,,
85533,sword-shield,shield,885,solosis,overworld,1,40,60,60,story-progress-hall-of-fame;weather-fog,,,,
85534,sword-shield,shield,885,clefairy,overworld,2,35,28,30,story-progress-before-hall-of-fame;weather-fog,,,,
85535,sword-shield,shield,885,clefairy,overworld,2,35,60,60,story-progress-hall-of-fame;weather-fog,,,,
85536,sword-shield,shield,885,noctowl,overworld,3,10,28,30,story-progress-before-hall-of-fame;weather-fog,,,,
85537,sword-shield,shield,885,noctowl,overworld,3,10,60,60,story-progress-hall-of-fame;weather-fog,,,,
85538,sword-shield,shield,885,linoone-galar,overworld,4,5,28,30,story-progress-before-hall-of-fame;weather-fog,,,,
85539,sword-shield,shield,885,linoone-galar,overworld,4,5,60,60,story-progress-hall-of-fame;weather-fog,,,,
85540,sword-shield,shield,885,minccino,overworld,5,10,28,30,story-progress-before-hall-of-fame;weather-fog,,,,
85541,sword-shield,shield,885,minccino,overworld,5,10,60,60,story-progress-hall-of-fame;weather-fog,,,,
85542,sword-shield,shield,885,munna,walk,1,40,26,28,story-progress-before-hall-of-fame;weather-fog,,,,
85543,sword-shield,shield,885,munna,walk,1,40,60,60,story-progress-hall-of-fame;weather-fog,,,,
85544,sword-shield,shield,885,dottler,walk,2,30,26,28,story-progress-before-hall-of-fame;weather-fog,,,,
85545,sword-shield,shield,885,dottler,walk,2,30,60,60,story-progress-hall-of-fame;weather-fog,,,,
85546,sword-shield,shield,885,duskull,walk,3,20,26,28,story-progress-before-hall-of-fame;weather-fog,,,,
85547,sword-shield,shield,885,duskull,walk,3,20,60,60,story-progress-hall-of-fame;weather-fog,,,,
85548,sword-shield,shield,885,eldegoss,walk,4,10,26,28,story-progress-before-hall-of-fame;weather-fog,,,,
85549,sword-shield,shield,885,eldegoss,walk,4,10,60,60,story-progress-hall-of-fame;weather-fog,,,,
85550,sword-shield,shield,885,aegislash-shield,wanderer,1,100,56,56,story-progress-before-hall-of-fame;weather-fog,,,,
85551,sword-shield,shield,885,aegislash-shield,wanderer,1,100,60,60,story-progress-hall-of-fame;weather-fog,,,,
85552,sword-shield,shield,885,drednaw,wanderer,1,100,36,36,story-progress-before-hall-of-fame;weather-fog,,,,
85553,sword-shield,shield,885,drednaw,wanderer,1,100,60,60,story-progress-hall-of-fame;weather-fog,,,,
85554,sword-shield,shield,885,orbeetle,wanderer,1,100,41,41,story-progress-before-hall-of-fame;weather-fog,,,,
85555,sword-shield,shield,885,orbeetle,wanderer,1,100,60,60,story-progress-hall-of-fame;weather-fog,,,,
85556,sword-shield,shield,885,cinccino,wanderer,1,100,46,46,story-progress-before-hall-of-fame;weather-fog,,,,
85557,sword-shield,shield,885,cinccino,wanderer,1,100,60,60,story-progress-hall-of-fame;weather-fog,,,,
85558,sword-shield,shield,885,gengar,wanderer,1,100,60,60,weather-fog,,,,
85559,sword-shield,shield,885,corviknight,wanderer,1,100,40,40,story-progress-before-hall-of-fame;weather-fog,,,,
85560,sword-shield,shield,885,corviknight,wanderer,1,100,60,60,story-progress-hall-of-fame;weather-fog,,,,
85561,sword-shield,shield,885,coalossal,wanderer,1,100,65,65,story-progress-hall-of-fame;weather-fog,,,,
85562,sword-shield,sword,886,solrock,overworld-dirt,1,100,41,44,story-progress-before-hall-of-fame,,,,
85563,sword-shield,sword,886,solrock,overworld-dirt,1,100,60,60,story-progress-hall-of-fame,,,,
85564,sword-shield,shield,886,lunatone,overworld-dirt,1,100,41,44,story-progress-before-hall-of-fame,,,,
85565,sword-shield,shield,886,lunatone,overworld-dirt,1,100,60,60,story-progress-hall-of-fame,,,,
85566,sword-shield,sword,886,dottler,overworld,1,50,28,30,story-progress-before-hall-of-fame;weather-normal,,,,
85567,sword-shield,sword,886,dottler,overworld,1,50,60,60,story-progress-hall-of-fame;weather-normal,,,,
85568,sword-shield,sword,886,blipbug,overworld,2,35,28,30,story-progress-before-hall-of-fame;weather-normal,,,,
85569,sword-shield,sword,886,blipbug,overworld,2,35,60,60,story-progress-hall-of-fame;weather-normal,,,,
85570,sword-shield,sword,886,hoothoot,overworld,3,10,28,30,story-progress-before-hall-of-fame;weather-normal,,,,
85571,sword-shield,sword,886,hoothoot,overworld,3,10,60,60,story-progress-hall-of-fame;weather-normal,,,,
85572,sword-shield,sword,886,scraggy,overworld,4,5,28,30,story-progress-before-hall-of-fame;weather-normal,,,,
85573,sword-shield,sword,886,scraggy,overworld,4,5,60,60,story-progress-hall-of-fame;weather-normal,,,,
85574,sword-shield,shield,886,dottler,overworld,1,50,28,30,story-progress-before-hall-of-fame;weather-normal,,,,
85575,sword-shield,shield,886,dottler,overworld,1,50,60,60,story-progress-hall-of-fame;weather-normal,,,,
85576,sword-shield,shield,886,blipbug,overworld,2,35,28,30,story-progress-before-hall-of-fame;weather-normal,,,,
85577,sword-shield,shield,886,blipbug,overworld,2,35,60,60,story-progress-hall-of-fame;weather-normal,,,,
85578,sword-shield,shield,886,hoothoot,overworld,3,10,28,30,story-progress-before-hall-of-fame;weather-normal,,,,
85579,sword-shield,shield,886,hoothoot,overworld,3,10,60,60,story-progress-hall-of-fame;weather-normal,,,,
85580,sword-shield,shield,886,croagunk,overworld,4,5,28,30,story-progress-before-hall-of-fame;weather-normal,,,,
85581,sword-shield,shield,886,croagunk,overworld,4,5,60,60,story-progress-hall-of-fame;weather-normal,,,,
85582,sword-shield,sword,886,dottler,overworld,1,50,28,30,story-progress-before-hall-of-fame;weather-overcast,,,,
85583,sword-shield,sword,886,dottler,overworld,1,50,60,60,story-progress-hall-of-fame;weather-overcast,,,,
85584,sword-shield,sword,886,scraggy,overworld,2,35,28,30,story-progress-before-hall-of-fame;weather-overcast,,,,
85585,sword-shield,sword,886,scraggy,overworld,2,35,60,60,story-progress-hall-of-fame;weather-overcast,,,,
85586,sword-shield,sword,886,gloom,overworld,3,10,28,30,story-progress-before-hall-of-fame;weather-overcast,,,,
85587,sword-shield,sword,886,gloom,overworld,3,10,60,60,story-progress-hall-of-fame;weather-overcast,,,,
85588,sword-shield,sword,886,hoothoot,overworld,4,5,28,30,story-progress-before-hall-of-fame;weather-overcast,,,,
85589,sword-shield,sword,886,hoothoot,overworld,4,5,60,60,story-progress-hall-of-fame;weather-overcast,,,,
85590,sword-shield,shield,886,dottler,overworld,1,50,28,30,story-progress-before-hall-of-fame;weather-overcast,,,,
85591,sword-shield,shield,886,dottler,overworld,1,50,60,60,story-progress-hall-of-fame;weather-overcast,,,,
85592,sword-shield,shield,886,croagunk,overworld,2,35,28,30,story-progress-before-hall-of-fame;weather-overcast,,,,
85593,sword-shield,shield,886,croagunk,overworld,2,35,60,60,story-progress-hall-of-fame;weather-overcast,,,,
85594,sword-shield,shield,886,gloom,overworld,3,10,28,30,story-progress-before-hall-of-fame;weather-overcast,,,,
85595,sword-shield,shield,886,gloom,overworld,3,10,60,60,story-progress-hall-of-fame;weather-overcast,,,,
85596,sword-shield,shield,886,hoothoot,overworld,4,5,28,30,story-progress-before-hall-of-fame;weather-overcast,,,,
85597,sword-shield,shield,886,hoothoot,overworld,4,5,60,60,story-progress-hall-of-fame;weather-overcast,,,,
85598,sword-shield,sword,886,dottler,overworld,1,50,28,30,story-progress-before-hall-of-fame;weather-raining,,,,
85599,sword-shield,sword,886,dottler,overworld,1,50,60,60,story-progress-hall-of-fame;weather-raining,,,,
85600,sword-shield,sword,886,wooper,overworld,2,35,28,30,story-progress-before-hall-of-fame;weather-raining,,,,
85601,sword-shield,sword,886,wooper,overworld,2,35,60,60,story-progress-hall-of-fame;weather-raining,,,,
85602,sword-shield,sword,886,hoothoot,overworld,3,10,28,30,story-progress-before-hall-of-fame;weather-raining,,,,
85603,sword-shield,sword,886,hoothoot,overworld,3,10,60,60,story-progress-hall-of-fame;weather-raining,,,,
85604,sword-shield,sword,886,chewtle,overworld,4,5,28,30,story-progress-before-hall-of-fame;weather-raining,,,,
85605,sword-shield,sword,886,chewtle,overworld,4,5,60,60,story-progress-hall-of-fame;weather-raining,,,,
85606,sword-shield,shield,886,dottler,overworld,1,50,28,30,story-progress-before-hall-of-fame;weather-raining,,,,
85607,sword-shield,shield,886,dottler,overworld,1,50,60,60,story-progress-hall-of-fame;weather-raining,,,,
85608,sword-shield,shield,886,wooper,overworld,2,35,28,30,story-progress-before-hall-of-fame;weather-raining,,,,
85609,sword-shield,shield,886,wooper,overworld,2,35,60,60,story-progress-hall-of-fame;weather-raining,,,,
85610,sword-shield,shield,886,hoothoot,overworld,3,10,28,30,story-progress-before-hall-of-fame;weather-raining,,,,
85611,sword-shield,shield,886,hoothoot,overworld,3,10,60,60,story-progress-hall-of-fame;weather-raining,,,,
85612,sword-shield,shield,886,chewtle,overworld,4,5,28,30,story-progress-before-hall-of-fame;weather-raining,,,,
85613,sword-shield,shield,886,chewtle,overworld,4,5,60,60,story-progress-hall-of-fame;weather-raining,,,,
85614,sword-shield,sword,886,dottler,overworld,1,50,28,30,story-progress-before-hall-of-fame;weather-thunderstorm,,,,
85615,sword-shield,sword,886,dottler,overworld,1,50,60,60,story-progress-hall-of-fame;weather-thunderstorm,,,,
85616,sword-shield,sword,886,chewtle,overworld,2,35,28,30,story-progress-before-hall-of-fame;weather-thunderstorm,,,,
85617,sword-shield,sword,886,chewtle,overworld,2,35,60,60,story-progress-hall-of-fame;weather-thunderstorm,,,,
85618,sword-shield,sword,886,wooper,overworld,3,10,28,30,story-progress-before-hall-of-fame;weather-thunderstorm,,,,
85619,sword-shield,sword,886,wooper,overworld,3,10,60,60,story-progress-hall-of-fame;weather-thunderstorm,,,,
85620,sword-shield,sword,886,hoothoot,overworld,4,5,28,30,story-progress-before-hall-of-fame;weather-thunderstorm,,,,
85621,sword-shield,sword,886,hoothoot,overworld,4,5,60,60,story-progress-hall-of-fame;weather-thunderstorm,,,,
85622,sword-shield,shield,886,dottler,overworld,1,50,28,30,story-progress-before-hall-of-fame;weather-thunderstorm,,,,
85623,sword-shield,shield,886,dottler,overworld,1,50,60,60,story-progress-hall-of-fame;weather-thunderstorm,,,,
85624,sword-shield,shield,886,chewtle,overworld,2,35,28,30,story-progress-before-hall-of-fame;weather-thunderstorm,,,,
85625,sword-shield,shield,886,chewtle,overworld,2,35,60,60,story-progress-hall-of-fame;weather-thunderstorm,,,,
85626,sword-shield,shield,886,wooper,overworld,3,10,28,30,story-progress-before-hall-of-fame;weather-thunderstorm,,,,
85627,sword-shield,shield,886,wooper,overworld,3,10,60,60,story-progress-hall-of-fame;weather-thunderstorm,,,,
85628,sword-shield,shield,886,hoothoot,overworld,4,5,28,30,story-progress-before-hall-of-fame;weather-thunderstorm,,,,
85629,sword-shield,shield,886,hoothoot,overworld,4,5,60,60,story-progress-hall-of-fame;weather-thunderstorm,,,,
85630,sword-shield,sword,886,vanillite,overworld,1,50,28,30,story-progress-before-hall-of-fame;weather-snowing,,,,
85631,sword-shield,sword,886,vanillite,overworld,1,50,60,60,story-progress-hall-of-fame;weather-snowing,,,,
85632,sword-shield,sword,886,dottler,overworld,2,35,28,30,story-progress-before-hall-of-fame;weather-snowing,,,,
85633,sword-shield,sword,886,dottler,overworld,2,35,60,60,story-progress-hall-of-fame;weather-snowing,,,,
85634,sword-shield,sword,886,sneasel,overworld,3,10,28,30,story-progress-before-hall-of-fame;weather-snowing,,,,
85635,sword-shield,sword,886,sneasel,overworld,3,10,60,60,story-progress-hall-of-fame;weather-snowing,,,,
85636,sword-shield,sword,886,hoothoot,overworld,4,5,28,30,story-progress-before-hall-of-fame;weather-snowing,,,,
85637,sword-shield,sword,886,hoothoot,overworld,4,5,60,60,story-progress-hall-of-fame;weather-snowing,,,,
85638,sword-shield,shield,886,vanillite,overworld,1,50,28,30,story-progress-before-hall-of-fame;weather-snowing,,,,
85639,sword-shield,shield,886,vanillite,overworld,1,50,60,60,story-progress-hall-of-fame;weather-snowing,,,,
85640,sword-shield,shield,886,dottler,overworld,2,35,28,30,story-progress-before-hall-of-fame;weather-snowing,,,,
85641,sword-shield,shield,886,dottler,overworld,2,35,60,60,story-progress-hall-of-fame;weather-snowing,,,,
85642,sword-shield,shield,886,sneasel,overworld,3,10,28,30,story-progress-before-hall-of-fame;weather-snowing,,,,
85643,sword-shield,shield,886,sneasel,overworld,3,10,60,60,story-progress-hall-of-fame;weather-snowing,,,,
85644,sword-shield,shield,886,hoothoot,overworld,4,5,28,30,story-progress-before-hall-of-fame;weather-snowing,,,,
85645,sword-shield,shield,886,hoothoot,overworld,4,5,60,60,story-progress-hall-of-fame;weather-snowing,,,,
85646,sword-shield,sword,886,sneasel,overworld,1,50,28,30,story-progress-before-hall-of-fame;weather-snowstorm,,,,
85647,sword-shield,sword,886,sneasel,overworld,1,50,60,60,story-progress-hall-of-fame;weather-snowstorm,,,,
85648,sword-shield,sword,886,dottler,overworld,2,35,28,30,story-progress-before-hall-of-fame;weather-snowstorm,,,,
85649,sword-shield,sword,886,dottler,overworld,2,35,60,60,story-progress-hall-of-fame;weather-snowstorm,,,,
85650,sword-shield,sword,886,vanillite,overworld,3,10,28,30,story-progress-before-hall-of-fame;weather-snowstorm,,,,
85651,sword-shield,sword,886,vanillite,overworld,3,10,60,60,story-progress-hall-of-fame;weather-snowstorm,,,,
85652,sword-shield,sword,886,riolu,overworld,4,5,28,30,story-progress-before-hall-of-fame;weather-snowstorm,,,,
85653,sword-shield,sword,886,riolu,overworld,4,5,60,60,story-progress-hall-of-fame;weather-snowstorm,,,,
85654,sword-shield,shield,886,sneasel,overworld,1,50,28,30,story-progress-before-hall-of-fame;weather-snowstorm,,,,
85655,sword-shield,shield,886,sneasel,overworld,1,50,60,60,story-progress-hall-of-fame;weather-snowstorm,,,,
85656,sword-shield,shield,886,dottler,overworld,2,35,28,30,story-progress-before-hall-of-fame;weather-snowstorm,,,,
85657,sword-shield,shield,886,dottler,overworld,2,35,60,60,story-progress-hall-of-fame;weather-snowstorm,,,,
85658,sword-shield,shield,886,vanillite,overworld,3,10,28,30,story-progress-before-hall-of-fame;weather-snowstorm,,,,
85659,sword-shield,shield,886,vanillite,overworld,3,10,60,60,story-progress-hall-of-fame;weather-snowstorm,,,,
85660,sword-shield,shield,886,riolu,overworld,4,5,28,30,story-progress-before-hall-of-fame;weather-snowstorm,,,,
85661,sword-shield,shield,886,riolu,overworld,4,5,60,60,story-progress-hall-of-fame;weather-snowstorm,,,,
85662,sword-shield,sword,886,rolycoly,overworld,1,50,28,30,story-progress-before-hall-of-fame;weather-intense-sun,,,,
85663,sword-shield,sword,886,rolycoly,overworld,1,50,60,60,story-progress-hall-of-fame;weather-intense-sun,,,,
85664,sword-shield,sword,886,dottler,overworld,2,35,28,30,story-progress-before-hall-of-fame;weather-intense-sun,,,,
85665,sword-shield,sword,886,dottler,overworld,2,35,60,60,story-progress-hall-of-fame;weather-intense-sun,,,,
85666,sword-shield,sword,886,torkoal,overworld,3,10,28,30,story-progress-before-hall-of-fame;weather-intense-sun,,,,
85667,sword-shield,sword,886,torkoal,overworld,3,10,60,60,story-progress-hall-of-fame;weather-intense-sun,,,,
85668,sword-shield,sword,886,hoothoot,overworld,4,5,28,30,story-progress-before-hall-of-fame;weather-intense-sun,,,,
85669,sword-shield,sword,886,hoothoot,overworld,4,5,60,60,story-progress-hall-of-fame;weather-intense-sun,,,,
85670,sword-shield,shield,886,rolycoly,overworld,1,50,28,30,story-progress-before-hall-of-fame;weather-intense-sun,,,,
85671,sword-shield,shield,886,rolycoly,overworld,1,50,60,60,story-progress-hall-of-fame;weather-intense-sun,,,,
85672,sword-shield,shield,886,dottler,overworld,2,35,28,30,story-progress-before-hall-of-fame;weather-intense-sun,,,,
85673,sword-shield,shield,886,dottler,overworld,2,35,60,60,story-progress-hall-of-fame;weather-intense-sun,,,,
85674,sword-shield,shield,886,torkoal,overworld,3,10,28,30,story-progress-before-hall-of-fame;weather-intense-sun,,,,
85675,sword-shield,shield,886,torkoal,overworld,3,10,60,60,story-progress-hall-of-fame;weather-intense-sun,,,,
85676,sword-shield,shield,886,hoothoot,overworld,4,5,28,30,story-progress-before-hall-of-fame;weather-intense-sun,,,,
85677,sword-shield,shield,886,hoothoot,overworld,4,5,60,60,story-progress-hall-of-fame;weather-intense-sun,,,,
85678,sword-shield,sword,886,bunnelby,overworld,1,50,28,30,story-progress-before-hall-of-fame;weather-sandstorm,,,,
85679,sword-shield,sword,886,bunnelby,overworld,1,50,60,60,story-progress-hall-of-fame;weather-sandstorm,,,,
85680,sword-shield,sword,886,dottler,overworld,2,35,28,30,story-progress-before-hall-of-fame;weather-sandstorm,,,,
85681,sword-shield,sword,886,dottler,overworld,2,35,60,60,story-progress-hall-of-fame;weather-sandstorm,,,,
85682,sword-shield,sword,886,hoothoot,overworld,3,10,28,30,story-progress-before-hall-of-fame;weather-sandstorm,,,,
85683,sword-shield,sword,886,hoothoot,overworld,3,10,60,60,story-progress-hall-of-fame;weather-sandstorm,,,,
85684,sword-shield,sword,886,shuckle,overworld,4,5,28,30,story-progress-before-hall-of-fame;weather-sandstorm,,,,
